"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","8","106569","0.0-5.0-1.3","","4456","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","24","your closest friends","1/2 or 50%","","50"
"","","","decision","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","9","110659","0.0-5.0-1.4","","4086","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","35","complete strangers","3/4 or 75%","","50"
"","","","","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","instructions","10","112451","0.0-6.0","[{""page_index"":0,""viewing_time"":1786}]","1789","","","","","","","",""
"","","","simRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","11","123639","0.0-7.0-1.0","","11185","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","complete strangers","","",""
"","","","simRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","12","128879","0.0-7.0-1.1","","5236","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","your closest friends","","",""
"","","","simRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","13","132691","0.0-7.0-1.2","","3808","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","other prolific workers","","",""
"","","","simRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","14","136262","0.0-7.0-1.3","","3569","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","your acquaintances","","",""
"","","","simRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","15","139944","0.0-7.0-1.4","","3678","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","your high school classmates","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","instructions","16","144028","0.0-8.0","[{""page_index"":0,""viewing_time"":4081}]","4082","","","","","","","",""
"","","","abilRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","17","148633","0.0-9.0-1.0","","4605","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","2","your acquaintances","","",""
"","","","abilRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","18","151811","0.0-9.0-1.1","","3174","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","2","other prolific workers","","",""
"","","","abilRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","19","154966","0.0-9.0-1.2","","3152","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","3","your high school classmates","","",""
"","","","abilRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","20","158943","0.0-9.0-1.3","","3972","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","your closest friends","","",""
"","","","abilRating","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","html-slider-response","21","161580","0.0-9.0-1.4","","2635","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","2","complete strangers","","",""
"fullscreenexit","22","161817","fullscreenexit","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","","","","","","","","","","","","","",""
"","","","","63e885e4e1fc973179d56f63","bdp_bc","Sun Apr 09 2023 17:47:23 GMT-0500 (Central Daylight Time)","162590","fullscreen","22","162589","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","163114","0.0-11.0","","null","","","null","","","","",""
