"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","","","","","","","","","","","","",""
"instructions","1","1318","0.0-1.0","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","[{""page_index"":0,""viewing_time"":1315}]","1315","","","","","","","","","","","",""
"","","","","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","","fullscreenenter","2","2486","fullscreenenter","","","","","","","",""
"fullscreen","2","3482","0.0-2.0","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","","","","","","true","","","","","","",""
"instructions","3","59118","0.0-4.0","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","[{""page_index"":0,""viewing_time"":13848},{""page_index"":1,""viewing_time"":11551},{""page_index"":2,""viewing_time"":7746},{""page_index"":3,""viewing_time"":4602},{""page_index"":4,""viewing_time"":2856},{""page_index"":5,""viewing_time"":1431},{""page_index"":6,""viewing_time"":4365},{""page_index"":7,""viewing_time"":9237}]","55636","","","","","","","","","","","",""
"html-slider-response","4","69209","0.0-5.0-1.0","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","10089","","","","decision","","13","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/4 or 25%","","50",""
"html-slider-response","5","79492","0.0-5.0-1.1","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","10282","","","","decision","","74","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","6","85941","0.0-5.0-1.2","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","6448","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","7","92058","0.0-5.0-1.3","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","6115","","","","decision","","19","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/2 or 50%","","50",""
"html-slider-response","8","97858","0.0-5.0-1.4","608590825d295c858cbe7fa9","bdp_bc","Sun Mar 26 2023 15:08:22 GMT-0700 (Pacific Daylight Time)","151327","","5799","","","","decision","","65","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
