"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","","","","","","","","","","","","",""
"instructions","1","1771","0.0-1.0","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","[{""page_index"":0,""viewing_time"":1769}]","1769","","","","","","","","","","","",""
"","","","","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","","fullscreenenter","2","3063","fullscreenenter","","","","","","","",""
"fullscreen","2","4051","0.0-2.0","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","","","","","","true","","","","","","",""
"instructions","3","126626","0.0-4.0","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","[{""page_index"":0,""viewing_time"":20447},{""page_index"":1,""viewing_time"":15018},{""page_index"":2,""viewing_time"":5695},{""page_index"":3,""viewing_time"":7415},{""page_index"":4,""viewing_time"":3594},{""page_index"":5,""viewing_time"":1625},{""page_index"":6,""viewing_time"":5557},{""page_index"":7,""viewing_time"":63222}]","122573","","","","","","","","","","","",""
"html-slider-response","4","142997","0.0-5.0-1.0","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","16370","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","2/3 or 67%","","50",""
"html-slider-response","5","157338","0.0-5.0-1.1","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","14340","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/3 or 33%","","50",""
"html-slider-response","6","160410","0.0-5.0-1.2","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","3071","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/4 or 25%","","50",""
"html-slider-response","7","166516","0.0-5.0-1.3","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","6105","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"html-slider-response","8","168484","0.0-5.0-1.4","63e55908254a436361a6787b","bdp_bc","Tue Mar 28 2023 13:54:51 GMT-0700 (Pacific Daylight Time)","192227","","1967","","","","decision","","50","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
