"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","pavlovia","0","3","0.0-0.0","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","instructions","1","1278","0.0-1.0","[{""page_index"":0,""viewing_time"":1273}]","1273","","","","","","","",""
"fullscreenexit","2","5532","fullscreenexit","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","fullscreen","2","6320","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","image-keyboard-response","3","8381","0.0-3.0-0.0","","2057","","","32","","","","",""
"fullscreenexit","4","200627","fullscreenexit","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","","","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","instructions","4","252413","0.0-4.0","[{""page_index"":0,""viewing_time"":105162},{""page_index"":1,""viewing_time"":50592},{""page_index"":2,""viewing_time"":22915},{""page_index"":3,""viewing_time"":10365},{""page_index"":4,""viewing_time"":1055},{""page_index"":5,""viewing_time"":4688},{""page_index"":6,""viewing_time"":32753},{""page_index"":7,""viewing_time"":16240}]","243770","","","","","","","",""
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","5","270141","0.0-5.0-1.0","","17725","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","6","your closest friends","1/3 or 33%","","50"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","6","292581","0.0-5.0-1.1","","22438","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","1","other prolific workers","1/2 or 50%","","50"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","7","315045","0.0-5.0-1.2","","22461","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","5","your high school classmates","3/4 or 75%","","50"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","8","323958","0.0-5.0-1.3","","8910","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","14","your acquaintances","1/4 or 25%","","50"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","9","336165","0.0-5.0-1.4","","12207","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","4","complete strangers","2/3 or 67%","","50"
"","","","","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","instructions","10","347693","0.0-6.0","[{""page_index"":0,""viewing_time"":11527}]","11527","","","","","","","",""
"","","","simRating","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","11","372077","0.0-7.0-1.0","","24384","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","your high school classmates","","",""
"","","","simRating","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","12","378636","0.0-7.0-1.1","","6558","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your closest friends","","",""
"","","","simRating","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","13","382085","0.0-7.0-1.2","","3447","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","complete strangers","","",""
"","","","simRating","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","14","386893","0.0-7.0-1.3","","4807","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","your acquaintances","","",""
"","","","simRating","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","15","390501","0.0-7.0-1.4","","3607","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","other prolific workers","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","instructions","16","396492","0.0-8.0","[{""page_index"":0,""viewing_time"":5990}]","5990","","","","","","","",""
"","","","abilRating","5f721a81ee2a860fe028a8a4","bdp_bc","Sun Apr 09 2023 16:56:03 GMT-0700 (Pacific Daylight Time)","459177","html-slider-response","17","420365","0.0-9.0-1.0","","23871","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your acquaintances","","",""
