"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","","","","","","","","","","","","",""
"instructions","1","1877","0.0-1.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","[{""page_index"":0,""viewing_time"":1875}]","1875","","","","","","","","","","","",""
"","","","","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","","fullscreenenter","2","3725","fullscreenenter","","","","","","","",""
"fullscreen","2","4715","0.0-2.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","","","","","","true","","","","","","",""
"instructions","3","96547","0.0-4.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","[{""page_index"":0,""viewing_time"":39394},{""page_index"":1,""viewing_time"":18339},{""page_index"":2,""viewing_time"":12944},{""page_index"":3,""viewing_time"":3548},{""page_index"":4,""viewing_time"":5654},{""page_index"":5,""viewing_time"":1210},{""page_index"":6,""viewing_time"":2776},{""page_index"":7,""viewing_time"":7967}]","91832","","","","","","","","","","","",""
"html-slider-response","4","105880","0.0-5.0-1.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","9332","","","","decision","","14","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/2 or 50%","","50",""
"html-slider-response","5","117086","0.0-5.0-1.1","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","11205","","","","decision","","19","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"html-slider-response","6","126628","0.0-5.0-1.2","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","9541","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/4 or 25%","","50",""
"html-slider-response","7","131763","0.0-5.0-1.3","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","5134","","","","decision","","34","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","2/3 or 67%","","50",""
"html-slider-response","8","147992","0.0-5.0-1.4","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","16228","","","","decision","","45","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","3/4 or 75%","","50",""
"instructions","9","154944","0.0-6.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","[{""page_index"":0,""viewing_time"":6952}]","6952","","","","","","","","","","","",""
"html-slider-response","10","162041","0.0-7.0-1.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","7096","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","11","167438","0.0-7.0-1.1","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","5397","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","12","169625","0.0-7.0-1.2","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","2186","","","","simRating","","1","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","13","171755","0.0-7.0-1.3","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","2129","","","","simRating","","1","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","14","174614","0.0-7.0-1.4","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","2859","","","","simRating","","2","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"instructions","15","178645","0.0-8.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","[{""page_index"":0,""viewing_time"":4030}]","4030","","","","","","","","","","","",""
"html-slider-response","16","182446","0.0-9.0-1.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","3800","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","17","185674","0.0-9.0-1.1","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","3227","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","18","188427","0.0-9.0-1.2","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","2752","","","","abilRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","19","190064","0.0-9.0-1.3","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","1636","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","20","192805","0.0-9.0-1.4","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","2740","","","","abilRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your high school classmates","","","",""
"","","","","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","","fullscreenexit","21","192817","fullscreenexit","","","","","","","",""
"fullscreen","21","193806","0.0-10.0","5722c95274e7ff0011a6f011","bdp_bc","Sun Mar 26 2023 21:39:12 GMT-0600 (Mountain Daylight Time)","193806","","","","","","","true","","","","","","",""
"html-keyboard-response","22","194307","0.0-11.0","","","","","","null","","","","","","","","","","","","null"
