"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","14","0.0-0.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","","","","","","","","","","","","",""
"instructions","1","14310","0.0-1.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","[{""page_index"":0,""viewing_time"":14293}]","14294","","","","","","","","","","","",""
"","","","","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","","fullscreenenter","2","17835","fullscreenenter","","","","","","","",""
"fullscreen","2","18802","0.0-2.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","","","","","","true","","","","","","",""
"instructions","3","103615","0.0-4.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","[{""page_index"":0,""viewing_time"":17957},{""page_index"":1,""viewing_time"":16130},{""page_index"":2,""viewing_time"":21670},{""page_index"":3,""viewing_time"":5798},{""page_index"":4,""viewing_time"":3259},{""page_index"":5,""viewing_time"":1599},{""page_index"":6,""viewing_time"":6547},{""page_index"":7,""viewing_time"":11852}]","84812","","","","","","","","","","","",""
"html-slider-response","4","115228","0.0-5.0-1.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","11607","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"html-slider-response","5","131994","0.0-5.0-1.1","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","16764","","","","decision","","24","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","6","136851","0.0-5.0-1.2","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","4855","","","","decision","","19","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","7","139872","0.0-5.0-1.3","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","3018","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","8","143411","0.0-5.0-1.4","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","3537","","","","decision","","3","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/4 or 25%","","50",""
"instructions","9","149387","0.0-6.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","[{""page_index"":0,""viewing_time"":5976}]","5976","","","","","","","","","","","",""
"html-slider-response","10","157332","0.0-7.0-1.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","7942","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","11","161188","0.0-7.0-1.1","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","3855","","","","simRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","12","165316","0.0-7.0-1.2","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","4125","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","13","168824","0.0-7.0-1.3","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","3506","","","","simRating","","2","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","14","173248","0.0-7.0-1.4","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","4422","","","","simRating","","2","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"instructions","15","177005","0.0-8.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","[{""page_index"":0,""viewing_time"":3757}]","3757","","","","","","","","","","","",""
"html-slider-response","16","180007","0.0-9.0-1.0","63ead665638c8546d8c3a962","bdp_bc","Sat Mar 25 2023 20:52:48 GMT-0400 (Eastern Daylight Time)","190909","","2998","","","","abilRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
