"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","pavlovia","0","5","0.0-0.0","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","instructions","1","1743","0.0-1.0","[{""page_index"":0,""viewing_time"":1737}]","1737","","","","","","","",""
"fullscreenexit","2","4104","fullscreenexit","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","fullscreen","2","4885","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","image-keyboard-response","3","6556","0.0-3.0-0.0","","1670","","","32","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","instructions","4","108105","0.0-4.0","[{""page_index"":0,""viewing_time"":21643},{""page_index"":1,""viewing_time"":22924},{""page_index"":2,""viewing_time"":15849},{""page_index"":3,""viewing_time"":11689},{""page_index"":4,""viewing_time"":5600},{""page_index"":5,""viewing_time"":4699},{""page_index"":6,""viewing_time"":3475},{""page_index"":7,""viewing_time"":15399}]","101279","","","","","","","",""
"","","","decision","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","5","138261","0.0-5.0-1.0","","30148","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","16","complete strangers","3/4 or 75%","","50"
"","","","decision","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","6","153493","0.0-5.0-1.1","","15231","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","6","other prolific workers","1/3 or 33%","","50"
"","","","decision","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","7","161923","0.0-5.0-1.2","","8428","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","11","your closest friends","2/3 or 67%","","50"
"","","","decision","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","8","173507","0.0-5.0-1.3","","11583","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","17","your acquaintances","1/2 or 50%","","50"
"","","","decision","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","9","178913","0.0-5.0-1.4","","5404","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","3","your high school classmates","1/4 or 25%","","50"
"","","","","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","instructions","10","185743","0.0-6.0","[{""page_index"":0,""viewing_time"":6828}]","6828","","","","","","","",""
"","","","simRating","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","11","199073","0.0-7.0-1.0","","13330","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your high school classmates","","",""
"","","","simRating","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","12","203331","0.0-7.0-1.1","","4256","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","9","your closest friends","","",""
"","","","simRating","6400f1783058946c2b4780cd","bdp_bc","Wed Mar 29 2023 10:33:38 GMT-0500 (Central Daylight Time)","245755","html-slider-response","13","208597","0.0-7.0-1.2","","5265","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","other prolific workers","","",""
