"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","8","53824","0.0-5.0-1.3","","3444","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","79","your high school classmates","3/4 or 75%","","50"
"","","","decision","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","9","57078","0.0-5.0-1.4","","3252","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","34","your closest friends","1/4 or 25%","","50"
"","","","","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","instructions","10","60877","0.0-6.0","[{""page_index"":0,""viewing_time"":3798}]","3798","","","","","","","",""
"","","","simRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","11","66114","0.0-7.0-1.0","","5236","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","your acquaintances","","",""
"","","","simRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","12","69366","0.0-7.0-1.1","","3250","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your closest friends","","",""
"","","","simRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","13","72170","0.0-7.0-1.2","","2803","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","complete strangers","","",""
"","","","simRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","14","75071","0.0-7.0-1.3","","2900","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","other prolific workers","","",""
"","","","simRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","15","79764","0.0-7.0-1.4","","4692","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","your high school classmates","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","instructions","16","82423","0.0-8.0","[{""page_index"":0,""viewing_time"":2659}]","2659","","","","","","","",""
"","","","abilRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","17","85773","0.0-9.0-1.0","","3350","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your acquaintances","","",""
"","","","abilRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","18","88530","0.0-9.0-1.1","","2755","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","other prolific workers","","",""
"","","","abilRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","19","91061","0.0-9.0-1.2","","2531","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your closest friends","","",""
"","","","abilRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","20","93960","0.0-9.0-1.3","","2898","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your high school classmates","","",""
"","","","abilRating","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","html-slider-response","21","96682","0.0-9.0-1.4","","2722","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","3","complete strangers","","",""
"fullscreenexit","22","96907","fullscreenexit","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","","","","","","","","","","","","","",""
"","","","","6162341a644c08d5cca4b7bb","bdp_bc","Fri Mar 24 2023 20:17:04 GMT-0400 (Eastern Daylight Time)","97684","fullscreen","22","97683","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","98184","0.0-11.0","","null","","","null","","","","",""
