"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","9","0.0-0.0","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","","","","","","","","","","","","",""
"instructions","1","3376","0.0-1.0","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","[{""page_index"":0,""viewing_time"":3366}]","3366","","","","","","","","","","","",""
"","","","","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","","fullscreenenter","2","6294","fullscreenenter","","","","","","","",""
"fullscreen","2","7279","0.0-2.0","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","","","","","","true","","","","","","",""
"instructions","3","76057","0.0-4.0","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","[{""page_index"":0,""viewing_time"":8506},{""page_index"":1,""viewing_time"":6467},{""page_index"":2,""viewing_time"":36467},{""page_index"":3,""viewing_time"":1542},{""page_index"":4,""viewing_time"":7246},{""page_index"":5,""viewing_time"":2459},{""page_index"":6,""viewing_time"":5062},{""page_index"":7,""viewing_time"":1028}]","68777","","","","","","","","","","","",""
"html-slider-response","4","86334","0.0-5.0-1.0","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","10272","","","","decision","","79","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","5","89558","0.0-5.0-1.1","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","3222","","","","decision","","80","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
"html-slider-response","6","92047","0.0-5.0-1.2","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","2487","","","","decision","","80","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/2 or 50%","","50",""
"html-slider-response","7","96110","0.0-5.0-1.3","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","4061","","","","decision","","79","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"html-slider-response","8","102182","0.0-5.0-1.4","6400caf68d8b75041e36f702","bdp_bc","Wed Apr 12 2023 10:50:30 GMT-0400 (Eastern Daylight Time)","153946","","6071","","","","decision","","71","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
