"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","pavlovia","0","3","0.0-0.0","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","instructions","1","6520","0.0-1.0","[{""page_index"":0,""viewing_time"":6514}]","6514","","","","","","","",""
"fullscreenexit","2","9816","fullscreenexit","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","fullscreen","2","10566","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","image-keyboard-response","3","12040","0.0-3.0-0.0","","1470","","","32","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","instructions","4","89385","0.0-4.0","[{""page_index"":0,""viewing_time"":17151},{""page_index"":1,""viewing_time"":10007},{""page_index"":2,""viewing_time"":8770},{""page_index"":3,""viewing_time"":9324},{""page_index"":4,""viewing_time"":13915},{""page_index"":5,""viewing_time"":4700},{""page_index"":6,""viewing_time"":3568},{""page_index"":7,""viewing_time"":9645}]","77081","","","","","","","",""
"","","","decision","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","5","105510","0.0-5.0-1.0","","16122","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","60","your high school classmates","2/3 or 67%","","50"
"","","","decision","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","6","113227","0.0-5.0-1.1","","7714","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","27","your closest friends","1/3 or 33%","","50"
"","","","decision","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","7","119263","0.0-5.0-1.2","","6033","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","70","other prolific workers","3/4 or 75%","","50"
