"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","17","0.0-0.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","","","","","","","","","","","","",""
"instructions","1","1932","0.0-1.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","[{""page_index"":0,""viewing_time"":1913}]","1913","","","","","","","","","","","",""
"","","","","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","","fullscreenenter","2","5430","fullscreenenter","","","","","","","",""
"fullscreen","2","6384","0.0-2.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","","","","","","true","","","","","","",""
"instructions","3","340113","0.0-4.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","[{""page_index"":0,""viewing_time"":99380},{""page_index"":1,""viewing_time"":42036},{""page_index"":2,""viewing_time"":98343},{""page_index"":3,""viewing_time"":8868},{""page_index"":4,""viewing_time"":43301},{""page_index"":5,""viewing_time"":5695},{""page_index"":6,""viewing_time"":2840},{""page_index"":7,""viewing_time"":33263}]","333726","","","","","","","","","","","",""
"html-slider-response","4","387013","0.0-5.0-1.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","46895","","","","decision","","12","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/4 or 25%","","50",""
"html-slider-response","5","441191","0.0-5.0-1.1","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","54170","","","","decision","","10","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","6","476711","0.0-5.0-1.2","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","35510","","","","decision","","34","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","7","507701","0.0-5.0-1.3","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","30985","","","","decision","","21","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/2 or 50%","","50",""
"html-slider-response","8","535236","0.0-5.0-1.4","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","27527","","","","decision","","32","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","2/3 or 67%","","50",""
"instructions","9","551349","0.0-6.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","[{""page_index"":0,""viewing_time"":16111}]","16111","","","","","","","","","","","",""
"html-slider-response","10","573482","0.0-7.0-1.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","22130","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","11","598882","0.0-7.0-1.1","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","25392","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","12","609094","0.0-7.0-1.2","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","10204","","","","simRating","","8","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","13","627892","0.0-7.0-1.3","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","18789","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","14","640956","0.0-7.0-1.4","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","13057","","","","simRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"instructions","15","677642","0.0-8.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","[{""page_index"":0,""viewing_time"":36685}]","36685","","","","","","","","","","","",""
"html-slider-response","16","689738","0.0-9.0-1.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","12094","","","","abilRating","","8","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","17","696629","0.0-9.0-1.1","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","6882","","","","abilRating","","6","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","18","706058","0.0-9.0-1.2","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","9422","","","","abilRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","19","715256","0.0-9.0-1.3","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","9194","","","","abilRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","20","722776","0.0-9.0-1.4","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","7514","","","","abilRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
"","","","","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","","fullscreenexit","21","722829","fullscreenexit","","","","","","","",""
"fullscreen","21","723779","0.0-10.0","636570d91a49a6d6cbcbc854","bdp_bc","Mon Mar 27 2023 11:07:12 GMT (Coordinated Universal Time)","723780","","","","","","","true","","","","","","",""
"html-keyboard-response","22","724282","0.0-11.0","","","","","","null","","","","","","","","","","","","null"
