"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","8","393345","0.0-5.0-1.3","","14262","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","68","your closest friends","2/3 or 67%","","50"
"","","","decision","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","9","405536","0.0-5.0-1.4","","12191","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","24","your high school classmates","1/4 or 25%","","50"
"","","","","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","instructions","10","415340","0.0-6.0","[{""page_index"":0,""viewing_time"":9802}]","9802","","","","","","","",""
"","","","simRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","11","426520","0.0-7.0-1.0","","11179","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your high school classmates","","",""
"","","","simRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","12","433480","0.0-7.0-1.1","","6959","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","other prolific workers","","",""
"","","","simRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","13","437016","0.0-7.0-1.2","","3534","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your acquaintances","","",""
"","","","simRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","14","440992","0.0-7.0-1.3","","3974","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","complete strangers","","",""
"","","","simRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","15","445424","0.0-7.0-1.4","","4431","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your closest friends","","",""
"","","","","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","instructions","16","448036","0.0-8.0","[{""page_index"":0,""viewing_time"":2611}]","2611","","","","","","","",""
"","","","abilRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","17","452912","0.0-9.0-1.0","","4874","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your closest friends","","",""
"","","","abilRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","18","455112","0.0-9.0-1.1","","2198","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","complete strangers","","",""
"","","","abilRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","19","460064","0.0-9.0-1.2","","4950","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your high school classmates","","",""
"","","","abilRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","20","464360","0.0-9.0-1.3","","4295","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","other prolific workers","","",""
"","","","abilRating","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","html-slider-response","21","467464","0.0-9.0-1.4","","3103","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your acquaintances","","",""
"fullscreenexit","22","467694","fullscreenexit","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_bc","Sun Apr 09 2023 19:06:36 GMT-0400 (Eastern Daylight Time)","468476","fullscreen","22","468475","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","468993","0.0-11.0","","null","","","null","","","","",""
