"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","5","0.0-0.0","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","","","","","","","","","","","","",""
"instructions","1","2150","0.0-1.0","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","[{""page_index"":0,""viewing_time"":2144}]","2144","","","","","","","","","","","",""
"","","","","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","","fullscreenenter","2","6665","fullscreenenter","","","","","","","",""
"fullscreen","2","7659","0.0-2.0","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","","","","","","true","","","","","","",""
"instructions","3","145397","0.0-4.0","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","[{""page_index"":0,""viewing_time"":35723},{""page_index"":1,""viewing_time"":34206},{""page_index"":2,""viewing_time"":23712},{""page_index"":3,""viewing_time"":11121},{""page_index"":4,""viewing_time"":8447},{""page_index"":5,""viewing_time"":10313},{""page_index"":6,""viewing_time"":5230},{""page_index"":7,""viewing_time"":8984}]","137737","","","","","","","","","","","",""
"html-slider-response","4","160460","0.0-5.0-1.0","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","15059","","","","decision","","39","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","5","176163","0.0-5.0-1.1","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","15701","","","","decision","","26","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"html-slider-response","6","187506","0.0-5.0-1.2","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","11340","","","","decision","","18","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/3 or 33%","","50",""
"html-slider-response","7","201770","0.0-5.0-1.3","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","14262","","","","decision","","15","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","1/4 or 25%","","50",""
"html-slider-response","8","220202","0.0-5.0-1.4","62e19208352cd518d7b2f085","bdp_bc","Sat Mar 25 2023 19:47:27 GMT-0400 (Eastern Daylight Time)","298758","","18430","","","","decision","","32","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","2/3 or 67%","","50",""
