"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","simRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","12","187029","0.0-7.0-1.1","","4927","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","your acquaintances","","",""
"","","","simRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","13","190509","0.0-7.0-1.2","","3479","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your closest friends","","",""
"","","","simRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","14","194901","0.0-7.0-1.3","","4391","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","2","complete strangers","","",""
"","","","simRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","15","198557","0.0-7.0-1.4","","3655","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","1","your high school classmates","","",""
"","","","","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","instructions","16","203799","0.0-8.0","[{""page_index"":0,""viewing_time"":5241}]","5241","","","","","","","",""
"","","","abilRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","17","213269","0.0-9.0-1.0","","9470","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","complete strangers","","",""
"","","","abilRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","18","217325","0.0-9.0-1.1","","4055","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your closest friends","","",""
"","","","abilRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","19","220669","0.0-9.0-1.2","","3344","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your acquaintances","","",""
"","","","abilRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","20","224037","0.0-9.0-1.3","","3368","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","your high school classmates","","",""
"","","","abilRating","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","html-slider-response","21","228141","0.0-9.0-1.4","","4103","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","other prolific workers","","",""
"fullscreenexit","22","228374","fullscreenexit","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_bc","Mon Mar 27 2023 15:08:00 GMT-0400 (Eastern Daylight Time)","229151","fullscreen","22","229151","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","229665","0.0-11.0","","null","","","null","","","","",""
