"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"focus","0","0","focusevent","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","pavlovia","0","2","0.0-0.0","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","instructions","1","974","0.0-1.0","[{""page_index"":0,""viewing_time"":971}]","972","","","","","","","",""
"fullscreenexit","2","2908","fullscreenexit","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","fullscreen","2","3698","0.0-2.0","","","true","","","","","","",""
"","","","fullscreenfail","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","image-keyboard-response","3","5181","0.0-3.0-0.0","","1478","","","32","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","instructions","4","130779","0.0-4.0","[{""page_index"":0,""viewing_time"":18134},{""page_index"":1,""viewing_time"":13287},{""page_index"":2,""viewing_time"":25179},{""page_index"":3,""viewing_time"":22615},{""page_index"":4,""viewing_time"":13751},{""page_index"":5,""viewing_time"":13459},{""page_index"":6,""viewing_time"":12078},{""page_index"":7,""viewing_time"":6842}]","125345","","","","","","","",""
"","","","decision","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","html-slider-response","5","149566","0.0-5.0-1.0","","18785","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","37","your high school classmates","2/3 or 67%","","50"
"","","","decision","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","html-slider-response","6","162415","0.0-5.0-1.1","","12847","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","34","your closest friends","3/4 or 75%","","50"
"","","","decision","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","html-slider-response","7","175360","0.0-5.0-1.2","","12944","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","15","complete strangers","1/3 or 33%","","50"
"","","","decision","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","html-slider-response","8","180370","0.0-5.0-1.3","","5008","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","24","your acquaintances","1/2 or 50%","","50"
"","","","decision","63d43dc4b4b7a0e426a381cd","bdp_bc","Sun Mar 26 2023 17:33:39 GMT-0700 (Pacific Daylight Time)","251590","html-slider-response","9","202840","0.0-5.0-1.4","","22469","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","11","other prolific workers","1/4 or 25%","","50"
