"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","","","","","","","","","","","","",""
"instructions","1","938","0.0-1.0","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","[{""page_index"":0,""viewing_time"":935}]","935","","","","","","","","","","","",""
"","","","","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","","fullscreenenter","2","2814","fullscreenenter","","","","","","","",""
"fullscreen","2","3808","0.0-2.0","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","","","","","","true","","","","","","",""
"instructions","3","166519","0.0-4.0","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","[{""page_index"":0,""viewing_time"":40869},{""page_index"":1,""viewing_time"":21562},{""page_index"":2,""viewing_time"":50981},{""page_index"":3,""viewing_time"":13367},{""page_index"":4,""viewing_time"":12920},{""page_index"":5,""viewing_time"":10089},{""page_index"":6,""viewing_time"":2417},{""page_index"":7,""viewing_time"":10506}]","162711","","","","","","","","","","","",""
"html-slider-response","4","185713","0.0-5.0-1.0","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","19192","","","","decision","","44","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","3/4 or 75%","","50",""
"html-slider-response","5","192701","0.0-5.0-1.1","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","6986","","","","decision","","35","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","2/3 or 67%","","50",""
"html-slider-response","6","198827","0.0-5.0-1.2","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","6124","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/3 or 33%","","50",""
"html-slider-response","7","203776","0.0-5.0-1.3","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","4949","","","","decision","","67","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/2 or 50%","","50",""
"html-slider-response","8","210699","0.0-5.0-1.4","60cfdcfdf8a3c6c42dad17d3","bdp_bc","Mon Mar 27 2023 10:46:58 GMT-0600 (Central Standard Time)","279168","","6922","","","","decision","","26","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/4 or 25%","","50",""
