"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","2","0.0-0.0","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","","","","","","","","","","","","",""
"instructions","1","1159","0.0-1.0","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","[{""page_index"":0,""viewing_time"":1157}]","1157","","","","","","","","","","","",""
"","","","","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","","fullscreenenter","2","2827","fullscreenenter","","","","","","","",""
"fullscreen","2","3812","0.0-2.0","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","","","","","","true","","","","","","",""
"instructions","3","55273","0.0-4.0","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","[{""page_index"":0,""viewing_time"":14308},{""page_index"":1,""viewing_time"":12643},{""page_index"":2,""viewing_time"":9027},{""page_index"":3,""viewing_time"":2819},{""page_index"":4,""viewing_time"":1831},{""page_index"":5,""viewing_time"":1865},{""page_index"":6,""viewing_time"":1771},{""page_index"":7,""viewing_time"":7197}]","51461","","","","","","","","","","","",""
"html-slider-response","4","77627","0.0-5.0-1.0","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","22351","","","","decision","","44","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","2/3 or 67%","","50",""
"html-slider-response","5","93326","0.0-5.0-1.1","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","15697","","","","decision","","11","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/4 or 25%","","50",""
"html-slider-response","6","101426","0.0-5.0-1.2","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","8100","","","","decision","","24","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/2 or 50%","","50",""
"html-slider-response","7","110350","0.0-5.0-1.3","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","8922","","","","decision","","55","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","3/4 or 75%","","50",""
"html-slider-response","8","124737","0.0-5.0-1.4","63b6cc23f13731158517f900","bdp_bc","Tue Apr 11 2023 01:12:15 GMT-0600 (Mountain Daylight Time)","177364","","14386","","","","decision","","21","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/3 or 33%","","50",""
