"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","4","0.0-0.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","","","","","","","","","","","","",""
"instructions","1","1268","0.0-1.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","[{""page_index"":0,""viewing_time"":1264}]","1264","","","","","","","","","","","",""
"","","","","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","","fullscreenenter","2","2781","fullscreenenter","","","","","","","",""
"fullscreen","2","3724","0.0-2.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","","","","","","true","","","","","","",""
"instructions","3","119573","0.0-4.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","[{""page_index"":0,""viewing_time"":346},{""page_index"":1,""viewing_time"":3502},{""page_index"":0,""viewing_time"":22391},{""page_index"":1,""viewing_time"":14549},{""page_index"":2,""viewing_time"":24048},{""page_index"":1,""viewing_time"":10961},{""page_index"":0,""viewing_time"":6959},{""page_index"":1,""viewing_time"":1301},{""page_index"":2,""viewing_time"":592},{""page_index"":3,""viewing_time"":2737},{""page_index"":4,""viewing_time"":4212},{""page_index"":5,""viewing_time"":4950},{""page_index"":6,""viewing_time"":2450},{""page_index"":7,""viewing_time"":16849}]","115848","","","","","","","","","","","",""
"html-slider-response","4","148254","0.0-5.0-1.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","28670","","","","decision","","29","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","3/4 or 75%","","50",""
"html-slider-response","5","164144","0.0-5.0-1.1","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","15885","","","","decision","","9","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","1/4 or 25%","","50",""
"html-slider-response","6","170871","0.0-5.0-1.2","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","6723","","","","decision","","13","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"html-slider-response","7","174007","0.0-5.0-1.3","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","3130","","","","decision","","30","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","2/3 or 67%","","50",""
"html-slider-response","8","181389","0.0-5.0-1.4","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","7378","","","","decision","","19","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"instructions","9","189195","0.0-6.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","[{""page_index"":0,""viewing_time"":7804}]","7805","","","","","","","","","","","",""
"html-slider-response","10","198442","0.0-7.0-1.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","9243","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","11","200922","0.0-7.0-1.1","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","2476","","","","simRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your closest friends","","","",""
"html-slider-response","12","205496","0.0-7.0-1.2","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","4572","","","","simRating","","2","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","complete strangers","","","",""
"html-slider-response","13","207866","0.0-7.0-1.3","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","2365","","","","simRating","","5","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","your acquaintances","","","",""
"html-slider-response","14","210743","0.0-7.0-1.4","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","2875","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
"instructions","15","216149","0.0-8.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","[{""page_index"":0,""viewing_time"":5405}]","5405","","","","","","","","","","","",""
"html-slider-response","16","219276","0.0-9.0-1.0","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","3122","","","","abilRating","","4","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your high school classmates","","","",""
"html-slider-response","17","222375","0.0-9.0-1.1","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","3094","","","","abilRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","other prolific workers","","","",""
"html-slider-response","18","226522","0.0-9.0-1.2","60fd933d5461857048f9e74c","bdp_bc","Sun Mar 26 2023 14:48:04 GMT-0700 (Pacific Daylight Time)","231631","","4145","","","","abilRating","","7","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","your closest friends","","","",""
