"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","response","stimulus","group","fraction","maxAmt","sliderStart","key_press"
"pavlovia","0","3","0.0-0.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","","","","","","","","","","","","",""
"instructions","1","4140","0.0-1.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","[{""page_index"":0,""viewing_time"":4136}]","4136","","","","","","","","","","","",""
"","","","","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","","fullscreenenter","2","7104","fullscreenenter","","","","","","","",""
"fullscreen","2","8083","0.0-2.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","","","","","","true","","","","","","",""
"instructions","3","230480","0.0-4.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","[{""page_index"":0,""viewing_time"":72566},{""page_index"":1,""viewing_time"":14919},{""page_index"":2,""viewing_time"":27595},{""page_index"":3,""viewing_time"":27751},{""page_index"":4,""viewing_time"":54480},{""page_index"":5,""viewing_time"":11268},{""page_index"":6,""viewing_time"":4428},{""page_index"":7,""viewing_time"":9389}]","222396","","","","","","","","","","","",""
"html-slider-response","4","242476","0.0-5.0-1.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","11971","","","","decision","","25","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","your closest friends","1/4 or 25%","","50",""
"html-slider-response","5","255897","0.0-5.0-1.1","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","13419","","","","decision","","57","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","complete strangers","3/4 or 75%","","50",""
"html-slider-response","6","266336","0.0-5.0-1.2","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","10438","","","","decision","","87","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","your high school classmates","2/3 or 67%","","50",""
"html-slider-response","7","273369","0.0-5.0-1.3","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","7031","","","","decision","","47","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","other prolific workers","1/2 or 50%","","50",""
"html-slider-response","8","277771","0.0-5.0-1.4","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","4400","","","","decision","","93","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/3 or 33%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/3 or 33%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","your acquaintances","1/3 or 33%","","50",""
"instructions","9","282405","0.0-6.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","[{""page_index"":0,""viewing_time"":4634}]","4634","","","","","","","","","","","",""
"html-slider-response","10","294481","0.0-7.0-1.0","6414cd5e294152ef610c1272","bdp_bc","Sun Apr 09 2023 20:25:06 GMT-0500 (Central Daylight Time)","335107","","12075","","","","simRating","","3","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","other prolific workers","","","",""
