"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","simRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","11","880943","0.0-7.0-1.0","","17761","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your closest friends","","",""
"","","","simRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","12","892605","0.0-7.0-1.1","","11656","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","complete strangers","","",""
"","","","simRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","13","897604","0.0-7.0-1.2","","4994","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your high school classmates","","",""
"","","","simRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","14","902515","0.0-7.0-1.3","","4907","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","other prolific workers","","",""
"","","","simRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","15","932852","0.0-7.0-1.4","","30334","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","your acquaintances","","",""
"","","","","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","instructions","16","937097","0.0-8.0","[{""page_index"":0,""viewing_time"":4240}]","4241","","","","","","","",""
"","","","abilRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","17","972756","0.0-9.0-1.0","","35657","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your acquaintances","","",""
"","","","abilRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","18","975908","0.0-9.0-1.1","","3148","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","other prolific workers","","",""
"","","","abilRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","19","981827","0.0-9.0-1.2","","5916","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your high school classmates","","",""
"","","","abilRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","20","988898","0.0-9.0-1.3","","7067","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","complete strangers","","",""
"","","","abilRating","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","html-slider-response","21","1010204","0.0-9.0-1.4","","21303","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your closest friends","","",""
"fullscreenexit","22","1010551","fullscreenexit","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","","","","","","","","","","","","","",""
"","","","","5e03f8517f08edece67a3137","bdp_bc","Sat Mar 25 2023 17:38:30 GMT-0700 (Pacific Daylight Time)","1011293","fullscreen","22","1011240","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","1011816","0.0-11.0","","null","","","null","","","","",""
