"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","trial_duration","targFace","targCol","targOutcome","corr"
"html-keyboard-response","9","134977","0.0-5.0-1.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","10","137979","0.0-5.0-2.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0","Match","e","3000","","","",""
"html-keyboard-response","11","141981","0.0-5.0-3.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","12","144139","0.0-5.0-4.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","2157","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0","Match","e","","trustrating_stim/white_mw038.bmp","green","Share","1"
"html-keyboard-response","13","144641","0.0-5.0-5.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","14","145143","0.0-5.0-1.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","15","148144","0.0-5.0-2.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","0,1","noMatchFace","i","3000","","","",""
"html-keyboard-response","16","152145","0.0-5.0-3.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","17","153711","0.0-5.0-4.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1564","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","0,1","noMatchFace","i","","trustrating_stim/white_mw091.bmp","red","Keep","1"
"html-keyboard-response","18","154212","0.0-5.0-5.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","19","154714","0.0-5.0-1.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","20","156215","0.0-5.0-2.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw092.bmp","1","Match","e","1500","","","",""
"html-keyboard-response","21","160217","0.0-5.0-3.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","22","161440","0.0-5.0-4.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1222","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw092.bmp","1","Match","e","","trustrating_stim/white_mw092.bmp","green","Share","1"
"html-keyboard-response","23","161940","0.0-5.0-5.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","24","162442","0.0-5.0-1.4","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","25","166943","0.0-5.0-2.4","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","0,1,1","noMatchOutcome","i","4500","","","",""
"html-keyboard-response","26","170944","0.0-5.0-3.4","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","27","172989","0.0-5.0-4.4","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","2044","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","0,1,1","noMatchOutcome","i","","trustrating_stim/white_mw070.bmp","red","Keep","1"
"html-keyboard-response","28","173491","0.0-5.0-5.4","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","29","173992","0.0-5.0-1.5","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","30","175494","0.0-5.0-2.5","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","1","trustrating_stim/white_mw013.bmp","0","noMatchFace","i","1500","","","",""
"html-keyboard-response","31","179495","0.0-5.0-3.5","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","32","180790","0.0-5.0-4.5","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1294","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_mw013.bmp","0","noMatchFace","i","","trustrating_stim/white_mw092.bmp","red","Keep","1"
"html-keyboard-response","33","181293","0.0-5.0-5.5","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"instructions","34","185113","0.0-6.0","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","[{""page_index"":0,""viewing_time"":3820}]","3820","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","185614","0.0-7.0-1.0","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","36","188616","0.0-7.0-2.0","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchFace","i","3000","","","",""
"html-keyboard-response","37","192616","0.0-7.0-3.0","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","38","194128","0.0-7.0-4.0","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1511","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchFace","i","","trustrating_stim/white_mw013.bmp","green","Share","1"
"html-keyboard-response","39","194630","0.0-7.0-5.0","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","40","195132","0.0-7.0-1.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","41","199634","0.0-7.0-2.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw033.bmp","1,1,0","Match","e","4500","","","",""
"html-keyboard-response","42","203635","0.0-7.0-3.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","43","205025","0.0-7.0-4.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1389","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw033.bmp","1,1,0","Match","e","","trustrating_stim/white_mw033.bmp","red","Keep","1"
"html-keyboard-response","44","205526","0.0-7.0-5.1","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","45","206027","0.0-7.0-1.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","46","210529","0.0-7.0-2.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw092.bmp","1,0,0","noMatchFace","i","4500","","","",""
"html-keyboard-response","47","214531","0.0-7.0-3.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","48","216034","0.0-7.0-4.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1503","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw092.bmp","1,0,0","noMatchFace","i","","trustrating_stim/white_mw013.bmp","red","Keep","1"
"html-keyboard-response","49","216535","0.0-7.0-5.2","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","50","217037","0.0-7.0-1.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","51","220038","0.0-7.0-2.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","ARRAY","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","0,1","noMatchOutcome","i","3000","","","",""
"html-keyboard-response","52","224040","0.0-7.0-3.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","DELAY","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","53","225593","0.0-7.0-4.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","1552","","","","TARGET","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","0,1","noMatchOutcome","i","","trustrating_stim/white_00807_941205_fb_edt.bmp","red","Keep","1"
"html-keyboard-response","54","226094","0.0-7.0-5.3","5eeaa065c7acf61c4322f6d9","bdp_wmem","Fri Feb 05 2021 14:44:07 GMT-0500 (Eastern Standard Time)","626829","Match,No Match","","null","","","","FEEDBACK","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
