"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","trial_duration","targFace","targCol","targOutcome","corr"
"html-keyboard-response","57","174046","0.0-7.0-3.4","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","58","175291","0.0-7.0-4.4","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1242","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_mw092.bmp","0","noMatchFace","i","","trustrating_stim/white_mw003.bmp","red","Keep","1"
"html-keyboard-response","59","175796","0.0-7.0-5.4","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","60","176298","0.0-7.0-1.5","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","61","179301","0.0-7.0-2.5","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw038.bmp","0,1","Match","e","3000","","","",""
"html-keyboard-response","62","183308","0.0-7.0-3.5","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","63","184934","0.0-7.0-4.5","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1624","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw038.bmp","0,1","Match","e","","trustrating_stim/white_mw033.bmp","red","Keep","1"
"html-keyboard-response","64","185439","0.0-7.0-5.5","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","65","185941","0.0-7.0-1.6","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","66","187448","0.0-7.0-2.6","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw015.bmp","1","Match","e","1500","","","",""
"html-keyboard-response","67","191455","0.0-7.0-3.6","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","68","192636","0.0-7.0-4.6","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1176","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw015.bmp","1","Match","e","","trustrating_stim/white_mw015.bmp","green","Share","1"
"html-keyboard-response","69","193137","0.0-7.0-5.6","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","70","193639","0.0-7.0-1.7","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","71","196646","0.0-7.0-2.7","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw013.bmp","0,1","noMatchFace","i","3000","","","",""
"html-keyboard-response","72","200652","0.0-7.0-3.7","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","73","201744","0.0-7.0-4.7","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1089","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw013.bmp","0,1","noMatchFace","i","","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","1"
"html-keyboard-response","74","202249","0.0-7.0-5.7","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","75","202750","0.0-7.0-1.8","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","76","207253","0.0-7.0-2.8","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw091.bmp","1,0,0","noMatchOutcome","i","4500","","","",""
"html-keyboard-response","77","211260","0.0-7.0-3.8","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","78","212255","0.0-7.0-4.8","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","992","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw091.bmp","1,0,0","noMatchOutcome","i","","trustrating_stim/white_mw012.bmp","red","Keep","1"
"html-keyboard-response","79","212758","0.0-7.0-5.8","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","80","213261","0.0-7.0-1.9","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","81","216265","0.0-7.0-2.9","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","noMatchFace","i","3000","","","",""
"html-keyboard-response","82","220271","0.0-7.0-3.9","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","83","221286","0.0-7.0-4.9","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1013","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","noMatchFace","i","","trustrating_stim/white_mw013.bmp","red","Keep","1"
"html-keyboard-response","84","221788","0.0-7.0-5.9","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","85","222290","0.0-7.0-1.10","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","86","225297","0.0-7.0-2.10","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw070.bmp","0,1","Match","e","3000","","","",""
"html-keyboard-response","87","229303","0.0-7.0-3.10","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","88","230292","0.0-7.0-4.10","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","987","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw070.bmp","0,1","Match","e","","trustrating_stim/white_00807_941205_fb_edt.bmp","red","Keep","0"
"html-keyboard-response","89","230797","0.0-7.0-5.10","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","90","231304","0.0-7.0-1.11","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","91","235809","0.0-7.0-2.11","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw015.bmp","1,1,0","noMatchFace","i","4500","","","",""
"html-keyboard-response","92","239815","0.0-7.0-3.11","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","93","240743","0.0-7.0-4.11","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","925","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw015.bmp","1,1,0","noMatchFace","i","","trustrating_stim/white_00807_941205_fb_edt.bmp","red","Keep","0"
"html-keyboard-response","94","241248","0.0-7.0-5.11","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","95","241752","0.0-7.0-1.12","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","96","246260","0.0-7.0-2.12","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw003.bmp","1,0,0","noMatchFace","i","4500","","","",""
"html-keyboard-response","97","250265","0.0-7.0-3.12","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","98","251646","0.0-7.0-4.12","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1379","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw003.bmp","1,0,0","noMatchFace","i","","trustrating_stim/white_mw070.bmp","green","Share","1"
"html-keyboard-response","99","252151","0.0-7.0-5.12","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","100","252653","0.0-7.0-1.13","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","101","254159","0.0-7.0-2.13","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw003.bmp","1","Match","e","1500","","","",""
"html-keyboard-response","102","258166","0.0-7.0-3.13","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","103","260058","0.0-7.0-4.13","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1891","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw003.bmp","1","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","1"
"html-keyboard-response","104","260560","0.0-7.0-5.13","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","105","261062","0.0-7.0-1.14","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","106","264069","0.0-7.0-2.14","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw092.bmp","1,0","Match","e","3000","","","",""
"html-keyboard-response","107","268075","0.0-7.0-3.14","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","108","269809","0.0-7.0-4.14","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1732","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw092.bmp","1,0","Match","e","","trustrating_stim/white_mw092.bmp","red","Keep","1"
"html-keyboard-response","109","270314","0.0-7.0-5.14","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","110","270816","0.0-7.0-1.15","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
