PROLIFIC_PID,totalTime,subj2LR_posOC,subj2LR_negOC,subj2p0_3prm,subj2NLL_biasedOC,subj2LR_biasedOC,subj2LRTp_biasedOC,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
620bdd8ca922fc3f247f6c82,335.259,0.0366239660456503,4.53978687024344e-05,0.6038873978524805,206.72503942029147,0.0365785681769479,0.0007182062736184,0.2575757575757575,0.0,0.2651515151515151,3.28,0.1666666666666666,0.0,0.1666666666666666,5.62,0.0
62ec219e5f3634408fb35580,462.284,0.032546801830118,0.0697713970087363,1.0,204.30134217373936,-0.0372245951786183,5.43808754900089e-05,0.1893939393939394,0.0,0.3863636363636363,10.25,0.0,0.0,0.0,29.29,0.0
594936ad4152bf0001bfd5cd,407.559,0.2506112975887822,0.6913919437447389,1.0,168.87286696917755,-0.4407806461559566,1.0080504761974275e-20,0.0,0.0,0.3181818181818182,6.83,0.0,0.0,0.0,10.92,0.0
63d842d3e9626bd5fe5c17b1,675.732,0.018535854400812,4.53978687024344e-05,1.0,214.8147091207898,0.0184904565321095,1.0,0.803030303030303,0.0,0.7121212121212122,9.1,0.0,0.0,0.0,47.24,1.0
631bc422eec20143118ad66b,316.584,0.9999546021312976,0.0742803114374447,1.0,162.57967953756932,0.9256742906938528,1.7445719379366352e-23,0.8560606060606061,0.0,0.5151515151515151,6.89,0.0,0.0,0.5,4.68,1.0
58016c9f551314000145af58,471.173,0.0424752219151436,4.53978687024344e-05,1.0,207.63006335354132,0.0424298240464411,0.0019127019315744,0.5909090909090909,0.0,0.5378787878787878,7.46,0.0,0.0,0.1666666666666666,21.06,2.0
63d1c10210ce566ce71616e8,419.72,0.024120091236393,0.0035592039018447,1.0,210.89717000638956,0.0205608873345482,0.078423758328277,0.4166666666666667,0.0,0.1439393939393939,5.71,0.0,0.0,0.1666666666666666,26.35,0.0
5e55e83cc65ccb5ed547cb04,622.936,0.0408005199669844,0.016339227383018,1.0,211.24096797214028,0.0244612925839663,0.1205875577275292,0.0227272727272727,0.0,0.0227272727272727,45.04,0.0,0.0,0.1666666666666666,50.17,0.0
63e5b3e89a3823139cb9d35e,335.92,0.1294300100433238,0.0128462059259446,1.0,191.20866598782453,0.1165838041173792,7.161793610416354e-11,0.803030303030303,0.0,0.7424242424242424,7.36,0.0,0.0,0.1666666666666666,6.21,1.0
6400ea4cec0b310140841b2d,438.28,0.0273740174612412,0.0043161268135367,0.5760897102520871,199.1231071416508,0.0230578906477045,2.444327246837537e-07,0.2272727272727272,0.0,0.2272727272727272,10.95,0.0,0.0,0.0,15.38,0.0
6352b3c968388ef86f3556db,360.793,0.2768739286296356,0.0982974417896121,1.0,174.1035413027839,0.1785764868400234,2.0056873814025024e-18,0.1439393939393939,0.0,0.4318181818181818,2.11,0.0,0.0,0.0,8.86,0.0
63dc7b5bf451a34177b66c66,459.587,0.103257337230483,0.1746637969348908,0.3732168183821313,181.0932187005149,-0.0714064597044078,2.400844328196054e-15,0.2045454545454545,0.0,0.3787878787878788,8.47,0.0,0.0,0.0,19.5,0.0
63d881ab484805569b553bd8,533.905,0.0306323777175547,0.0001650257294464,1.0,212.64915857087016,0.0304673519881083,1.0,0.1287878787878787,0.0,0.1136363636363636,4.48,0.0,0.0,0.0,28.24,0.0
63d43dc4b4b7a0e426a381cd,534.733,0.224580099660989,0.0225805678586326,0.905781156786917,188.35911269515128,0.2019995318023564,3.901484454186243e-12,0.0,0.0,0.3257575757575757,8.24,0.0,0.0,0.3333333333333333,19.36,0.0
5e7abb2c6c89e4000a180b4a,526.602,0.0714911446742452,0.3534256121607045,0.77905590730247,138.8290877810155,-0.2819344674864593,6.977531474799161e-34,0.0,0.0,0.4545454545454545,11.27,0.0,0.0,0.1666666666666666,30.92,0.0
63d42c21dc6f4d60e34cc337,503.41,0.0816481675694953,4.53978687024344e-05,1.0,200.23091588617984,0.0816027697007928,7.706824416915868e-07,0.1893939393939394,0.0,0.1666666666666666,11.15,0.0,0.0,0.1666666666666666,33.53,0.0
62f6bc18e456bdf4bc90dd7b,1462.01,0.052339437152717,0.0195774136331628,0.959389637492792,209.4771087100565,0.0327620235195541,0.0148229411985621,0.4015151515151515,0.0227272727272727,0.5454545454545454,22.21,0.0,0.0,0.1666666666666666,297.74,1.0
632aaef27780d596dc7e0a9f,667.598,0.165594122468346,0.4037191073498977,0.8373943983588877,189.43049963209288,-0.2381249848815517,1.164197254378687e-11,0.0,0.0,0.2575757575757575,18.27,0.0,0.0,0.0,29.2,0.0
63d6873b65a6170d64a652f6,568.048,0.2432591638871481,4.53978687024344e-05,1.0,164.04627581584532,0.2432137660184457,7.673263260860877e-23,0.0075757575757575,0.0151515151515151,0.4924242424242424,6.47,0.0,0.3333333333333333,0.0,37.95,0.0
633fa968afc8d3d2c0d8745c,449.022,0.0132686301810201,4.53978687024344e-05,1.0,213.5119297649347,0.0132232323123176,1.0,0.1439393939393939,0.0,0.2651515151515151,12.07,0.0,0.0,0.0,10.57,0.0
5c3161130cfe9a00012f71ff,282.039,0.1453259177570033,0.0163045587777546,1.0,184.64477918033492,0.1290213589792486,8.873102841200286e-14,0.7954545454545454,0.0,0.5909090909090909,2.79,0.0,0.0,0.1666666666666666,2.4,0.0
5f1f3581b5cf3e103cc545c9,689.277,0.0660454627099956,0.115592039002102,1.0,197.98696527849165,-0.0495465762921063,7.552050393594884e-08,0.0,0.0075757575757575,0.2424242424242424,10.55,0.0,0.0,0.1666666666666666,20.34,1.0
63d42387aba51e699ab9ce5c,283.1,0.0595229630923767,4.53978687024344e-05,1.0,206.25057936676063,0.0594775652236743,0.0004315352085924,0.6590909090909091,0.0075757575757575,0.0681818181818181,2.88,0.1666666666666666,0.0,0.0,4.94,0.0
5fa935b3d330fa0429da624a,389.613,0.5040116228637086,0.1767071531174321,1.0,189.0983701475269,0.3273044697462764,8.294591865948586e-12,0.0075757575757575,0.0,0.2348484848484848,2.54,0.0,0.0,0.0,5.89,0.0
63d97863bc1e08294519edd8,384.577,0.1854223997615455,4.53978687024344e-05,0.535227238953101,175.7240916605474,0.1853770018928431,1.0356237285361605e-17,0.2348484848484848,0.0,0.6666666666666666,4.38,0.0,0.0,0.0,17.37,0.0
60fefd59226b2b1d87bc36db,802.65,0.1490146668454713,0.0143601689285678,1.0,190.6071975237233,0.1346544979169035,3.872544742823386e-11,0.0151515151515151,0.0303030303030303,0.3106060606060606,20.0,0.0,0.1666666666666666,0.1666666666666666,223.45,0.0
5f5691fb24d1090e6bcdf1ec,443.622,0.1397260440090517,0.1466291886107297,0.9770718509612702,200.2987226690355,-0.006903144601678,8.268923402584519e-07,0.1363636363636363,0.0,0.1590909090909091,9.91,0.0,0.0,0.1666666666666666,33.45,0.0
5d5606cd4171ec00182e2b15,326.668,0.1439491193702059,0.0090649441191612,1.0,191.4648215880381,0.1348841752510447,9.306613354547259e-11,0.7727272727272727,0.0075757575757575,0.7121212121212122,5.8,0.1666666666666666,0.0,0.3333333333333333,4.92,1.0
6162341a644c08d5cca4b7bb,481.351,0.058931988767161,4.53978687024344e-05,0.9506140386318616,205.62415098313707,0.0588865908984586,0.0002210278052408,0.0303030303030303,0.0,0.2575757575757575,4.06,0.0,0.0,0.1666666666666666,31.98,0.0
6400de8f305c51d03c2a9a0e,380.175,4.53978687024344e-05,0.0182752275107685,0.8630781789245593,203.55380575903817,-0.0182298296420661,2.4745580339485372e-05,0.2424242424242424,0.0,0.1818181818181818,1.94,0.0,0.0,0.0,8.9,0.0
5b184f9768a5ed0001734190,720.175,0.0108236413798068,0.0217410661262973,1.0,210.9037986169588,-0.0109174247464905,0.0790652867355452,0.0151515151515151,0.0,0.2196969696969697,214.37,0.0,0.0,0.5,41.08,0.0
56b8de29e1d0a200051517f8,412.837,0.0352192815974661,0.0838635843064344,0.935527271554194,204.8352338235398,-0.0486443027089683,9.562686481960308e-05,0.0,0.0,0.6893939393939394,9.92,0.0,0.0,0.1666666666666666,15.4,0.0
63fba157c9ebcb0ba6397872,377.702,0.1923126627883045,0.1117678266193222,1.0,202.4051909095428,0.0805448361689823,7.422165598531758e-06,0.303030303030303,0.0,0.3333333333333333,2.81,0.0,0.0,0.3333333333333333,10.03,0.0
63e802622f8052bd67d6c5f0,381.973,0.1435247471444773,0.0915054407741633,1.0,202.4909223264791,0.0520193063703139,8.118462651164621e-06,0.0151515151515151,0.0,0.2954545454545454,5.63,0.0,0.0,0.0,11.98,0.0
63d413840c9c512ac3dfc533,343.548,0.4805583706425822,0.0501087313132148,1.0,153.8041430422694,0.4304496393293674,2.488541131436285e-27,0.1212121212121212,0.0,0.6363636363636364,1.12,0.0,0.0,0.0,8.36,0.0
63ed15bed4665c62d9e6dbb2,1424.679,0.009106544131593,0.0173496282429957,1.0,211.220604617722,-0.0082430841114026,0.117494950141039,0.8484848484848485,0.0,0.5075757575757576,922.96,0.0,0.0,0.0,159.6,0.0
63e1f5009f56fcb831963f19,690.201,0.0299798886240354,4.53978687024344e-05,1.0,211.3251037690389,0.029934490755333,0.1343591650460905,0.3106060606060606,0.0227272727272727,0.2272727272727272,33.06,0.0,0.0,0.1666666666666666,74.28,0.0
5c4e31b37065de00011f795d,1070.254,0.0290731045569203,0.9999546021312976,0.3122048051088053,101.25695040471152,-0.9708814975743773,2.740041900099372e-50,0.0,0.0606060606060606,0.7424242424242424,65.57,0.0,0.1666666666666666,0.6666666666666666,53.38,0.0
572041d6fd3a5200093c1295,311.041,0.0125557082443511,4.53978687024344e-05,1.0,215.40967550938345,0.0125103103756487,1.0,0.6818181818181818,0.0,0.6515151515151515,2.0,0.0,0.0,0.1666666666666666,11.1,0.0
63d41088860131e49a85cfac,440.54,0.0962473828791161,4.53978687024344e-05,1.0,197.2135608482874,0.0962019850104137,3.4003448347850565e-08,0.0833333333333333,0.0,0.1590909090909091,17.55,0.0,0.0,0.0,18.78,0.0
6400e1e1c539ed3882af8d8f,886.013,0.0920028511191018,0.1626673648040944,-0.1938620766638271,167.9611578652348,-0.0706645136849926,4.0098873405882606e-21,0.0,0.0,0.3257575757575757,23.12,0.0,0.0,0.0,112.34,1.0
63f2e107c4d0bc684b99d2c6,405.341,0.0347534476761207,0.0409213778174517,1.0,210.87177023251672,-0.006167930141331,0.0760168983608405,0.2954545454545454,0.0,0.6287878787878788,3.21,0.0,0.0,0.8333333333333334,17.66,0.0
5f43ef4041bb5f11a27aa07e,541.79,0.0373306531681071,0.0251072864730589,1.0,212.87752444052103,0.0122233666950481,1.0,0.0151515151515151,0.0,0.2196969696969697,17.05,0.0,0.1666666666666666,0.1666666666666666,40.69,0.0
5dbf692c2a1dd63f64ef5ae4,506.952,0.0682348360841085,4.53978687024344e-05,-1.0,100.49528435295252,0.068189438215406,1.2749713003550837e-50,0.3106060606060606,0.0,0.6363636363636364,8.44,0.0,0.0,0.5,40.78,0.0
5fd8025bcfda8b1165a0b16e,531.762,0.2533668469162932,0.3391846718128258,1.0,189.51079333115237,-0.0858178248965326,1.2636495596599297e-11,0.0151515151515151,0.0,0.1666666666666666,11.18,0.0,0.0,0.1666666666666666,22.04,0.0
60fd933d5461857048f9e74c,439.649,0.1063138942323886,4.53978687024344e-05,1.0,195.59089570880485,0.1062684963636862,6.397699321022562e-09,0.25,0.0,0.3106060606060606,7.17,0.0,0.0,0.0,21.11,0.0
60f75a701ac4cfc5c17cceb7,528.771,0.130146506533478,0.1325748580467404,0.7865294118931484,201.71627561635637,-0.0024283515132624,3.6146453042581423e-06,0.0,0.0,0.3712121212121212,7.42,0.0,0.0,0.1666666666666666,17.54,0.0
5e87900b524dca41065df104,336.545,0.0490514036670773,4.53978687024344e-05,1.0,209.67445311589444,0.0490060057983749,0.018557901124303,0.5909090909090909,0.0151515151515151,0.0757575757575757,3.13,0.6666666666666666,0.0,0.6666666666666666,12.15,0.0
5edc0583f16dff0c806bdbb6,420.414,0.3011423312417185,0.042202189348122,1.0,153.28834495351038,0.2589401418935965,1.4793329501361083e-27,0.3712121212121212,0.0075757575757575,0.5833333333333334,1.59,0.0,0.0,0.3333333333333333,3.62,0.0
608d0831835bd8f85ac9237e,583.844,0.0518600017171341,4.53978687024344e-05,1.0,208.4128111301124,0.0518146038484317,0.0045103908653371,0.0984848484848484,0.0,0.0909090909090909,18.75,0.0,0.0,0.0,45.17,0.0
6108027a71236aa28a407666,439.409,0.1511329599932352,0.0818414957797359,0.8002041933044078,199.7414247295541,0.0692914642134993,4.638073486586577e-07,0.0,0.0,0.3181818181818182,2.01,0.0,0.0,0.5,9.82,0.0
6005fd9c8bbd67931607e518,422.877,0.5989251116237883,4.53978687024344e-05,1.0,153.46179113782165,0.5988797137550859,1.7620567277144122e-27,0.2878787878787879,0.0,0.7727272727272727,5.68,0.0,0.0,0.1666666666666666,13.49,0.0
5ee71ce25f11c84a3e909b09,579.666,0.0470640445643426,0.0273639822599242,0.8009023380854307,209.1615020540853,0.0197000623044184,0.0103793287993129,0.1818181818181818,0.0075757575757575,0.4545454545454545,3.62,0.0,0.0,0.0,18.43,0.0
5ec0d47ecf12be4ea2754516,433.187,0.1912745480301985,0.0552595341415994,1.0,196.73422306404257,0.1360150138885991,2.0749078812984265e-08,0.5984848484848485,0.0,0.4166666666666667,3.24,0.0,0.0,0.3333333333333333,6.51,0.0
63e5be4daa8fac2e51d4fe91,336.715,0.2614910486493119,0.063977698962035,0.1673814631256823,176.36470479351684,0.1975133496872769,1.9821654173485536e-17,0.1818181818181818,0.0,0.3636363636363636,4.02,0.0,0.0,0.0,10.02,0.0
60ff4339f5ffb265d16b144f,460.942,0.0176971715734179,0.0199944608542903,1.0,211.63717574963331,-0.0022972892808724,0.2034746307612768,0.3484848484848485,0.0,0.0681818181818181,15.28,0.0,0.1666666666666666,0.0,35.83,1.0
63ea4e8c0e9a66f5843ed4ac,277.195,0.083513211175138,4.53978687024344e-05,1.0,202.1615885652558,0.0834678133064356,5.753712088548076e-06,0.6212121212121212,0.0,0.7727272727272727,2.14,0.1666666666666666,0.0,0.8333333333333334,5.87,1.0
6361769fee0c219b0f1cc480,396.633,0.0151730726595118,0.0480867441341877,0.1319113313113983,155.5719485011448,-0.0329136714746758,1.479889758298176e-26,0.1515151515151515,0.0,0.4318181818181818,5.05,0.0,0.0,0.8333333333333334,18.58,0.0
63d13b44f511eff0aef876f2,349.689,0.2707503771696556,0.7810561046050833,0.92671023411659,161.51301542317785,-0.5103057274354277,5.942013046121781e-24,0.1515151515151515,0.0,0.4848484848484848,7.25,0.0,0.0,0.0,20.17,0.0
61021c2ad3b0633be797eddf,587.894,0.0211302689857215,0.0055829692238088,0.9197618731957746,211.50800278382903,0.0155472997619127,0.1708347022375738,0.0,0.0075757575757575,0.0151515151515151,15.36,0.0,0.0,0.0,78.61,0.0
5fe354a2e44df4fb4634bbc3,397.853,0.1157111532839721,0.0610326766622766,1.0,203.30247070526968,0.0546784766216955,1.900325172630732e-05,0.1136363636363636,0.0,0.3484848484848485,12.01,0.0,0.0,0.0,29.4,0.0
5d5a48a67ca41f0001e97f8b,407.271,0.0067095457318851,0.0005488919447153,0.7372833256997442,204.22091119822028,0.0061606537871698,4.995580808430489e-05,0.2575757575757575,0.0,0.1666666666666666,16.33,0.0,0.0,0.1666666666666666,10.74,0.0
5d9303bbc400a90018821b13,351.945,0.1728568010669902,0.1383819446224191,-0.312356228950421,172.01009284575522,0.0344748564445711,2.408921261757094e-19,0.3863636363636363,0.0,0.4090909090909091,9.2,0.0,0.0,0.0,16.86,1.0
63f77d4f671167ec16eee15c,414.47,0.0480717849320456,0.0263221475127973,1.0,210.7348339201676,0.0217496374192482,0.0643353271551593,0.1212121212121212,0.0,0.1969696969696969,4.34,0.0,0.0,0.0,20.32,0.0
63e576170eb086a90644efb4,371.285,0.4888086747773866,0.465719295718282,1.0,187.51381157664952,0.0230893790591046,1.6478162512866893e-12,0.0833333333333333,0.0,0.4924242424242424,2.48,0.0,0.0,0.3333333333333333,15.7,1.0
60d2d061fd054556769ca306,373.885,0.2558349371636393,0.1330207095461225,1.0,206.8652498266867,0.1228142276175167,0.0008352996501719,0.1742424242424242,0.0,0.4318181818181818,6.09,0.0,0.0,0.1666666666666666,3.03,0.0
5fb7c9fa2be0a83d8f8913b8,368.783,0.0077085855026445,4.53978687024344e-05,0.5073835486884112,189.2439187454455,0.0076631876339421,9.623011498918893e-12,0.0075757575757575,0.0,0.3939393939393939,2.27,0.0,0.0,0.1666666666666666,13.56,0.0
63bda65b774a91e291c5b1a8,603.434,0.0645365484083617,4.53978687024344e-05,1.0,205.33522375978407,0.0644911505396592,0.0001625324442533,0.0984848484848484,0.0,0.3409090909090909,10.94,0.0,0.0,0.0,40.09,0.0
63e857fe022e159687d56f41,387.508,0.9999546021312976,4.53978687024344e-05,1.0,84.1755331751274,0.9999092042625952,9.741242485011869e-58,0.7954545454545454,0.0,0.9621212121212122,9.46,0.0,0.0,0.0,4.25,0.0
5bb94dea3ea7ed00017cb109,458.949,0.0907936112904573,0.1796097703979579,1.0,184.91347819091203,-0.0888161591075005,1.1662961338390333e-13,0.0,0.0,0.0833333333333333,5.46,0.0,0.0,0.1666666666666666,24.73,0.0
63d73bfc8765da5b8a06f465,889.495,0.0629875365481782,0.0212128727486257,1.0,206.1462312703028,0.0417746637995525,0.0003859229750008,0.0,0.0075757575757575,0.0833333333333333,31.51,0.0,0.1666666666666666,0.1666666666666666,75.31,0.0
628419137c4c3ded72e4874d,493.129,0.0203816042877669,0.0367406328389792,1.0,209.49080254883373,-0.0163590285512122,0.0150551395141249,0.0,0.0,0.2575757575757575,7.07,0.0,0.0,0.3333333333333333,11.61,0.0
63e711bb284d2bc894a057a6,737.706,0.2962176042660374,0.4985557513877508,1.0,187.83711354195196,-0.2023381471217133,2.2911153408032438e-12,0.0,0.0,0.1363636363636363,12.1,0.0,0.0,0.1666666666666666,37.88,0.0
60ed200c728ab881912aac11,501.282,0.1260148656689574,0.0959439565748655,0.9424524865568408,203.82418186459236,0.0300709090940919,3.288646749306642e-05,0.053030303030303,0.0,0.5227272727272727,31.63,0.0,0.0,0.0,22.43,0.0
63d7ddc0c07dd5787084df8e,418.351,0.0574571132332961,0.0602776674049551,0.7367108506674941,202.82320269705943,-0.002820554171659,1.1495883703367646e-05,0.106060606060606,0.0,0.4393939393939394,3.12,0.0,0.0,0.1666666666666666,11.49,0.0
60fd9e6a8312b735fef884d4,729.271,0.0612508401878044,0.0026081117894632,1.0,204.92104505467677,0.0586427283983412,0.0001047269547958,0.0,0.0,0.0681818181818181,16.35,0.0,0.0,0.0,51.99,0.0
5e03f8517f08edece67a3137,720.008,0.1686903524671235,0.0227178360027366,1.0,190.8346375314858,0.1459725164643869,4.885977314231655e-11,0.0303030303030303,0.0227272727272727,0.3333333333333333,38.71,0.0,0.0,0.0,32.73,0.0
61282ca83be28773ac7c421f,961.663,0.4381207806223484,0.3268684326067849,0.7974695584815337,192.822148941921,0.1112523480155635,3.7338224102219336e-10,0.0,0.0075757575757575,0.4015151515151515,98.18,0.0,0.1666666666666666,0.1666666666666666,58.62,0.0
6310ceffa120ca2c1fbe1d92,625.906,0.7047308272690872,0.0257564222677198,1.0,201.168093350846,0.6789744050013673,2.041674654570197e-06,0.0,0.0,0.1893939393939394,14.62,0.0,0.0,0.5,29.84,0.0
62d78737dcea82e9f96b957c,519.214,0.1019826650440365,4.53978687024344e-05,1.0,196.5128415302216,0.101937267175334,1.6518968324479e-08,0.5075757575757576,0.0,0.3181818181818182,9.77,0.0,0.0,0.0,35.27,0.0
63d865b3e3e28b34ec2ed45c,330.253,0.4477330715282773,0.0231920375864924,1.0,184.7178331885864,0.4245410339417849,9.557732886383237e-14,0.5984848484848485,0.0,0.5681818181818182,5.4,0.6666666666666666,0.0,0.8333333333333334,14.03,0.0
60fcd5602ff7c8f0866ecd0c,372.939,0.046450483767532,4.53978687024344e-05,-0.90586360786662,111.62379973138108,0.0464050858988296,9.142803851926601e-46,0.2727272727272727,0.0,0.4090909090909091,5.38,0.0,0.0,0.1666666666666666,15.42,0.0
631699e51577c995252cf3fc,253.921,0.2762470773316172,4.53978687024344e-05,1.0,164.56231853672782,0.2762016794629148,1.292338475249737e-22,0.3787878787878788,0.0,0.2575757575757575,0.91,0.3333333333333333,0.0,0.0,1.63,0.0
62d06d1b651d6922f62fab9b,398.975,0.029803799869201,4.53978687024344e-05,1.0,210.43380782042505,0.0297584020004986,0.0448573850918252,0.5984848484848485,0.0,0.3636363636363636,2.77,0.0,0.0,0.1666666666666666,29.35,0.0
627ea14463f25dce42e73d51,453.763,0.0891971204985028,0.0285869494878499,1.0,202.4576080740044,0.0606101710106528,7.84041974760906e-06,0.4015151515151515,0.0,0.2424242424242424,3.45,0.0,0.1666666666666666,0.1666666666666666,13.11,2.0
5fcecd70db3ccb1a7f9331c9,476.486,0.1371676721143163,0.0591709903936559,1.0,195.267807217866,0.0779966817206603,4.5898451125099705e-09,0.0075757575757575,0.0,0.4924242424242424,11.5,0.0,0.0,0.3333333333333333,44.44,0.0
6338c2127eed17193a7a4d32,424.33,0.0288743857170283,4.53978687024344e-05,1.0,212.163988032607,0.0288289878483259,0.4528002172703175,0.5757575757575758,0.0,0.1818181818181818,18.34,0.0,0.0,0.0,24.42,0.0
60aeef267e494909058ef34e,418.209,0.0383179718389308,0.0275394056480461,1.0,211.85101430491196,0.0107785661908846,0.2754142365853784,0.5454545454545454,0.0,0.1363636363636363,8.8,0.0,0.0,0.0,16.39,1.0
63ed1fa5c88ecae92bf0c920,510.975,0.5982684366984345,0.5059760355949112,-0.5112739276752772,162.1207166880901,0.0922924011035233,1.0975195248214174e-23,0.0,0.0,0.4621212121212121,5.83,0.0,0.0,0.0,23.41,2.0
63d7457dae12d98a8ebd18f6,464.53,0.0322874054724737,4.53978687024344e-05,1.0,211.53919665490065,0.0322420076037713,0.1781229726229404,0.0227272727272727,0.0,0.4015151515151515,8.2,0.0,0.0,0.1666666666666666,25.02,0.0
602b3ed14ae791260d6d12c5,330.088,0.0353882038347608,0.9999546021312976,-0.0715927782079681,122.80199105864403,-0.9645663982965368,6.933650754864622e-41,0.1969696969696969,0.0,0.5757575757575758,1.64,0.0,0.0,0.1666666666666666,11.96,0.0
63d71e67dd0fcccd3cc745b0,478.435,0.2392058997355072,4.53978687024344e-05,1.0,174.67127407904306,0.2391605018668048,3.564394609904443e-18,0.2878787878787879,0.0,0.4393939393939394,12.26,0.0,0.1666666666666666,0.3333333333333333,19.43,6.0
63e573b546bc72bbe9bffc5f,549.771,0.2264763607887761,0.1218848495725964,0.9680143085685586,192.94731823674687,0.1045915112161796,4.2446330606824657e-10,0.0,0.0,0.1515151515151515,14.08,0.0,0.0,0.0,25.47,1.0
60f08e2a0d6d27ff93244345,377.922,0.0577981661651351,0.0178222676957549,1.0,207.91242201356525,0.0399758984693801,0.0026029718266815,0.4015151515151515,0.0,0.2121212121212121,11.96,0.0,0.0,0.1666666666666666,21.08,0.0
5d42abf3c9acd700010c41df,365.708,0.0863325761583766,0.0543860347646942,1.0,209.10883528793164,0.0319465413936823,0.009783277065139,0.3106060606060606,0.0,0.1893939393939394,8.22,0.5,0.0,0.1666666666666666,11.62,0.0
5d5af711bb10640001afd133,465.404,0.1049781783893595,0.0641611056872102,1.0,204.4638340831532,0.0408170727021492,6.456056957769603e-05,0.0984848484848484,0.0,0.4318181818181818,7.29,0.0,0.0,0.1666666666666666,11.6,0.0
6150e9017c1b2aa8bf683c32,666.802,0.0189995608861108,0.0090032571434475,1.0,213.0715252674392,0.0099963037426632,1.0,0.0075757575757575,0.0,0.0378787878787878,21.4,0.0,0.1666666666666666,0.0,38.97,0.0
60beba435afc451476fa7781,363.729,0.0632991351877321,0.0312091984417153,1.0,210.45541408095383,0.0320899367460167,0.0460222272815187,0.1439393939393939,0.0,0.2878787878787879,7.75,0.0,0.0,0.0,11.17,0.0
63d1b93d9abc8c4b40e2d92f,458.719,0.0534106030181501,0.0098340763586485,0.9200306266867072,209.5656247757096,0.0435765266595016,0.0163917192638829,0.1136363636363636,0.0075757575757575,0.1590909090909091,4.16,0.0,0.0,0.1666666666666666,13.54,9.0
63652b3ed1f35f8e04325845,515.411,0.0035625332160845,4.53978687024344e-05,0.7600226094872167,204.54024398287729,0.0035171353473821,6.998992416178984e-05,0.2878787878787879,0.0075757575757575,0.0984848484848484,19.81,0.0,0.0,0.0,57.27,0.0
63dab0380b8791f9560fd329,419.069,0.1120529520193165,0.1174631548152801,0.9735911707148068,187.33318699826563,-0.0054102027959635,1.370737194514954e-12,0.0681818181818181,0.0,0.2727272727272727,3.8,0.0,0.0,0.3333333333333333,8.37,3.0
