totalTime,rat_mean,rat_std,rat_r1r2_corr_r,rat_r1r2_corr_p,qa:rat_%rt<300,qa:rat_%rt>10000,qa:rat_%Conseqs,qa:rat_instruxDur,qa:rat_blurEv,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:dec_blurEv,frat_r1r2_corr_r,frat_r1r2_corr_p,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur
829.322,4.383333333333334,2.1160537837728057,0.5807761692422942,0.0007653867388138,0.0,0.0833333333333333,0.1833333333333333,5.65,0.0,0.3333333333333333,0.0454545454545454,0.4621212121212121,65.48,0.0,0.9058414916072398,4.967593511779448e-05,0.0,0.0,0.1666666666666666,13.59
,,,,,,,,,,,,,,,,,,,,
490.148,4.616666666666666,1.121313797635774,0.3133197987954037,0.0918043320417678,0.0,0.0,0.2,8.34,0.0,0.3712121212121212,0.0,0.4318181818181818,62.88,0.0,0.5765196684585955,0.0497371227427325,0.0,0.0,0.1666666666666666,4.25
486.63,5.45,0.928366526098212,,,0.75,0.0,0.9333333333333332,18.46,0.0,0.4848484848484848,0.0075757575757575,0.4469696969696969,12.08,0.0,0.4542789501274428,0.1379179404686999,0.75,0.0,0.4166666666666667,22.64
629.672,4.8,2.097617696340303,0.292838086090094,0.1163132752496526,0.0,0.0166666666666666,0.0333333333333333,40.95,0.0,0.5833333333333334,0.0,0.4090909090909091,102.28,0.0,0.290817903721613,0.3591209803923028,0.0,0.0,0.25,7.29
1031.882,3.95,1.5118178528972936,0.617593159436439,0.0002768505246033,0.0,0.0,0.1333333333333333,43.33,0.0,0.0,0.0,0.1742424242424242,264.75,0.0,0.486361355805591,0.1088640970123005,0.0,0.0,0.0833333333333333,16.85
640.219,4.05,1.943481063470338,-0.0190719185398519,0.92031942183824,0.0,0.0,0.0833333333333333,10.68,2.0,0.4318181818181818,0.0075757575757575,0.1136363636363636,65.07,0.0,0.4943049154090927,0.1023567257868151,0.0,0.0,0.4166666666666667,8.88
629.818,3.75,2.071804257490541,0.7499000732791516,1.8390782904717996e-06,0.0,0.0,0.1333333333333333,48.18,1.0,0.0303030303030303,0.0,0.2045454545454545,53.46,0.0,0.5947618842394494,0.0413683510900966,0.0,0.0,0.0833333333333333,21.93
529.461,4.916666666666667,2.085394460646996,0.8246610189873641,2.101258625800485e-08,0.0,0.0,0.0833333333333333,6.31,0.0,0.2803030303030303,0.0,0.6742424242424242,78.72,0.0,0.1524314076742539,0.636256996486774,0.0,0.0,0.1666666666666666,13.91
776.367,1.0333333333333334,0.2581988897471614,,,0.0666666666666666,0.0166666666666666,0.95,13.69,0.0,0.1969696969696969,0.0227272727272727,0.5,105.48,0.0,,,0.0833333333333333,0.0,0.9166666666666666,65.98
533.771,3.55,1.048404760754586,0.4613328389982579,0.0102873230589324,0.0,0.0,0.35,6.48,1.0,0.303030303030303,0.0,0.3106060606060606,65.52,0.0,0.6497768890146263,0.0221908786888905,0.0,0.0,0.25,5.4
389.871,3.25,0.5407151573203143,0.2268886218837166,0.2279267968596655,0.0,0.0,0.75,3.28,0.0,0.6893939393939394,0.0,0.8636363636363636,47.87,0.0,,,0.0,0.0,0.9166666666666666,8.25
523.927,3.183333333333333,1.0968625003311805,0.4253930554067385,0.0191019892840541,0.0,0.0,0.2333333333333333,17.78,0.0,0.0606060606060606,0.0,0.2727272727272727,51.19,0.0,-0.0809212292453344,0.8025864057058026,0.0,0.0,0.25,7.42
816.815,5.4,1.3802480739934808,0.4936740850752614,0.0055643168165666,0.0,0.0,0.0166666666666666,26.24,0.0,0.0909090909090909,0.0,0.1969696969696969,143.88,0.0,0.0789747189738984,0.8072553386155871,0.0,0.0,0.0833333333333333,11.4
736.278,4.416666666666667,1.5103222988248846,0.5745300136863962,0.0008988646354134,0.0,0.0,0.15,21.22,0.0,0.0227272727272727,0.0,0.2878787878787879,122.82,0.0,0.4468025265182714,0.1453423438642939,0.0,0.0,0.3333333333333333,22.2
763.058,4.566666666666666,0.8899946041860172,0.8136647524234173,4.5798251278808824e-08,0.0,0.0,0.3166666666666666,32.85,0.0,0.0454545454545454,0.0,0.5454545454545454,162.0,0.0,0.4029033148052781,0.1940797556271193,0.0,0.0,0.1666666666666666,19.72
709.488,5.35,2.4689598441174385,0.6511003088525054,9.76208250050312e-05,0.0,0.0,0.1333333333333333,8.31,0.0,0.0378787878787878,0.0,0.2954545454545454,67.76,0.0,0.1592782150046159,0.6209861007087403,0.0,0.0,0.25,16.76
674.558,5.6,2.82362911090182,-0.5114739263443429,0.0038668122336611,0.0,0.0,0.3,26.26,0.0,0.1439393939393939,0.0,0.4242424242424242,105.74,0.0,-0.0321287731560999,0.9210418195244392,0.0,0.0,0.4166666666666667,17.66
638.082,4.15,1.5162956645631087,-0.1941033722962929,0.3040487696223591,0.0166666666666666,0.0,0.2166666666666666,11.04,1.0,0.0075757575757575,0.0,0.3181818181818182,80.82,0.0,0.1583648079768245,0.6230155754666101,0.0833333333333333,0.0,0.0,11.57
411.824,2.3833333333333333,1.9053151940559776,0.4785080880676954,0.0074765168167419,0.0,0.0,0.4,3.82,0.0,0.8106060606060606,0.0,0.5757575757575758,29.82,0.0,0.916213618401286,2.8215327719581432e-05,0.0,0.0,0.3333333333333333,3.23
906.39,6.25,1.1442561050299471,0.3013803229406062,0.1055609874249736,0.0,0.0,0.2833333333333333,30.02,0.0,0.2348484848484848,0.0075757575757575,0.1893939393939394,265.12,0.0,0.1535963434938927,0.633649367929458,0.0,0.0,0.25,25.02
1593.979,4.566666666666666,1.807392228230128,0.6217335110735461,0.0002449666916678,0.0,0.0,0.25,39.76,0.0,0.0,0.0757575757575757,0.6742424242424242,160.7,0.0,0.7488989887350418,0.0050645791061043,0.0,0.0,0.0833333333333333,37.06
505.798,5.266666666666667,2.4965512936012195,0.3488377084108927,0.0588500075520208,0.0,0.0,0.1666666666666666,14.91,0.0,0.4090909090909091,0.0,0.4924242424242424,71.62,0.0,0.1377886860987578,0.6693491116866026,0.0,0.0,0.5,12.59
687.954,6.166666666666667,1.250988309862418,0.1355444756866129,0.475123373927046,0.0,0.0,0.1,20.66,0.0,0.0,0.0,0.0606060606060606,267.05,1.0,0.461436315305594,0.1310445160672922,0.0,0.0,0.0833333333333333,5.84
1088.212,5.383333333333334,0.5237306419436758,0.8214141401212167,2.6592970049038687e-08,0.0,0.0,0.5833333333333334,17.65,0.0,0.0,0.0,0.4166666666666667,160.76,0.0,0.6295412064573487,0.0282638819475737,0.0,0.0,0.4166666666666667,88.53
686.409,3.7333333333333334,1.8582538428946591,0.3375581629574942,0.0681087543178551,0.0,0.0,0.5,17.18,0.0,0.3787878787878788,0.0,0.7424242424242424,124.84,0.0,0.7887638393343204,0.0022947980026875,0.0,0.0,0.25,32.57
722.537,4.35,2.089724659504782,0.7084589760780385,1.1831239691088282e-05,0.0,0.0,0.1,11.52,0.0,0.0075757575757575,0.0,0.1818181818181818,106.78,0.0,0.4226863063164389,0.1710184272511496,0.0,0.0,0.0,10.0
991.146,8.983333333333333,0.1290994448735806,,,0.1833333333333333,0.0,0.95,90.08,0.0,0.5151515151515151,0.0,0.9924242424242424,246.12,0.0,1.0,1.3283169408470458e-79,0.5,0.0,0.75,45.68
1007.332,4.983333333333333,2.3178867250270225,0.5808078030957675,0.0007647575944621,0.0,0.0,0.0666666666666666,39.06,2.0,0.0,0.0,0.1439393939393939,151.46,0.0,0.5779692880775571,0.0490319284779603,0.0,0.0,0.0833333333333333,35.37
552.315,2.5833333333333335,1.487708585764763,0.235812290067246,0.2096613432249151,0.0,0.0,0.2,10.37,1.0,0.3636363636363636,0.0,0.3257575757575757,72.32,0.0,0.7804470885943715,0.0027418788499833,0.0,0.0,0.25,6.7
682.243,2.85,1.624233848071249,0.7085194786552321,1.180187095083227e-05,0.0,0.0,0.2666666666666666,16.39,0.0,0.0075757575757575,0.0,0.2348484848484848,82.29,0.0,0.4098442999852685,0.185781657617527,0.0,0.0,0.0833333333333333,7.99
332.716,3.783333333333333,0.9404590777041596,0.0637880653926797,0.7377177632577508,0.2833333333333333,0.0,0.1,5.08,2.0,0.7348484848484849,0.0,0.9318181818181818,15.78,0.0,-0.3674898842295792,0.2399223242434959,0.5,0.0,0.75,6.36
537.168,2.3,0.8887240901846744,-0.0527498013206697,0.7819041526721231,0.1,0.0,0.5166666666666667,19.18,0.0,0.2878787878787879,0.0,0.3106060606060606,93.04,0.0,1.3877787807814457e-17,1.0000000000000002,0.6666666666666666,0.0,0.25,24.29
764.067,4.616666666666666,1.4967950695489305,0.6307117378783043,0.0001867503442456,0.0,0.0,0.1666666666666666,9.63,0.0,0.0075757575757575,0.0,0.0681818181818181,67.04,0.0,0.5966005392134929,0.0405844111565029,0.0,0.0,0.25,24.85
899.256,2.05,0.2197841776510826,,,0.0,0.05,0.9166666666666666,25.85,0.0,0.2727272727272727,0.0227272727272727,0.4393939393939394,211.85,0.0,0.2927700218845599,0.3557557258369082,0.0,0.0,0.5,20.13
461.831,6.516666666666667,1.1122075569413803,0.6387356266028505,0.0001454785186392,0.0,0.0,0.3666666666666666,3.65,1.0,0.2424242424242424,0.0,0.5075757575757576,44.76,0.0,-2.7755575615628914e-17,1.0000000000000002,0.0,0.0,0.4166666666666667,3.19
1389.675,4.066666666666666,2.231262215304675,0.7587005824604143,1.182404765757061e-06,0.0,0.0,0.1,93.59,0.0,0.2348484848484848,0.0151515151515151,0.4393939393939394,66.45,0.0,0.4750697866228607,0.1185777355320669,0.0,0.0,0.1666666666666666,111.88
759.957,5.133333333333334,2.0458032003257975,0.5087868464583847,0.0040902678856275,0.0,0.0,0.15,24.81,0.0,0.2575757575757575,0.0,0.4015151515151515,145.93,0.0,0.6274387856683141,0.0289570615000343,0.0,0.0,0.0833333333333333,31.38
666.118,4.65,1.8487283765251976,0.4830167586411246,0.0068573073796837,0.0,0.0166666666666666,0.05,20.76,0.0,0.1136363636363636,0.0,0.25,105.98,0.0,0.2616632860040568,0.4113423017943838,0.0,0.0,0.0833333333333333,10.68
600.415,4.25,1.5252118496919298,0.8581421864231893,1.3456441604538211e-09,0.0,0.0,0.3166666666666666,13.05,0.0,0.0075757575757575,0.0,0.1666666666666666,74.24,1.0,0.7406218911054854,0.0058659950299829,0.0,0.0,0.1666666666666666,15.06
502.97,4.05,1.1706147884982696,0.591534652112695,0.0005758336395408,0.0,0.0,0.3333333333333333,10.21,0.0,0.3787878787878788,0.0,0.8106060606060606,50.97,0.0,0.6503385893766005,0.02203720918302,0.0,0.0,0.25,11.24
744.178,2.95,1.281220286964273,0.7530581930871572,1.5727744446825229e-06,0.0,0.0,0.2833333333333333,36.62,0.0,0.2121212121212121,0.0,0.5378787878787878,148.41,0.0,0.9514595531947492,1.9557183328235987e-06,0.0,0.0,0.25,19.77
441.265,3.0833333333333335,1.6497731396859932,0.6945167863291983,2.064676607277355e-05,0.0,0.0,0.3333333333333333,6.16,2.0,0.2272727272727272,0.0,0.4848484848484848,31.73,0.0,0.6346703736537057,0.0266230977880034,0.0,0.0,0.0833333333333333,7.18
1125.492,3.2,1.0217963577005789,0.709777451972855,1.1205915901118486e-05,0.0,0.0,0.3333333333333333,8.09,0.0,0.0,0.0,0.4242424242424242,147.8,0.0,0.6145039159854934,0.0334939818875416,0.0,0.0,0.1666666666666666,7.92
887.299,3.7,1.554654029854351,0.6573351054921368,7.929148044099144e-05,0.0,0.0,0.1833333333333333,17.69,0.0,0.0151515151515151,0.0075757575757575,0.4545454545454545,160.91,0.0,0.9370522770611888,6.998961922659601e-06,0.0,0.0,0.0,27.9
711.758,5.3,2.618707146407186,0.7401856924954955,2.934273830282737e-06,0.0,0.0,0.0833333333333333,26.12,0.0,0.0075757575757575,0.0,0.2045454545454545,88.56,0.0,0.8274702546580278,0.0008941785374082,0.0,0.0,0.0833333333333333,18.23
453.709,5.166666666666667,2.2934443541646514,0.6732553440899495,4.560666665421582e-05,0.0,0.0,0.05,5.34,1.0,0.4318181818181818,0.0,0.4090909090909091,53.78,0.0,0.6565642609521921,0.0203854641436905,0.0,0.0,0.0833333333333333,12.32
549.587,2.783333333333333,2.132013186166704,0.7406541460818785,2.870249421834066e-06,0.0,0.0,0.35,6.24,0.0,0.0075757575757575,0.0,0.4015151515151515,40.36,0.0,-0.0837218358278921,0.7958792412706381,0.0,0.0,0.25,10.4
614.13,4.7,0.5908913118102868,0.5245468310835593,0.0029228979143743,0.0,0.0166666666666666,0.6,9.81,1.0,0.3636363636363636,0.0,0.5075757575757576,68.35,0.0,0.0852802865422442,0.7921523680115263,0.0,0.0,0.0,18.13
580.486,4.266666666666667,1.5608197179976917,0.607589509935474,0.0003694969086193,0.0,0.0,0.15,26.15,1.0,0.4393939393939394,0.0,0.6515151515151515,95.6,0.0,0.5042307219313722,0.0945973974423744,0.0,0.0,0.25,4.92
603.406,1.3333333333333333,0.5724365605193371,0.4926307195228045,0.0056809556572492,0.0,0.0,0.5,24.76,0.0,0.0,0.0,0.2803030303030303,85.72,0.0,0.6202042508632992,0.0314360537385619,0.0,0.0,0.1666666666666666,14.19
,,,,,,,,,,,,,,,,,,,,
702.502,5.05,2.493551004124337,0.4871817198158463,0.0063245266638524,0.0,0.0,0.15,12.23,0.0,0.0,0.0,0.2196969696969697,118.72,0.0,0.4938660633457113,0.1027092825895065,0.0,0.0,0.3333333333333333,21.79
823.542,5.816666666666666,2.4040338040621325,0.0776005458078703,0.6835740795552138,0.0,0.0,0.2166666666666666,79.52,0.0,0.6742424242424242,0.0075757575757575,0.9696969696969696,209.14,0.0,0.2552712474632659,0.4232718873327736,0.0833333333333333,0.0,0.1666666666666666,18.28
673.724,5.216666666666667,2.1080287736969967,0.7987409521650208,1.21992572573492e-07,0.0,0.0,0.0666666666666666,9.1,1.0,0.0075757575757575,0.0,0.25,89.93,0.0,0.0254843515723559,0.9373388793532672,0.0,0.0,0.0,18.81
960.902,3.433333333333333,2.1968133058057004,0.4023576515350769,0.0275051711030504,0.0,0.0,0.15,41.27,0.0,0.0,0.0,0.0378787878787878,220.75,0.0,0.831005327905487,0.0008113428624302,0.0,0.0,0.1666666666666666,54.75
1005.866,5.333333333333333,1.694124109141695,0.5726252594149599,0.0009434276474224,0.0,0.0,0.0833333333333333,30.53,0.0,0.0,0.0303030303030303,0.0909090909090909,103.15,0.0,0.5162441887172688,0.0857477990442282,0.0,0.0,0.3333333333333333,19.98
1613.075,2.3333333333333335,1.068289725614315,0.5966470297337483,0.0005012334624711,0.0,0.0,0.2333333333333333,100.55,1.0,0.0075757575757575,0.0151515151515151,0.1439393939393939,331.22,0.0,0.7526776236545194,0.0047275435522988,0.0,0.0,0.25,87.52
1076.815,6.666666666666667,1.643339578952388,0.844548101630495,4.436240478713528e-09,0.0,0.0,0.1833333333333333,30.79,0.0,0.0303030303030303,0.0,0.4393939393939394,150.01,0.0,-0.1099404964540642,0.7337564101456622,0.0,0.0,0.25,34.79
3073.058,5.466666666666667,2.303031654636967,0.5600265319682891,0.0012899224120164,0.0166666666666666,0.0,0.1666666666666666,27.31,12.0,0.1515151515151515,0.0,0.4318181818181818,93.62,0.0,0.6051041480794492,0.03709555992402,0.0,0.0,0.25,15.3
987.205,5.75,1.7623655135611995,0.8750808465514175,2.5304309571435356e-10,0.0,0.0166666666666666,0.0666666666666666,20.78,0.0,0.0,0.0,0.3257575757575757,155.18,0.0,0.6345859521757008,0.0266495322042511,0.0,0.0,0.1666666666666666,17.02
1395.24,5.666666666666667,1.6329931618554523,-0.1882949098076189,0.3190262813332392,0.0,0.0,0.1,27.54,1.0,0.0,0.0075757575757575,0.1439393939393939,215.89,0.0,0.717071462597715,0.0086712796335015,0.0,0.0,0.25,60.57
1170.604,6.2,2.1296932221188527,0.9236330166597234,3.506826464600971e-13,0.0,0.0,0.1833333333333333,16.08,0.0,0.0,0.0151515151515151,0.3333333333333333,151.93,0.0,0.4638777826447152,0.1287519151729579,0.0,0.0833333333333333,0.0,20.36
897.203,5.4,1.2782403158579947,0.6099991173726891,0.0003449826126178,0.0,0.0,0.2666666666666666,34.33,0.0,0.0,0.0,0.2348484848484848,113.69,0.0,0.503957352851661,0.0948056293458085,0.0,0.0,0.1666666666666666,29.91
605.782,5.166666666666667,2.9352715733028085,0.6284175925038922,0.0002003183434445,0.0,0.0,0.15,24.34,0.0,0.5757575757575758,0.0,0.9015151515151516,86.06,0.0,0.91836940378066,2.4859575707500512e-05,0.0,0.0,0.0833333333333333,18.02
377.211,4.9,1.130471627992015,0.0446396544764125,0.8148073867354559,0.25,0.0,0.6333333333333333,3.58,0.0,0.7424242424242424,0.0,0.9545454545454546,31.22,0.0,,,0.9166666666666666,0.0,0.9166666666666666,2.42
693.263,6.7,1.7103870114139548,0.7723942348187187,5.724441963206336e-07,0.0,0.0,0.1833333333333333,30.51,0.0,0.0227272727272727,0.0,0.4772727272727273,94.36,0.0,0.8370719526472797,0.0006831298697229,0.0,0.0,0.25,21.92
310.811,1.5,0.5042194840896107,0.2053571428571428,0.2763091651214264,0.85,0.0,0.4666666666666667,3.18,0.0,0.3939393939393939,0.0,0.4166666666666667,5.0,0.0,-0.1443375672974064,0.6544779187953057,0.8333333333333334,0.0,0.75,2.31
461.292,5.933333333333334,1.338689805548778,0.4849893029036897,0.0066004160820753,0.0,0.0,0.05,8.21,0.0,0.4545454545454545,0.0,0.2954545454545454,16.72,0.0,0.5551617047585684,0.0609682796690283,0.0,0.0,0.1666666666666666,8.17
1325.662,2.1333333333333333,0.7694741031901111,-0.0894003467548174,0.6384965939582393,0.1166666666666666,0.0,0.3,103.32,0.0,0.0606060606060606,0.0,0.2045454545454545,491.65,0.0,-0.1289316742440608,0.6896354593221393,0.4166666666666667,0.0,0.25,65.93
630.556,3.1166666666666667,1.6782927833565473,0.6831054466164646,3.184760835431965e-05,0.0,0.0,0.4,24.37,0.0,0.0984848484848484,0.0,0.5606060606060606,104.89,0.0,-0.5683014228180618,0.0538702560524538,0.0,0.0,0.1666666666666666,10.99
611.497,3.5166666666666666,1.2280847244369917,0.0776514799730558,0.6833770515646957,0.0,0.0,0.3,9.52,0.0,0.1818181818181818,0.0,0.3636363636363636,122.64,0.0,-0.1222454913256092,0.7050757293058545,0.0,0.0,0.4166666666666667,18.44
572.011,2.45,1.294381600925152,0.5659049619022969,0.0011164665487536,0.0,0.0,0.3,6.29,0.0,0.1590909090909091,0.0,0.2803030303030303,67.86,0.0,0.5032912752356604,0.0953142861668237,0.0,0.0,0.4166666666666667,5.11
908.271,5.133333333333334,1.7894859281384832,0.7413713186032489,2.77467850470188e-06,0.0,0.0,0.2,40.0,0.0,0.0,0.0,0.3636363636363636,158.4,0.0,0.4945748846704234,0.1021402447313014,0.0,0.0,0.0833333333333333,42.2
737.936,4.2,2.950438059977316,0.6749278713927499,4.2949411795431134e-05,0.0,0.0,0.2333333333333333,32.01,0.0,0.0378787878787878,0.0,0.3560606060606061,152.36,0.0,0.5185539930500291,0.0841131337004084,0.0,0.0,0.1666666666666666,27.28
612.748,3.6,1.993208808913959,0.8705007486454717,4.0676978248512584e-10,0.0,0.0333333333333333,0.15,6.76,0.0,0.3560606060606061,0.0,0.7272727272727273,66.82,0.0,0.2356023644564244,0.4610215315237524,0.0,0.0,0.25,11.24
675.623,4.85,2.113916759902483,0.6428328488018896,0.0001277108033077,0.0,0.0,0.1166666666666666,14.5,0.0,0.053030303030303,0.0,0.5,111.01,0.0,0.7171796483338448,0.0086564594469327,0.0,0.0833333333333333,0.1666666666666666,4.87
615.052,5.066666666666666,1.9298429431719917,0.7136174384579654,9.550582263344944e-06,0.0,0.0,0.2166666666666666,9.41,0.0,0.0227272727272727,0.0,0.1742424242424242,74.64,0.0,0.7486686657992673,0.0050856932161455,0.0,0.0,0.0,15.29
389.316,4.2,2.207844258815925,0.1263626642744794,0.5058056805854438,0.0666666666666666,0.0,0.1833333333333333,1.9,1.0,0.6515151515151515,0.0,0.2651515151515151,39.1,0.0,0.0731712758146035,0.821209352806829,0.25,0.0,0.1666666666666666,8.57
546.732,5.333333333333333,1.954279672807356,0.3104691482398967,0.0949578426890171,0.0333333333333333,0.0,0.1333333333333333,14.12,0.0,0.5151515151515151,0.0,0.1818181818181818,117.24,1.0,0.031972387780288,0.9214250952402356,0.25,0.0,0.0,23.86
503.307,3.433333333333333,1.8445215875683452,0.3208354650012394,0.0838713820663199,0.0,0.0,0.25,7.53,0.0,0.106060606060606,0.0,0.5757575757575758,49.06,0.0,0.2323117078407005,0.4674869216245899,0.0,0.0,0.0833333333333333,12.76
680.581,3.9833333333333334,2.4528894525980305,0.518866649371567,0.0033052810513827,0.0,0.0,0.05,14.32,0.0,0.0909090909090909,0.0,0.1893939393939394,148.56,0.0,0.0199171301609817,0.9510111032905348,0.0,0.0,0.0833333333333333,24.17
860.386,4.95,2.0864778528679557,-0.0291236132937866,0.8785791603202291,0.0,0.0,0.0833333333333333,49.15,0.0,0.0833333333333333,0.0,0.2727272727272727,168.85,0.0,-0.456991977993536,0.1352857008829927,0.0,0.0,0.1666666666666666,25.7
1090.445,4.783333333333333,1.584797122947904,0.5713148961231092,0.0009751953689929,0.0,0.0,0.0666666666666666,20.62,0.0,0.0227272727272727,0.0,0.1590909090909091,354.15,16.0,0.7392642476861551,0.0060060517263145,0.0,0.0,0.1666666666666666,17.61
792.605,5.166666666666667,1.2909944487358056,0.411152844389178,0.0239981908274254,0.0,0.0,0.1666666666666666,18.89,0.0,0.0075757575757575,0.0,0.2348484848484848,143.09,0.0,-0.0260604071503419,0.9359250054497238,0.0,0.0,0.1666666666666666,17.37
