PID,"0.2,0.65","0.2,0.8","0.35,0.65","0.35,0.8","0.65,0.2","0.8,0.35","0.65,0.35","0.8,0.2"
5e03f8517f08edece67a3137,0,0.0,,1,1,0,0.0,
5e03f8517f08edece67a3137,0,0.0,,0,0,0,1.0,
5e03f8517f08edece67a3137,1,0.0,,1,1,1,1.0,
5e03f8517f08edece67a3137,0,0.0,,0,1,1,1.0,
5e03f8517f08edece67a3137,0,0.0,,1,1,0,1.0,
5e03f8517f08edece67a3137,0,1.0,,1,0,1,1.0,
5e03f8517f08edece67a3137,0,0.0,,1,1,1,0.0,
5e03f8517f08edece67a3137,1,1.0,,1,0,1,0.0,
5e03f8517f08edece67a3137,0,1.0,,1,0,0,0.0,
5e03f8517f08edece67a3137,0,1.0,,1,0,0,1.0,
5e03f8517f08edece67a3137,1,0.0,,0,0,0,0.0,
5e03f8517f08edece67a3137,1,1.0,,1,0,1,1.0,
5e03f8517f08edece67a3137,0,0.0,,1,1,0,0.0,
5e03f8517f08edece67a3137,1,1.0,,1,0,0,0.0,
5e03f8517f08edece67a3137,0,0.0,,1,0,0,0.0,
5e03f8517f08edece67a3137,1,1.0,,1,0,0,1.0,
5e03f8517f08edece67a3137,1,1.0,,1,1,0,0.0,
5e03f8517f08edece67a3137,1,1.0,,1,1,0,0.0,
61282ca83be28773ac7c421f,0,0.0,0.0,0,1,1,,
61282ca83be28773ac7c421f,0,0.0,0.0,1,1,1,,
61282ca83be28773ac7c421f,0,1.0,0.0,0,1,1,,
61282ca83be28773ac7c421f,0,0.0,0.0,0,1,0,,
61282ca83be28773ac7c421f,0,0.0,1.0,0,1,0,,
61282ca83be28773ac7c421f,0,0.0,0.0,1,1,1,,
61282ca83be28773ac7c421f,1,0.0,0.0,0,1,0,,
61282ca83be28773ac7c421f,0,0.0,0.0,1,1,1,,
61282ca83be28773ac7c421f,0,0.0,0.0,0,0,1,,
61282ca83be28773ac7c421f,1,0.0,0.0,1,1,1,,
61282ca83be28773ac7c421f,1,1.0,1.0,1,0,1,,
61282ca83be28773ac7c421f,1,0.0,1.0,1,1,0,,
61282ca83be28773ac7c421f,0,1.0,1.0,1,1,1,,
61282ca83be28773ac7c421f,0,1.0,0.0,0,0,0,,
61282ca83be28773ac7c421f,1,0.0,0.0,1,1,0,,
61282ca83be28773ac7c421f,0,0.0,0.0,0,0,0,,
61282ca83be28773ac7c421f,1,0.0,0.0,1,1,1,,
61282ca83be28773ac7c421f,0,0.0,1.0,1,0,0,,
61282ca83be28773ac7c421f,1,1.0,1.0,1,0,0,,
61282ca83be28773ac7c421f,0,0.0,1.0,1,0,1,,
61282ca83be28773ac7c421f,1,1.0,1.0,1,0,0,,
61282ca83be28773ac7c421f,1,0.0,1.0,0,1,0,,
6310ceffa120ca2c1fbe1d92,0,,,1,0,1,0.0,1.0
6310ceffa120ca2c1fbe1d92,1,,,0,1,1,0.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,1,0,1,0.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,0,0,1,1.0,0.0
6310ceffa120ca2c1fbe1d92,0,,,0,1,1,1.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,0,1,1,1.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,0,1,1,1.0,0.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,1,1.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,1,0,1,0.0,1.0
6310ceffa120ca2c1fbe1d92,1,,,0,1,1,1.0,0.0
6310ceffa120ca2c1fbe1d92,0,,,0,0,1,0.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,0,0,1,1.0,1.0
6310ceffa120ca2c1fbe1d92,0,,,1,1,1,1.0,1.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,0,1.0,0.0
6310ceffa120ca2c1fbe1d92,0,,,1,0,1,1.0,0.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,1,1.0,0.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,1,0.0,0.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,0,0.0,0.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,0,0.0,0.0
6310ceffa120ca2c1fbe1d92,1,,,1,0,0,0.0,0.0
6310ceffa120ca2c1fbe1d92,0,,,1,0,0,0.0,0.0
6310ceffa120ca2c1fbe1d92,0,,,1,1,1,0.0,0.0
62d78737dcea82e9f96b957c,0,0.0,,1,0,1,0.0,
62d78737dcea82e9f96b957c,1,0.0,,0,1,1,1.0,
62d78737dcea82e9f96b957c,0,0.0,,0,1,1,1.0,
62d78737dcea82e9f96b957c,1,0.0,,0,0,1,1.0,
62d78737dcea82e9f96b957c,0,0.0,,0,1,1,0.0,
62d78737dcea82e9f96b957c,0,1.0,,0,1,0,1.0,
62d78737dcea82e9f96b957c,0,0.0,,0,1,0,1.0,
62d78737dcea82e9f96b957c,0,0.0,,1,0,1,0.0,
62d78737dcea82e9f96b957c,1,1.0,,0,1,1,1.0,
62d78737dcea82e9f96b957c,0,1.0,,1,1,0,0.0,
62d78737dcea82e9f96b957c,0,1.0,,1,1,0,0.0,
62d78737dcea82e9f96b957c,0,0.0,,1,1,0,1.0,
62d78737dcea82e9f96b957c,0,1.0,,1,1,0,1.0,
62d78737dcea82e9f96b957c,1,1.0,,0,0,1,0.0,
62d78737dcea82e9f96b957c,1,1.0,,1,0,1,0.0,
62d78737dcea82e9f96b957c,1,1.0,,1,0,0,1.0,
62d78737dcea82e9f96b957c,1,0.0,,0,0,0,0.0,
62d78737dcea82e9f96b957c,0,0.0,,1,0,0,1.0,
62d78737dcea82e9f96b957c,1,1.0,,1,1,1,0.0,
62d78737dcea82e9f96b957c,1,1.0,,0,0,1,0.0,
62d78737dcea82e9f96b957c,1,0.0,,1,0,1,0.0,
62d78737dcea82e9f96b957c,1,1.0,,1,0,0,1.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,0,0,1,1.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,0,1,1,1.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,0,0,1,1.0,
63d865b3e3e28b34ec2ed45c,0,1.0,,0,1,1,0.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,0,1,1,0.0,
63d865b3e3e28b34ec2ed45c,1,1.0,,1,0,1,0.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,1,0,0,1.0,
63d865b3e3e28b34ec2ed45c,1,0.0,,0,0,0,0.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,1,0,1,1.0,
63d865b3e3e28b34ec2ed45c,1,0.0,,1,0,1,0.0,
63d865b3e3e28b34ec2ed45c,1,0.0,,0,0,0,0.0,
63d865b3e3e28b34ec2ed45c,0,1.0,,1,0,0,1.0,
63d865b3e3e28b34ec2ed45c,0,1.0,,1,0,0,0.0,
63d865b3e3e28b34ec2ed45c,0,0.0,,1,0,0,0.0,
63d865b3e3e28b34ec2ed45c,1,1.0,,1,0,1,0.0,
63d865b3e3e28b34ec2ed45c,1,1.0,,1,0,1,1.0,
63d865b3e3e28b34ec2ed45c,0,1.0,,1,0,0,1.0,
63d865b3e3e28b34ec2ed45c,1,0.0,,1,0,0,0.0,
63d865b3e3e28b34ec2ed45c,0,1.0,,1,0,0,0.0,
63d865b3e3e28b34ec2ed45c,1,1.0,,1,1,0,1.0,
63d865b3e3e28b34ec2ed45c,1,1.0,,1,0,1,1.0,
63d865b3e3e28b34ec2ed45c,1,1.0,,1,0,0,0.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,0,1,1,0.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,0,1,0,0.0,
60fcd5602ff7c8f0866ecd0c,0,1.0,,1,1,0,0.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,1,1,1,1.0,
60fcd5602ff7c8f0866ecd0c,0,1.0,,1,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,0,1,0,1.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,0,0,1,1.0,
60fcd5602ff7c8f0866ecd0c,0,1.0,,1,0,1,1.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,1,0,0,0.0,
60fcd5602ff7c8f0866ecd0c,0,1.0,,0,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,1,1,0,1.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,0,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,0,1.0,,0,0,0,0.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,1,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,1,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,1,0.0,,1,1,0,1.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,0,0,1,1.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,1,0,1,1.0,
60fcd5602ff7c8f0866ecd0c,0,0.0,,1,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,1,0,1,0.0,
60fcd5602ff7c8f0866ecd0c,0,1.0,,1,0,0,0.0,
60fcd5602ff7c8f0866ecd0c,1,1.0,,1,1,1,0.0,
631699e51577c995252cf3fc,1,0.0,,0,1,1,1.0,
631699e51577c995252cf3fc,0,0.0,,0,1,1,1.0,
631699e51577c995252cf3fc,0,0.0,,1,0,1,0.0,
631699e51577c995252cf3fc,0,0.0,,0,1,1,1.0,
631699e51577c995252cf3fc,1,1.0,,0,1,1,1.0,
631699e51577c995252cf3fc,0,0.0,,0,0,1,1.0,
631699e51577c995252cf3fc,1,0.0,,0,1,1,1.0,
631699e51577c995252cf3fc,0,0.0,,0,1,1,0.0,
631699e51577c995252cf3fc,0,0.0,,0,1,0,0.0,
631699e51577c995252cf3fc,0,1.0,,0,0,1,1.0,
631699e51577c995252cf3fc,0,1.0,,0,0,1,0.0,
631699e51577c995252cf3fc,0,1.0,,1,0,0,0.0,
631699e51577c995252cf3fc,0,0.0,,1,0,0,0.0,
631699e51577c995252cf3fc,0,1.0,,1,0,1,0.0,
631699e51577c995252cf3fc,1,1.0,,1,0,1,0.0,
631699e51577c995252cf3fc,1,1.0,,1,0,1,1.0,
631699e51577c995252cf3fc,1,1.0,,1,0,1,0.0,
631699e51577c995252cf3fc,1,1.0,,1,0,0,0.0,
631699e51577c995252cf3fc,0,1.0,,1,0,0,0.0,
631699e51577c995252cf3fc,0,0.0,,1,0,1,1.0,
631699e51577c995252cf3fc,1,1.0,,1,0,1,0.0,
631699e51577c995252cf3fc,0,0.0,,1,1,1,1.0,
62d06d1b651d6922f62fab9b,0,0.0,,0,1,0,0.0,
62d06d1b651d6922f62fab9b,0,1.0,,0,1,1,0.0,
62d06d1b651d6922f62fab9b,1,0.0,,1,0,1,0.0,
62d06d1b651d6922f62fab9b,0,0.0,,0,1,1,1.0,
62d06d1b651d6922f62fab9b,0,0.0,,0,1,1,0.0,
62d06d1b651d6922f62fab9b,1,0.0,,0,1,1,1.0,
62d06d1b651d6922f62fab9b,1,1.0,,1,1,1,0.0,
62d06d1b651d6922f62fab9b,0,0.0,,0,0,1,1.0,
62d06d1b651d6922f62fab9b,0,0.0,,1,0,0,0.0,
62d06d1b651d6922f62fab9b,1,0.0,,1,0,0,1.0,
62d06d1b651d6922f62fab9b,0,1.0,,0,0,0,1.0,
62d06d1b651d6922f62fab9b,0,1.0,,1,0,1,0.0,
62d06d1b651d6922f62fab9b,1,1.0,,1,0,0,0.0,
62d06d1b651d6922f62fab9b,1,1.0,,0,0,0,1.0,
62d06d1b651d6922f62fab9b,1,1.0,,1,0,0,0.0,
62d06d1b651d6922f62fab9b,1,1.0,,1,0,0,1.0,
62d06d1b651d6922f62fab9b,1,1.0,,1,1,0,0.0,
62d06d1b651d6922f62fab9b,1,1.0,,0,0,0,1.0,
62d06d1b651d6922f62fab9b,1,1.0,,1,0,1,0.0,
62d06d1b651d6922f62fab9b,0,1.0,,0,0,1,0.0,
62d06d1b651d6922f62fab9b,0,1.0,,1,0,0,0.0,
62d06d1b651d6922f62fab9b,1,1.0,,0,0,1,1.0,
627ea14463f25dce42e73d51,0,,,1,1,1,1.0,1.0
627ea14463f25dce42e73d51,0,,,0,1,1,1.0,1.0
627ea14463f25dce42e73d51,0,,,0,1,1,0.0,1.0
627ea14463f25dce42e73d51,0,,,0,1,1,0.0,1.0
627ea14463f25dce42e73d51,0,,,0,1,1,0.0,1.0
627ea14463f25dce42e73d51,0,,,0,1,1,1.0,1.0
627ea14463f25dce42e73d51,0,,,0,1,1,1.0,0.0
627ea14463f25dce42e73d51,0,,,0,0,0,0.0,1.0
627ea14463f25dce42e73d51,0,,,0,0,1,1.0,1.0
627ea14463f25dce42e73d51,0,,,1,0,1,1.0,0.0
627ea14463f25dce42e73d51,0,,,1,0,1,0.0,1.0
627ea14463f25dce42e73d51,0,,,1,0,1,0.0,0.0
627ea14463f25dce42e73d51,0,,,0,1,0,0.0,1.0
627ea14463f25dce42e73d51,0,,,1,1,0,0.0,1.0
627ea14463f25dce42e73d51,1,,,1,0,1,1.0,0.0
627ea14463f25dce42e73d51,1,,,0,0,1,0.0,0.0
627ea14463f25dce42e73d51,1,,,1,0,0,0.0,0.0
627ea14463f25dce42e73d51,1,,,1,0,0,0.0,1.0
627ea14463f25dce42e73d51,1,,,1,0,1,1.0,1.0
627ea14463f25dce42e73d51,1,,,0,0,0,0.0,0.0
627ea14463f25dce42e73d51,1,,,1,1,1,1.0,0.0
627ea14463f25dce42e73d51,1,,,1,0,1,0.0,0.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,1,1,1,,1.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,1,1,1,,1.0
5fcecd70db3ccb1a7f9331c9,0,,1.0,0,0,0,,1.0
5fcecd70db3ccb1a7f9331c9,0,,1.0,1,1,1,,1.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,1,0,1,,1.0
5fcecd70db3ccb1a7f9331c9,1,,0.0,0,1,0,,1.0
5fcecd70db3ccb1a7f9331c9,0,,1.0,1,1,1,,1.0
5fcecd70db3ccb1a7f9331c9,0,,0.0,0,1,1,,1.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,0,0,1,,1.0
5fcecd70db3ccb1a7f9331c9,1,,0.0,1,0,1,,1.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,1,0,0,,1.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,1,1,1,,0.0
5fcecd70db3ccb1a7f9331c9,1,,0.0,1,0,0,,1.0
5fcecd70db3ccb1a7f9331c9,0,,1.0,1,0,1,,0.0
5fcecd70db3ccb1a7f9331c9,0,,0.0,1,0,0,,0.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,0,0,0,,0.0
5fcecd70db3ccb1a7f9331c9,1,,0.0,0,0,0,,0.0
5fcecd70db3ccb1a7f9331c9,1,,0.0,1,0,1,,0.0
5fcecd70db3ccb1a7f9331c9,1,,0.0,1,1,1,,0.0
5fcecd70db3ccb1a7f9331c9,0,,1.0,1,0,1,,0.0
5fcecd70db3ccb1a7f9331c9,1,,1.0,1,0,0,,0.0
5fcecd70db3ccb1a7f9331c9,0,,1.0,1,0,0,,0.0
6338c2127eed17193a7a4d32,1,1.0,0.0,0,1,1,,
6338c2127eed17193a7a4d32,0,0.0,0.0,0,1,1,,
6338c2127eed17193a7a4d32,1,0.0,1.0,0,0,1,,
6338c2127eed17193a7a4d32,0,0.0,1.0,1,0,1,,
6338c2127eed17193a7a4d32,0,0.0,0.0,1,0,1,,
6338c2127eed17193a7a4d32,0,0.0,0.0,0,1,1,,
6338c2127eed17193a7a4d32,0,0.0,0.0,1,0,0,,
6338c2127eed17193a7a4d32,0,0.0,1.0,0,1,1,,
6338c2127eed17193a7a4d32,0,0.0,1.0,0,0,1,,
6338c2127eed17193a7a4d32,0,0.0,0.0,1,0,1,,
6338c2127eed17193a7a4d32,1,1.0,0.0,1,1,0,,
6338c2127eed17193a7a4d32,1,1.0,1.0,0,1,1,,
6338c2127eed17193a7a4d32,1,1.0,1.0,1,0,1,,
6338c2127eed17193a7a4d32,1,1.0,0.0,1,0,0,,
6338c2127eed17193a7a4d32,1,1.0,1.0,1,0,1,,
6338c2127eed17193a7a4d32,1,1.0,0.0,1,0,1,,
6338c2127eed17193a7a4d32,1,1.0,1.0,1,1,0,,
6338c2127eed17193a7a4d32,1,0.0,0.0,1,0,0,,
6338c2127eed17193a7a4d32,1,1.0,1.0,1,0,0,,
6338c2127eed17193a7a4d32,1,1.0,1.0,1,0,1,,
6338c2127eed17193a7a4d32,0,0.0,0.0,0,1,1,,
6338c2127eed17193a7a4d32,1,1.0,1.0,0,1,1,,
60aeef267e494909058ef34e,0,,1.0,1,0,1,,1.0
60aeef267e494909058ef34e,1,,0.0,1,0,0,,0.0
60aeef267e494909058ef34e,0,,0.0,0,1,1,,1.0
60aeef267e494909058ef34e,0,,0.0,1,1,1,,1.0
60aeef267e494909058ef34e,0,,0.0,0,0,1,,0.0
60aeef267e494909058ef34e,1,,0.0,0,1,1,,1.0
60aeef267e494909058ef34e,0,,0.0,0,1,1,,1.0
60aeef267e494909058ef34e,0,,0.0,1,1,0,,0.0
60aeef267e494909058ef34e,0,,0.0,0,0,1,,1.0
60aeef267e494909058ef34e,0,,0.0,1,0,1,,0.0
60aeef267e494909058ef34e,1,,1.0,1,1,1,,1.0
60aeef267e494909058ef34e,0,,0.0,1,0,0,,1.0
60aeef267e494909058ef34e,0,,0.0,0,0,0,,1.0
60aeef267e494909058ef34e,0,,1.0,1,1,1,,0.0
60aeef267e494909058ef34e,1,,0.0,1,0,0,,0.0
60aeef267e494909058ef34e,1,,0.0,1,1,1,,0.0
60aeef267e494909058ef34e,0,,1.0,1,1,0,,0.0
60aeef267e494909058ef34e,1,,1.0,1,0,1,,0.0
60aeef267e494909058ef34e,1,,1.0,1,0,1,,0.0
60aeef267e494909058ef34e,0,,1.0,0,0,0,,0.0
60aeef267e494909058ef34e,1,,1.0,0,0,0,,0.0
60aeef267e494909058ef34e,0,,1.0,1,0,0,,0.0
63ed1fa5c88ecae92bf0c920,0,,0.0,0,1,1,,0.0
63ed1fa5c88ecae92bf0c920,0,,0.0,0,1,1,,1.0
63ed1fa5c88ecae92bf0c920,0,,0.0,0,1,0,,1.0
63ed1fa5c88ecae92bf0c920,0,,1.0,0,1,1,,1.0
63ed1fa5c88ecae92bf0c920,0,,0.0,1,1,1,,1.0
63ed1fa5c88ecae92bf0c920,1,,0.0,1,0,1,,1.0
63ed1fa5c88ecae92bf0c920,0,,0.0,0,0,1,,1.0
63ed1fa5c88ecae92bf0c920,0,,0.0,0,1,1,,1.0
63ed1fa5c88ecae92bf0c920,1,,1.0,0,0,1,,1.0
63ed1fa5c88ecae92bf0c920,0,,1.0,1,0,1,,1.0
63ed1fa5c88ecae92bf0c920,0,,1.0,0,1,1,,1.0
63ed1fa5c88ecae92bf0c920,1,,1.0,1,0,1,,1.0
63ed1fa5c88ecae92bf0c920,1,,0.0,1,0,0,,0.0
63ed1fa5c88ecae92bf0c920,1,,0.0,1,0,0,,0.0
63ed1fa5c88ecae92bf0c920,1,,1.0,1,0,0,,1.0
63ed1fa5c88ecae92bf0c920,0,,0.0,1,0,1,,0.0
63ed1fa5c88ecae92bf0c920,1,,1.0,0,0,1,,0.0
63ed1fa5c88ecae92bf0c920,1,,1.0,1,0,1,,0.0
63ed1fa5c88ecae92bf0c920,1,,1.0,0,1,1,,0.0
63ed1fa5c88ecae92bf0c920,1,,1.0,1,0,0,,0.0
63ed1fa5c88ecae92bf0c920,1,,1.0,1,1,1,,1.0
63ed1fa5c88ecae92bf0c920,1,,1.0,0,0,1,,0.0
63d7457dae12d98a8ebd18f6,0,1.0,,0,1,1,1.0,
63d7457dae12d98a8ebd18f6,0,1.0,,0,0,1,1.0,
63d7457dae12d98a8ebd18f6,0,0.0,,0,1,1,0.0,
63d7457dae12d98a8ebd18f6,0,1.0,,0,0,1,1.0,
63d7457dae12d98a8ebd18f6,1,0.0,,0,0,1,1.0,
63d7457dae12d98a8ebd18f6,0,0.0,,0,1,1,1.0,
63d7457dae12d98a8ebd18f6,1,1.0,,0,1,1,0.0,
63d7457dae12d98a8ebd18f6,0,0.0,,0,1,0,1.0,
63d7457dae12d98a8ebd18f6,0,1.0,,0,1,1,1.0,
63d7457dae12d98a8ebd18f6,1,0.0,,1,1,0,0.0,
63d7457dae12d98a8ebd18f6,0,0.0,,1,0,1,0.0,
63d7457dae12d98a8ebd18f6,0,0.0,,1,0,1,0.0,
63d7457dae12d98a8ebd18f6,0,1.0,,1,0,1,0.0,
63d7457dae12d98a8ebd18f6,0,1.0,,1,0,0,0.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,1,1,0.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,0,0,0.0,
63d7457dae12d98a8ebd18f6,1,1.0,,0,0,0,0.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,0,1,1.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,0,0,1.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,1,1,0.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,0,0,0.0,
63d7457dae12d98a8ebd18f6,1,1.0,,1,0,0,0.0,
602b3ed14ae791260d6d12c5,0,,0.0,1,1,1,,1.0
602b3ed14ae791260d6d12c5,0,,1.0,0,1,1,,1.0
602b3ed14ae791260d6d12c5,0,,0.0,1,1,0,,1.0
602b3ed14ae791260d6d12c5,0,,0.0,1,0,1,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,1,,1.0
602b3ed14ae791260d6d12c5,1,,1.0,0,0,1,,1.0
602b3ed14ae791260d6d12c5,1,,1.0,0,0,1,,1.0
602b3ed14ae791260d6d12c5,0,,0.0,1,1,1,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,1,0,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,1,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,0,1,1,,1.0
602b3ed14ae791260d6d12c5,0,,0.0,0,0,1,,0.0
602b3ed14ae791260d6d12c5,0,,0.0,1,0,0,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,0,,1.0
602b3ed14ae791260d6d12c5,0,,1.0,1,0,1,,0.0
602b3ed14ae791260d6d12c5,0,,1.0,1,0,1,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,0,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,0,,1.0
602b3ed14ae791260d6d12c5,1,,1.0,0,1,0,,0.0
602b3ed14ae791260d6d12c5,1,,0.0,1,0,0,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,1,,0.0
602b3ed14ae791260d6d12c5,1,,1.0,1,0,0,,0.0
63d71e67dd0fcccd3cc745b0,1,0.0,1.0,0,1,1,,
63d71e67dd0fcccd3cc745b0,0,0.0,0.0,0,1,1,,
63d71e67dd0fcccd3cc745b0,0,1.0,0.0,0,1,1,,
63d71e67dd0fcccd3cc745b0,1,1.0,0.0,1,1,1,,
63d71e67dd0fcccd3cc745b0,0,1.0,0.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,0,0.0,0.0,0,0,1,,
63d71e67dd0fcccd3cc745b0,0,1.0,0.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,1,0.0,0.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,1,0.0,0.0,1,1,0,,
63d71e67dd0fcccd3cc745b0,1,0.0,0.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,1,1.0,0.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,0,0.0,0.0,1,0,0,,
63d71e67dd0fcccd3cc745b0,1,1.0,1.0,0,0,1,,
63d71e67dd0fcccd3cc745b0,0,1.0,1.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,1,1.0,0.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,0,1.0,1.0,0,0,0,,
63d71e67dd0fcccd3cc745b0,0,1.0,0.0,1,0,0,,
63d71e67dd0fcccd3cc745b0,0,0.0,0.0,0,0,0,,
63d71e67dd0fcccd3cc745b0,1,1.0,1.0,1,0,1,,
63d71e67dd0fcccd3cc745b0,1,1.0,0.0,0,0,0,,
63d71e67dd0fcccd3cc745b0,1,1.0,0.0,1,0,0,,
63d71e67dd0fcccd3cc745b0,1,0.0,1.0,1,1,0,,
63e573b546bc72bbe9bffc5f,0,,,1,0,1,1.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,0,0,0.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,0,1,0.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,0,0,1.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,1,1,0.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,0,0,1.0,1.0
63e573b546bc72bbe9bffc5f,1,,,0,0,1,0.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,0,1,1.0,1.0
63e573b546bc72bbe9bffc5f,0,,,0,1,1,1.0,0.0
63e573b546bc72bbe9bffc5f,0,,,0,1,1,0.0,0.0
63e573b546bc72bbe9bffc5f,0,,,0,1,1,0.0,0.0
63e573b546bc72bbe9bffc5f,0,,,1,0,1,0.0,0.0
63e573b546bc72bbe9bffc5f,0,,,1,1,1,1.0,1.0
63e573b546bc72bbe9bffc5f,0,,,1,0,1,0.0,0.0
63e573b546bc72bbe9bffc5f,1,,,1,0,1,1.0,0.0
63e573b546bc72bbe9bffc5f,1,,,1,0,1,1.0,0.0
63e573b546bc72bbe9bffc5f,1,,,1,0,0,0.0,1.0
63e573b546bc72bbe9bffc5f,1,,,1,0,1,0.0,0.0
63e573b546bc72bbe9bffc5f,1,,,1,0,0,1.0,0.0
63e573b546bc72bbe9bffc5f,1,,,1,0,1,0.0,0.0
63e573b546bc72bbe9bffc5f,0,,,1,0,0,0.0,0.0
63e573b546bc72bbe9bffc5f,1,,,1,0,1,1.0,0.0
60f08e2a0d6d27ff93244345,0,0.0,1.0,0,1,0,,
60f08e2a0d6d27ff93244345,1,0.0,0.0,0,0,0,,
60f08e2a0d6d27ff93244345,0,1.0,0.0,0,0,1,,
60f08e2a0d6d27ff93244345,0,1.0,0.0,1,1,0,,
60f08e2a0d6d27ff93244345,0,0.0,0.0,0,1,0,,
60f08e2a0d6d27ff93244345,0,0.0,0.0,0,1,1,,
60f08e2a0d6d27ff93244345,0,0.0,0.0,0,1,1,,
60f08e2a0d6d27ff93244345,0,0.0,0.0,0,0,1,,
60f08e2a0d6d27ff93244345,1,1.0,0.0,0,0,1,,
60f08e2a0d6d27ff93244345,0,0.0,0.0,0,1,0,,
60f08e2a0d6d27ff93244345,1,0.0,1.0,0,0,1,,
60f08e2a0d6d27ff93244345,1,0.0,1.0,0,0,0,,
60f08e2a0d6d27ff93244345,1,1.0,0.0,1,0,0,,
60f08e2a0d6d27ff93244345,0,1.0,1.0,1,0,1,,
60f08e2a0d6d27ff93244345,0,1.0,0.0,1,0,1,,
60f08e2a0d6d27ff93244345,1,1.0,1.0,0,0,0,,
60f08e2a0d6d27ff93244345,1,1.0,1.0,0,0,0,,
60f08e2a0d6d27ff93244345,0,1.0,1.0,1,0,1,,
60f08e2a0d6d27ff93244345,1,1.0,1.0,1,0,0,,
60f08e2a0d6d27ff93244345,1,1.0,1.0,1,0,0,,
60f08e2a0d6d27ff93244345,0,1.0,1.0,1,1,0,,
60f08e2a0d6d27ff93244345,0,1.0,1.0,0,0,0,,
5d42abf3c9acd700010c41df,0,,0.0,1,1,0,,1.0
5d42abf3c9acd700010c41df,1,,0.0,0,1,0,,0.0
5d42abf3c9acd700010c41df,0,,0.0,0,1,1,,1.0
5d42abf3c9acd700010c41df,0,,0.0,1,1,1,,1.0
