"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"pavlovia","0","5","0.0-0.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","2493","0.0-1.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":2488}]","2488","","","","","","","","","","","","","","","","","","",""
"","","","","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","","fullscreenenter","2","4529","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","5519","0.0-2.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","15788","0.0-4.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":6477},{""page_index"":1,""viewing_time"":3791}]","10268","","","","","","","","","","","","","","","","","","",""
"instructions","4","17764","0.0-5.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":1976}]","1976","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","19878","0.0-6.0-1.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","1996","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","6","20083","0.0-6.0-2.0","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","7","21358","0.0-6.0-1.1","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","1172","","","","rating","","trustrating_stim/white_mw084.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","8","21569","0.0-6.0-2.1","63dc7c4191d5e30193f1db36","bdp_trlrn","Tue Mar 14 2023 21:37:14 GMT-0500 (Central Daylight Time)","888079","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","","",""
