"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","pavlovia","0","25","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","instructions","1","8459","0.0-1.0","[{""page_index"":0,""viewing_time"":8432}]","8432","","","","","","","","","","","","","",""
"fullscreenexit","2","12695","fullscreenexit","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","fullscreen","2","13672","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","3","16738","0.0-3.0-0.0","","3061","","","32","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","instructions","4","52242","0.0-4.0","[{""page_index"":0,""viewing_time"":11687},{""page_index"":1,""viewing_time"":23553}]","35240","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","instructions","5","54355","0.0-5.0","[{""page_index"":0,""viewing_time"":2113}]","2113","","","","","","","","","","","","","",""
"","","","rating","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","6","55707","0.0-6.0-1.0","","1250","","trustrating_stim/white_00659_941121_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","7","55912","0.0-6.0-2.0","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","8","57789","0.0-6.0-1.1","","1762","","trustrating_stim/white_mw033.bmp","2","","","","","","","","","","",""
"","","","ratingFB","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","9","57996","0.0-6.0-2.1","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","10","59040","0.0-6.0-1.2","","937","","trustrating_stim/white_00757_941201_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","11","59246","0.0-6.0-2.2","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","12","61052","0.0-6.0-1.3","","1704","","trustrating_stim/white_mw035.bmp","4","","","","","","","","","","",""
"","","","ratingFB","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","13","61253","0.0-6.0-2.3","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","14","62877","0.0-6.0-1.4","","1517","","trustrating_stim/white_mw046.bmp","6","","","","","","","","","","",""
"","","","ratingFB","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","15","63080","0.0-6.0-2.4","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","60fd80b85dd6b22f66d16822","bdp_trlrn","Wed Mar 15 2023 14:40:53 GMT-0500 (Central Daylight Time)","621059","Trustworthy,Untrustworthy","image-keyboard-response","16","64350","0.0-6.0-1.5","","1164","","trustrating_stim/white_mw097.bmp","2","","","","","","","","","","",""
