"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","2","509510","focusevent","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"fullscreenexit","2","511403","fullscreenexit","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","fullscreen","2","512021","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","3","515092","0.0-3.0-0.0","","3069","","","32","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","instructions","4","522347","0.0-4.0","[{""page_index"":0,""viewing_time"":5732},{""page_index"":1,""viewing_time"":1272}]","7004","","","","","","","","","","","","","",""
"","","","","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","instructions","5","523024","0.0-5.0","[{""page_index"":0,""viewing_time"":675}]","676","","","","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","6","523713","0.0-6.0-1.0","","580","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","7","523923","0.0-6.0-2.0","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","8","524501","0.0-6.0-1.1","","468","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","9","524706","0.0-6.0-2.1","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","10","525191","0.0-6.0-1.2","","373","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","11","525397","0.0-6.0-2.2","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","12","525743","0.0-6.0-1.3","","231","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","13","525949","0.0-6.0-2.3","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","14","526286","0.0-6.0-1.4","","226","","trustrating_stim/white_mw053.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","15","526497","0.0-6.0-2.4","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","16","526785","0.0-6.0-1.5","","177","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","17","526995","0.0-6.0-2.5","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","18","527304","0.0-6.0-1.6","","198","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","19","527516","0.0-6.0-2.6","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","20","527812","0.0-6.0-1.7","","186","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","21","528018","0.0-6.0-2.7","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","22","528231","0.0-6.0-1.8","","102","","trustrating_stim/white_mw063.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","23","528442","0.0-6.0-2.8","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","24","528780","0.0-6.0-1.9","","228","","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","25","528985","0.0-6.0-2.9","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","26","529213","0.0-6.0-1.10","","119","","trustrating_stim/white_mw071.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","27","529419","0.0-6.0-2.10","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","28","529646","0.0-6.0-1.11","","118","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","29","529853","0.0-6.0-2.11","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","30","530161","0.0-6.0-1.12","","197","","trustrating_stim/white_mw035.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","31","530369","0.0-6.0-2.12","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","32","530555","0.0-6.0-1.13","","75","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","33","530762","0.0-6.0-2.13","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","34","530942","0.0-6.0-1.14","","73","","trustrating_stim/white_mw046.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","35","531145","0.0-6.0-2.14","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","36","531521","0.0-6.0-1.15","","267","","trustrating_stim/white_mw049.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","37","531735","0.0-6.0-2.15","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","38","531920","0.0-6.0-1.16","","82","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","39","532123","0.0-6.0-2.16","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","40","532270","0.0-6.0-1.17","","40","","trustrating_stim/white_mw099.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","41","532479","0.0-6.0-2.17","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","42","532726","0.0-6.0-1.18","","144","","trustrating_stim/white_00109_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","43","532934","0.0-6.0-2.18","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","44","533074","0.0-6.0-1.19","","29","","trustrating_stim/white_00577_940928_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","45","533290","0.0-6.0-2.19","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","46","533496","0.0-6.0-1.20","","96","","trustrating_stim/white_00129_931230_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","47","533708","0.0-6.0-2.20","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","48","533994","0.0-6.0-1.21","","179","","trustrating_stim/white_00223_940128_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","49","534202","0.0-6.0-2.21","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","50","534319","0.0-6.0-1.22","","7","","trustrating_stim/white_mw060.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","51","534526","0.0-6.0-2.22","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","52","534693","0.0-6.0-1.23","","60","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","53","534901","0.0-6.0-2.23","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","54","535218","0.0-6.0-1.24","","205","","trustrating_stim/white_00807_941205_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","55","535421","0.0-6.0-2.24","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","56","535602","0.0-6.0-1.25","","71","","trustrating_stim/white_00120_931230_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","57","535815","0.0-6.0-2.25","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","58","535930","0.0-6.0-1.26","","5","","trustrating_stim/white_mw056.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","59","536138","0.0-6.0-2.26","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","60","536459","0.0-6.0-1.27","","210","","trustrating_stim/white_mw097.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","61","536675","0.0-6.0-2.27","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","62","536800","0.0-6.0-1.28","","13","","trustrating_stim/white_00785_941205_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","63","537006","0.0-6.0-2.28","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","64","537247","0.0-6.0-1.29","","128","","trustrating_stim/white_00659_941121_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","65","537458","0.0-6.0-2.29","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","66","537601","0.0-6.0-1.30","","25","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","67","537811","0.0-6.0-2.30","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","68","537930","0.0-6.0-1.31","","7","","trustrating_stim/white_00785_941205_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","69","538141","0.0-6.0-2.31","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","70","538269","0.0-6.0-1.32","","19","","trustrating_stim/white_00223_940128_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","71","538482","0.0-6.0-2.32","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","72","538693","0.0-6.0-1.33","","102","","trustrating_stim/white_mw033.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","73","538899","0.0-6.0-2.33","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","74","539103","0.0-6.0-1.34","","93","","trustrating_stim/white_00129_931230_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","75","539316","0.0-6.0-2.34","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","76","539491","0.0-6.0-1.35","","63","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","77","539695","0.0-6.0-2.35","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63d13b5ec81c77c3030c51c5","bdp_trlrn","Tue Mar 14 2023 20:59:14 GMT-0400 (Eastern Daylight Time)","880380","Trustworthy,Untrustworthy","","image-keyboard-response","78","539853","0.0-6.0-1.36","","47","","trustrating_stim/white_00898_960530_fa_edt.bmp","6","","","","","","","","","","",""
