"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"image-keyboard-response","46","63160","0.0-6.0-2.20","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","47","64708","0.0-6.0-1.21","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1445","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","48","64911","0.0-6.0-2.21","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","49","66545","0.0-6.0-1.22","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1531","","","","rating","","trustrating_stim/white_mw097.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","50","66748","0.0-6.0-2.22","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","51","68608","0.0-6.0-1.23","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1756","","","","rating","","trustrating_stim/white_mw060.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","52","68812","0.0-6.0-2.23","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","53","70989","0.0-6.0-1.24","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","2072","","","","rating","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","54","71191","0.0-6.0-2.24","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","55","72944","0.0-6.0-1.25","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1648","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","56","73148","0.0-6.0-2.25","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","57","75157","0.0-6.0-1.26","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1905","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","58","75362","0.0-6.0-2.26","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","59","77079","0.0-6.0-1.27","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1611","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","60","77282","0.0-6.0-2.27","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","61","79650","0.0-6.0-1.28","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","2264","","","","rating","","trustrating_stim/white_mw035.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","62","79852","0.0-6.0-2.28","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","63","81303","0.0-6.0-1.29","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1346","","","","rating","","trustrating_stim/white_mw033.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","64","81506","0.0-6.0-2.29","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","65","82875","0.0-6.0-1.30","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1263","","","","rating","","trustrating_stim/white_mw060.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","66","83079","0.0-6.0-2.30","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","67","84505","0.0-6.0-1.31","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1323","","","","rating","","trustrating_stim/white_mw033.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","68","84707","0.0-6.0-2.31","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","69","87092","0.0-6.0-1.32","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","2282","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","70","87294","0.0-6.0-2.32","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","71","88576","0.0-6.0-1.33","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1178","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","72","88779","0.0-6.0-2.33","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","73","90697","0.0-6.0-1.34","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1815","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","74","90899","0.0-6.0-2.34","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","75","92915","0.0-6.0-1.35","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1912","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","76","93118","0.0-6.0-2.35","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","77","94743","0.0-6.0-1.36","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1522","","","","rating","","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","78","94947","0.0-6.0-2.36","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","79","96536","0.0-6.0-1.37","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1485","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","80","96739","0.0-6.0-2.37","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","81","98248","0.0-6.0-1.38","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1405","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","82","98450","0.0-6.0-2.38","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","83","99844","0.0-6.0-1.39","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","1291","","","","rating","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","84","100047","0.0-6.0-2.39","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","85","102342","0.0-6.0-1.40","60ff4339f5ffb265d16b144f","bdp_trlrn","Sun Mar 12 2023 23:41:54 GMT-0400 (Eastern Daylight Time)","600415","Untrustworthy,Trustworthy","","2191","","","","rating","","trustrating_stim/white_mw063.bmp","3","","","","","","","","","","","",""
