"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"image-keyboard-response","42","52550","0.0-6.0-2.18","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"image-keyboard-response","43","53803","0.0-6.0-1.19","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1144","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","44","54011","0.0-6.0-2.19","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","45","55358","0.0-6.0-1.20","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1235","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","46","55563","0.0-6.0-2.20","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","47","58316","0.0-6.0-1.21","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","2637","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","48","58525","0.0-6.0-2.21","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","49","60005","0.0-6.0-1.22","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1359","","trustrating_stim/white_00807_941205_fb_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","50","60211","0.0-6.0-2.22","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","51","61124","0.0-6.0-1.23","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","805","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"image-keyboard-response","52","61334","0.0-6.0-2.23","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"image-keyboard-response","53","62570","0.0-6.0-1.24","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1125","","trustrating_stim/white_00129_931230_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","54","62771","0.0-6.0-2.24","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","55","63671","0.0-6.0-1.25","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","790","","trustrating_stim/white_mw048.bmp","5","","","","","","","","","","",""
"image-keyboard-response","56","63888","0.0-6.0-2.25","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","57","64757","0.0-6.0-1.26","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","761","","trustrating_stim/white_mw056.bmp","4","","","","","","","","","","",""
"image-keyboard-response","58","64962","0.0-6.0-2.26","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","59","66437","0.0-6.0-1.27","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1367","","trustrating_stim/white_00109_931230_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","60","66646","0.0-6.0-2.27","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","61","67738","0.0-6.0-1.28","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","984","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"image-keyboard-response","62","67942","0.0-6.0-2.28","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"image-keyboard-response","63","68808","0.0-6.0-1.29","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","756","","trustrating_stim/white_00299_940422_fa_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","64","69010","0.0-6.0-2.29","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","65","69860","0.0-6.0-1.30","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","741","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"image-keyboard-response","66","70061","0.0-6.0-2.30","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"image-keyboard-response","67","70894","0.0-6.0-1.31","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","716","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","68","71097","0.0-6.0-2.31","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","69","72265","0.0-6.0-1.32","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1056","","trustrating_stim/white_mw049.bmp","5","","","","","","","","","","",""
"image-keyboard-response","70","72473","0.0-6.0-2.32","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"image-keyboard-response","71","73419","0.0-6.0-1.33","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","831","","trustrating_stim/white_00761_941201_fb_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","72","73622","0.0-6.0-2.33","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","73","75151","0.0-6.0-1.34","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1421","","trustrating_stim/white_mw063.bmp","3","","","","","","","","","","",""
"image-keyboard-response","74","75354","0.0-6.0-2.34","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"image-keyboard-response","75","76611","0.0-6.0-1.35","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1149","","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","76","76818","0.0-6.0-2.35","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","77","78080","0.0-6.0-1.36","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1152","","trustrating_stim/white_mw071.bmp","4","","","","","","","","","","",""
"image-keyboard-response","78","78282","0.0-6.0-2.36","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"image-keyboard-response","79","79355","0.0-6.0-1.37","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","964","","trustrating_stim/white_mw097.bmp","4","","","","","","","","","","",""
"image-keyboard-response","80","79565","0.0-6.0-2.37","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"image-keyboard-response","81","80793","0.0-6.0-1.38","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1120","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","82","81002","0.0-6.0-2.38","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","83","82205","0.0-6.0-1.39","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","1087","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","84","82412","0.0-6.0-2.39","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","85","83488","0.0-6.0-1.40","62b33e2a447824fbd0770025","bdp_trlrn","Sat Apr 08 2023 12:50:03 GMT-0400 (Eastern Daylight Time)","624284","Untrustworthy,Trustworthy","","","","rating","","","966","","trustrating_stim/white_mw060.bmp","3","","","","","","","","","","",""
