"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","pavlovia","0","10","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","instructions","1","2911","0.0-1.0","[{""page_index"":0,""viewing_time"":2900}]","2900","","","","","","","","","","","","","",""
"fullscreenexit","2","8200","fullscreenexit","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","fullscreen","2","8979","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","image-keyboard-response","3","10701","0.0-3.0-0.0","","1716","","","32","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","instructions","4","20940","0.0-4.0","[{""page_index"":0,""viewing_time"":7235},{""page_index"":1,""viewing_time"":2746}]","9981","","","","","","","","","","","","","",""
"","","","","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","instructions","5","22714","0.0-5.0","[{""page_index"":0,""viewing_time"":1772}]","1772","","","","","","","","","","","","","",""
"","","","rating","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","image-keyboard-response","6","23980","0.0-6.0-1.0","","1157","","trustrating_stim/white_mw035.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","image-keyboard-response","7","24191","0.0-6.0-2.0","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63ea4301f63c1d26f0ff83e9","bdp_trlrn","Wed Mar 15 2023 15:43:42 GMT-0400 (Eastern Daylight Time)","508513","Untrustworthy,Trustworthy","image-keyboard-response","8","25983","0.0-6.0-1.1","","1680","","trustrating_stim/white_mw099.bmp","1","","","","","","","","","","",""
