"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","instructions","1","4223","0.0-1.0","[{""page_index"":0,""viewing_time"":4221}]","4221","","","","","","","","","","","","","",""
"fullscreenexit","2","6772","fullscreenexit","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","fullscreen","2","7544","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","3","10541","0.0-3.0-0.0","","2994","","","32","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","instructions","4","22528","0.0-4.0","[{""page_index"":0,""viewing_time"":8904},{""page_index"":1,""viewing_time"":2824}]","11728","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","instructions","5","23611","0.0-5.0","[{""page_index"":0,""viewing_time"":1082}]","1082","","","","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","6","27350","0.0-6.0-1.0","","3635","","trustrating_stim/white_mw053.bmp","5","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","7","27564","0.0-6.0-2.0","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","8","30443","0.0-6.0-1.1","","2769","","trustrating_stim/white_00109_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","9","30652","0.0-6.0-2.1","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","10","33180","0.0-6.0-1.2","","2420","","trustrating_stim/white_00223_940128_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","11","33382","0.0-6.0-2.2","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","12","35002","0.0-6.0-1.3","","1512","","trustrating_stim/white_00761_941201_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","13","35209","0.0-6.0-2.3","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","14","37507","0.0-6.0-1.4","","2189","","trustrating_stim/white_00340_940422_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","15","37721","0.0-6.0-2.4","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","16","41138","0.0-6.0-1.5","","3307","","trustrating_stim/white_00602_940928_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","17","41341","0.0-6.0-2.5","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","18","44874","0.0-6.0-1.6","","3425","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","19","45079","0.0-6.0-2.6","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","20","47669","0.0-6.0-1.7","","2480","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","21","47874","0.0-6.0-2.7","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","22","50081","0.0-6.0-1.8","","2099","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","23","50291","0.0-6.0-2.8","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","24","53068","0.0-6.0-1.9","","2667","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","25","53271","0.0-6.0-2.9","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","26","55132","0.0-6.0-1.10","","1751","","trustrating_stim/white_00577_940928_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","27","55346","0.0-6.0-2.10","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","28","57877","0.0-6.0-1.11","","2423","","trustrating_stim/white_00807_941205_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","29","58087","0.0-6.0-2.11","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","30","62567","0.0-6.0-1.12","","4372","","trustrating_stim/white_mw035.bmp","3","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","31","62771","0.0-6.0-2.12","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","32","67628","0.0-6.0-1.13","","4747","","trustrating_stim/white_mw049.bmp","3","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","33","67832","0.0-6.0-2.13","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","34","70315","0.0-6.0-1.14","","2373","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","35","70517","0.0-6.0-2.14","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","36","72158","0.0-6.0-1.15","","1532","","trustrating_stim/white_mw033.bmp","6","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","37","72365","0.0-6.0-2.15","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","38","75126","0.0-6.0-1.16","","2652","","trustrating_stim/white_00519_940519_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","39","75342","0.0-6.0-2.16","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","640132934d00561d78518c4c","bdp_trlrn","Tue Mar 14 2023 13:34:34 GMT-0400 (Eastern Daylight Time)","723718","Untrustworthy,Trustworthy","image-keyboard-response","40","77868","0.0-6.0-1.17","","2418","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","","","","","","","","","","",""
