"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","2","80937","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","fullscreen","2","83414","0.0-2.0","","","","true","","","","","","","","","","","","",""
"fullscreenexit","3","83947","fullscreenexit","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"blur","3","88172","blurevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","3","","","","","","","","","","","","","","","",""
"focus","3","123951","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"fullscreenexit","3","148844","fullscreenexit","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"blur","3","151327","blurevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"focus","3","151467","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreenfail","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","3","153020","0.0-3.0-0.0","","","69598","","","32","","","","","","","","","","",""
"blur","4","155114","blurevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","4","","","","","","","","","","","","","","","",""
"focus","4","210316","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"blur","4","212275","blurevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"focus","4","212444","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"blur","4","219280","blurevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"focus","4","245978","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"blur","4","250226","blurevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"focus","4","250375","focusevent","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","instructions","4","256038","0.0-4.0","","[{""page_index"":0,""viewing_time"":60181},{""page_index"":1,""viewing_time"":42573}]","102755","","","","","","","","","","","","","",""
"","","","","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","instructions","5","258715","0.0-5.0","","[{""page_index"":0,""viewing_time"":2676}]","2676","","","","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","6","260960","0.0-6.0-1.0","","","2137","","trustrating_stim/white_mw063.bmp","9","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","7","261174","0.0-6.0-2.0","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","8","263606","0.0-6.0-1.1","","","2314","","trustrating_stim/white_mw033.bmp","6","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","9","263812","0.0-6.0-2.1","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","10","265397","0.0-6.0-1.2","","","1469","","trustrating_stim/white_mw056.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","11","265608","0.0-6.0-2.2","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","12","266902","0.0-6.0-1.3","","","1176","","trustrating_stim/white_00757_941201_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","13","267109","0.0-6.0-2.3","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","14","268200","0.0-6.0-1.4","","","986","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","15","268404","0.0-6.0-2.4","","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","16","269688","0.0-6.0-1.5","","","1176","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","17","269902","0.0-6.0-2.5","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","18","272469","0.0-6.0-1.6","","","2451","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","19","272688","0.0-6.0-2.6","","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","20","273346","0.0-6.0-1.7","","","546","","trustrating_stim/white_00519_940519_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","21","273551","0.0-6.0-2.7","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","22","274194","0.0-6.0-1.8","","","532","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","23","274406","0.0-6.0-2.8","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","24","274932","0.0-6.0-1.9","","","424","","trustrating_stim/white_00129_931230_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","25","275140","0.0-6.0-2.9","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","26","276048","0.0-6.0-1.10","","","789","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","27","276259","0.0-6.0-2.10","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","28","276986","0.0-6.0-1.11","","","610","","trustrating_stim/white_mw071.bmp","4","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","29","277201","0.0-6.0-2.11","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","30","277867","0.0-6.0-1.12","","","548","","trustrating_stim/white_00340_940422_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","31","278082","0.0-6.0-2.12","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","32","280187","0.0-6.0-1.13","","","1981","","trustrating_stim/white_mw053.bmp","9","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","33","280392","0.0-6.0-2.13","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","34","286088","0.0-6.0-1.14","","","5574","","trustrating_stim/white_mw048.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","35","286297","0.0-6.0-2.14","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","36","287648","0.0-6.0-1.15","","","1234","","trustrating_stim/white_mw084.bmp","6","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","37","287856","0.0-6.0-2.15","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","38","293281","0.0-6.0-1.16","","","5309","","trustrating_stim/white_00602_940928_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","39","293493","0.0-6.0-2.16","","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","40","295945","0.0-6.0-1.17","","","2336","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","41","296148","0.0-6.0-2.17","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","42","297850","0.0-6.0-1.18","","","1579","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","43","298071","0.0-6.0-2.18","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","44","299281","0.0-6.0-1.19","","","1094","","trustrating_stim/white_00785_941205_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","45","299492","0.0-6.0-2.19","","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","46","301305","0.0-6.0-1.20","","","1697","","trustrating_stim/white_00223_940128_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","47","301514","0.0-6.0-2.20","","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","48","302078","0.0-6.0-1.21","","","447","","trustrating_stim/white_mw060.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","49","302285","0.0-6.0-2.21","","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","50","302956","0.0-6.0-1.22","","","552","","trustrating_stim/white_mw035.bmp","9","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","51","303166","0.0-6.0-2.22","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","52","304045","0.0-6.0-1.23","","","756","","trustrating_stim/white_00659_941121_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","53","304255","0.0-6.0-2.23","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","54","305064","0.0-6.0-1.24","","","691","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","55","305274","0.0-6.0-2.24","","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","56","305770","0.0-6.0-1.25","","","374","","trustrating_stim/white_mw099.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","57","305976","0.0-6.0-2.25","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","58","306137","0.0-6.0-1.26","","","39","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","59","306346","0.0-6.0-2.26","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","60","307037","0.0-6.0-1.27","","","575","","trustrating_stim/white_00120_931230_fa_edt.bmp","9","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","61","307249","0.0-6.0-2.27","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","62","307869","0.0-6.0-1.28","","","504","","trustrating_stim/white_00109_931230_fa_edt.bmp","9","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","63","308082","0.0-6.0-2.28","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","64","309276","0.0-6.0-1.29","","","1071","","trustrating_stim/white_00807_941205_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","65","309487","0.0-6.0-2.29","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","66","310194","0.0-6.0-1.30","","","583","","trustrating_stim/white_mw056.bmp","9","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","67","310411","0.0-6.0-2.30","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","68","310958","0.0-6.0-1.31","","","431","","trustrating_stim/white_00519_940519_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","69","311161","0.0-6.0-2.31","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","70","312067","0.0-6.0-1.32","","","790","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","636212999d9d4a04989c95e9","bdp_trlrn","Mon Mar 13 2023 12:22:27 GMT-0500 (Central Daylight Time)","1075031","Trustworthy,Untrustworthy","image-keyboard-response","71","312279","0.0-6.0-2.32","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
