"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","4","0.0-0.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","focus","1","7775","focusevent","","","","","","","","","","","","","","","",""
"instructions","1","15089","0.0-1.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":15084}]","15084","","","","","","","","","","","","","",""
"","","","","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","fullscreenenter","2","17507","fullscreenenter","","","","","","","","","","","","","","","",""
"fullscreen","2","18502","0.0-2.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","57050","0.0-4.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":13673},{""page_index"":1,""viewing_time"":24874}]","38547","","","","","","","","","","","","","",""
"instructions","4","60784","0.0-5.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":3733}]","3733","","","","","","","","","","","","","",""
"image-keyboard-response","5","63414","0.0-6.0-1.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","2517","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","6","63622","0.0-6.0-2.0","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","65961","0.0-6.0-1.1","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","2235","","trustrating_stim/white_00785_941205_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","8","66166","0.0-6.0-2.1","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","68408","0.0-6.0-1.2","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","2136","","trustrating_stim/white_mw099.bmp","4","","","","","","","","","","",""
"image-keyboard-response","10","68614","0.0-6.0-2.2","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","70307","0.0-6.0-1.3","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1590","","trustrating_stim/white_mw056.bmp","4","","","","","","","","","","",""
"image-keyboard-response","12","70521","0.0-6.0-2.3","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","13","72063","0.0-6.0-1.4","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1433","","trustrating_stim/white_mw046.bmp","4","","","","","","","","","","",""
"image-keyboard-response","14","72270","0.0-6.0-2.4","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"image-keyboard-response","15","73910","0.0-6.0-1.5","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1536","","trustrating_stim/white_00659_941121_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","16","74117","0.0-6.0-2.5","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","17","75920","0.0-6.0-1.6","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1698","","trustrating_stim/white_00223_940128_fb_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","18","76126","0.0-6.0-2.6","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","19","77995","0.0-6.0-1.7","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1764","","trustrating_stim/white_00577_940928_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","20","78205","0.0-6.0-2.7","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","21","79785","0.0-6.0-1.8","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1475","","trustrating_stim/white_00807_941205_fb_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","22","79989","0.0-6.0-2.8","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","23","81683","0.0-6.0-1.9","60fcdd3be2ae9576df065728","bdp_trlrn","Wed Mar 15 2023 12:19:24 GMT-0700 (Mountain Standard Time)","837255","Trustworthy,Untrustworthy","","","","rating","","1587","","trustrating_stim/white_00761_941201_fb_edt.bmp","3","","","","","","","","","","",""
