"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","14","121278","0.0-6.0-1.4","","1526","","trustrating_stim/white_mw080.bmp","1","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","15","121480","0.0-6.0-2.4","","null","","trustrating_stim/white_mw080.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","16","123091","0.0-6.0-1.5","","1509","","trustrating_stim/white_mw044.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","17","123292","0.0-6.0-2.5","","null","","trustrating_stim/white_mw044.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","18","125015","0.0-6.0-1.6","","1621","","trustrating_stim/white_mw082.bmp","4","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","19","125216","0.0-6.0-2.6","","null","","trustrating_stim/white_mw082.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","20","126669","0.0-6.0-1.7","","1352","","trustrating_stim/white_00657_941121_fa_edt.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","21","126871","0.0-6.0-2.7","","null","","trustrating_stim/white_00657_941121_fa_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","22","128257","0.0-6.0-1.8","","1284","","trustrating_stim/white_mw057.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","23","128458","0.0-6.0-2.8","","null","","trustrating_stim/white_mw057.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","24","129882","0.0-6.0-1.9","","1322","","trustrating_stim/white_00658_941121_fb_edt.bmp","4","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","25","130084","0.0-6.0-2.9","","null","","trustrating_stim/white_00658_941121_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","26","131615","0.0-6.0-1.10","","1429","","trustrating_stim/white_mw013.bmp","5","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","27","131817","0.0-6.0-2.10","","null","","trustrating_stim/white_mw013.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","28","133315","0.0-6.0-1.11","","1396","","trustrating_stim/white_00897_960530_fb_edt.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","29","133516","0.0-6.0-2.11","","null","","trustrating_stim/white_00897_960530_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","30","134955","0.0-6.0-1.12","","1336","","trustrating_stim/white_mw012.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","31","135157","0.0-6.0-2.12","","null","","trustrating_stim/white_mw012.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","32","136585","0.0-6.0-1.13","","1326","","trustrating_stim/white_00757_941201_fa_edt.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","33","136786","0.0-6.0-2.13","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","34","138631","0.0-6.0-1.14","","1742","","trustrating_stim/white_00253_940128_fa_edt.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","35","138832","0.0-6.0-2.14","","null","","trustrating_stim/white_00253_940128_fa_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","36","140228","0.0-6.0-1.15","","1294","","trustrating_stim/white_mw097.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","37","140429","0.0-6.0-2.15","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","38","141751","0.0-6.0-1.16","","1221","","trustrating_stim/white_mw035.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","39","141952","0.0-6.0-2.16","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","40","143362","0.0-6.0-1.17","","1307","","trustrating_stim/white_mw019.bmp","4","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","41","143563","0.0-6.0-2.17","","null","","trustrating_stim/white_mw019.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","42","145512","0.0-6.0-1.18","","1845","","trustrating_stim/white_mw089.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","43","145713","0.0-6.0-2.18","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","44","147224","0.0-6.0-1.19","","1410","","trustrating_stim/white_mw040.bmp","4","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","45","147425","0.0-6.0-2.19","","null","","trustrating_stim/white_mw040.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","46","149016","0.0-6.0-1.20","","1489","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","47","149218","0.0-6.0-2.20","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","48","150534","0.0-6.0-1.21","","1215","","trustrating_stim/white_00785_941205_fb_edt.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","49","150735","0.0-6.0-2.21","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","50","153058","0.0-6.0-1.22","","2221","","trustrating_stim/white_mw006.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","51","153260","0.0-6.0-2.22","","null","","trustrating_stim/white_mw006.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","52","154644","0.0-6.0-1.23","","1283","","trustrating_stim/white_mw004.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","53","154846","0.0-6.0-2.23","","null","","trustrating_stim/white_mw004.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","54","156313","0.0-6.0-1.24","","1366","","trustrating_stim/white_mw058.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","55","156516","0.0-6.0-2.24","","null","","trustrating_stim/white_mw058.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","56","157900","0.0-6.0-1.25","","1282","","trustrating_stim/white_mw066.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","57","158101","0.0-6.0-2.25","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","58","159507","0.0-6.0-1.26","","1305","","trustrating_stim/white_00602_940928_fb_edt.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","59","159710","0.0-6.0-2.26","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","60","161387","0.0-6.0-1.27","","1574","","trustrating_stim/white_mw025.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","61","161588","0.0-6.0-2.27","","null","","trustrating_stim/white_mw025.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","62","163032","0.0-6.0-1.28","","1343","","trustrating_stim/white_mw099.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","63","163233","0.0-6.0-2.28","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","64","164350","0.0-6.0-1.29","","1015","","trustrating_stim/white_mw071.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","65","164552","0.0-6.0-2.29","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","66","166912","0.0-6.0-1.30","","2259","","trustrating_stim/white_00807_941205_fb_edt.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","67","167114","0.0-6.0-2.30","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","68","168601","0.0-6.0-1.31","","1385","","trustrating_stim/white_00109_931230_fa_edt.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","69","168802","0.0-6.0-2.31","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","70","170503","0.0-6.0-1.32","","1599","","trustrating_stim/white_mw016.bmp","4","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","71","170704","0.0-6.0-2.32","","null","","trustrating_stim/white_mw016.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","72","172223","0.0-6.0-1.33","","1417","","trustrating_stim/white_00761_941201_fb_edt.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","73","172424","0.0-6.0-2.33","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","74","173907","0.0-6.0-1.34","","1381","","trustrating_stim/white_00223_940128_fb_edt.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","75","174108","0.0-6.0-2.34","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","76","175288","0.0-6.0-1.35","","1080","","trustrating_stim/white_mw051.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","77","175490","0.0-6.0-2.35","","null","","trustrating_stim/white_mw051.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","78","176970","0.0-6.0-1.36","","1379","","trustrating_stim/white_mw054.bmp","3","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","79","177173","0.0-6.0-2.36","","null","","trustrating_stim/white_mw054.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","80","178370","0.0-6.0-1.37","","1096","","trustrating_stim/white_mw022.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","81","178573","0.0-6.0-2.37","","null","","trustrating_stim/white_mw022.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","82","179678","0.0-6.0-1.38","","1005","","trustrating_stim/white_mw046.bmp","2","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","83","179880","0.0-6.0-2.38","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","",""
"","","","rating","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","84","180919","0.0-6.0-1.39","","938","","trustrating_stim/white_mw072.bmp","8","","","","","","","","",""
"","","","ratingFB","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","image-keyboard-response","85","181120","0.0-6.0-2.39","","null","","trustrating_stim/white_mw072.bmp","null","","","","","","","","",""
"","","","","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","instructions","86","264720","0.0-7.0","[{""page_index"":0,""viewing_time"":83498}]","83499","","","","","","","","","","","",""
"","","","","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","instructions","87","344210","0.0-8.0","[{""page_index"":0,""viewing_time"":13929},{""page_index"":1,""viewing_time"":7601},{""page_index"":2,""viewing_time"":4422},{""page_index"":3,""viewing_time"":15562},{""page_index"":4,""viewing_time"":8541},{""page_index"":5,""viewing_time"":17627},{""page_index"":6,""viewing_time"":11707}]","79389","","","","","","","","","","","",""
"","","","","608eca7ccddd6b465ae4805b","bdp_trlrn","Tue May 11 2021 22:03:23 GMT-0500 (Central Daylight Time)","661618","Untrustworthy,Trustworthy","html-keyboard-response","88","357007","0.0-9.0","","12794","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","A","","","","","","","","",""
