"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","instructions","1","8630","0.0-1.0","[{""page_index"":0,""viewing_time"":8627}]","8628","","","","","","","","","","","","","",""
"fullscreenenter","2","11573","fullscreenenter","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","fullscreen","2","12560","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","instructions","3","23043","0.0-4.0","[{""page_index"":0,""viewing_time"":7731},{""page_index"":1,""viewing_time"":2750}]","10481","","","","","","","","","","","","","",""
"","","","","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","instructions","4","24284","0.0-5.0","[{""page_index"":0,""viewing_time"":1240}]","1240","","","","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","5","26394","0.0-6.0-1.0","","2000","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","6","26610","0.0-6.0-2.0","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","7","29788","0.0-6.0-1.1","","3068","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","8","29996","0.0-6.0-2.1","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","9","34348","0.0-6.0-1.2","","4243","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","10","34562","0.0-6.0-2.2","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","11","37520","0.0-6.0-1.3","","2857","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","12","37726","0.0-6.0-2.3","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","13","40139","0.0-6.0-1.4","","2303","","trustrating_stim/white_mw099.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","14","40348","0.0-6.0-2.4","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","15","43515","0.0-6.0-1.5","","3057","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","16","43718","0.0-6.0-2.5","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","17","47853","0.0-6.0-1.6","","4033","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","18","48061","0.0-6.0-2.6","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","19","50960","0.0-6.0-1.7","","2792","","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","20","51169","0.0-6.0-2.7","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","21","58778","0.0-6.0-1.8","","7507","","trustrating_stim/white_00120_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","22","58991","0.0-6.0-2.8","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","23","61368","0.0-6.0-1.9","","2275","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","24","61584","0.0-6.0-2.9","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","25","64859","0.0-6.0-1.10","","3174","","trustrating_stim/white_00340_940422_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","26","65070","0.0-6.0-2.10","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","27","66780","0.0-6.0-1.11","","1608","","trustrating_stim/white_00129_931230_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","28","66989","0.0-6.0-2.11","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","29","68344","0.0-6.0-1.12","","1247","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","30","68556","0.0-6.0-2.12","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","31","70615","0.0-6.0-1.13","","1950","","trustrating_stim/white_00785_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","32","70818","0.0-6.0-2.13","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","33","72716","0.0-6.0-1.14","","1790","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","34","72920","0.0-6.0-2.14","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","35","74404","0.0-6.0-1.15","","1374","","trustrating_stim/white_mw053.bmp","5","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","36","74615","0.0-6.0-2.15","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","37","76025","0.0-6.0-1.16","","1308","","trustrating_stim/white_mw060.bmp","4","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","38","76232","0.0-6.0-2.16","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","39","79283","0.0-6.0-1.17","","2950","","trustrating_stim/white_mw097.bmp","4","","","","","","","","","","",""
"","","","ratingFB","594936ad4152bf0001bfd5cd","bdp_trlrn","Fri Mar 10 2023 14:55:24 GMT-0500 (Eastern Standard Time)","676363","Trustworthy,Untrustworthy","image-keyboard-response","40","79500","0.0-6.0-2.17","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
