"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","1","0.0-0.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","blur","1","3985","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","focus","1","6826","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","10406","0.0-1.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":10405}]","10405","","","","","","","","","","","","","",""
"","","","","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","fullscreenenter","2","12931","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","13933","0.0-2.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","52398","0.0-4.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":37134},{""page_index"":1,""viewing_time"":1330}]","38464","","","","","","","","","","","","","",""
"instructions","4","53321","0.0-5.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":923}]","923","","","","","","","","","","","","","",""
"image-keyboard-response","5","55724","0.0-6.0-1.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","2301","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","",""
"image-keyboard-response","6","55926","0.0-6.0-2.0","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","57545","0.0-6.0-1.1","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1517","","trustrating_stim/white_mw060.bmp","3","","","","","","","","","","",""
"image-keyboard-response","8","57747","0.0-6.0-2.1","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","59579","0.0-6.0-1.2","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1730","","trustrating_stim/white_00120_931230_fa_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","10","59781","0.0-6.0-2.2","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","61404","0.0-6.0-1.3","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1523","","trustrating_stim/white_00519_940519_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","12","61605","0.0-6.0-2.3","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","13","63243","0.0-6.0-1.4","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1537","","trustrating_stim/white_mw048.bmp","2","","","","","","","","","","",""
"image-keyboard-response","14","63445","0.0-6.0-2.4","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","15","64484","0.0-6.0-1.5","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","937","","trustrating_stim/white_mw097.bmp","1","","","","","","","","","","",""
"image-keyboard-response","16","64686","0.0-6.0-2.5","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"image-keyboard-response","17","66334","0.0-6.0-1.6","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1548","","trustrating_stim/white_mw053.bmp","8","","","","","","","","","","",""
"image-keyboard-response","18","66535","0.0-6.0-2.6","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"image-keyboard-response","19","68173","0.0-6.0-1.7","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1537","","trustrating_stim/white_00761_941201_fb_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","20","68374","0.0-6.0-2.7","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","21","69674","0.0-6.0-1.8","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1198","","trustrating_stim/white_00807_941205_fb_edt.bmp","6","","","","","","","","","","",""
"image-keyboard-response","22","69876","0.0-6.0-2.8","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","23","71031","0.0-6.0-1.9","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1053","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","","",""
"image-keyboard-response","24","71232","0.0-6.0-2.9","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"image-keyboard-response","25","73788","0.0-6.0-1.10","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","2453","","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","",""
"image-keyboard-response","26","73989","0.0-6.0-2.10","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","27","75146","0.0-6.0-1.11","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1056","","trustrating_stim/white_00757_941201_fa_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","28","75347","0.0-6.0-2.11","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","29","76397","0.0-6.0-1.12","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","948","","trustrating_stim/white_00577_940928_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","30","76599","0.0-6.0-2.12","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","31","78551","0.0-6.0-1.13","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1851","","trustrating_stim/white_mw099.bmp","7","","","","","","","","","","",""
"image-keyboard-response","32","78752","0.0-6.0-2.13","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","33","80102","0.0-6.0-1.14","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1247","","trustrating_stim/white_mw084.bmp","7","","","","","","","","","","",""
"image-keyboard-response","34","80303","0.0-6.0-2.14","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"image-keyboard-response","35","81068","0.0-6.0-1.15","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","664","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","36","81269","0.0-6.0-2.15","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","37","82785","0.0-6.0-1.16","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1415","","trustrating_stim/white_00129_931230_fb_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","38","82987","0.0-6.0-2.16","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","39","84032","0.0-6.0-1.17","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","944","","trustrating_stim/white_mw063.bmp","3","","","","","","","","","","",""
"image-keyboard-response","40","84234","0.0-6.0-2.17","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"image-keyboard-response","41","85828","0.0-6.0-1.18","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1493","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","",""
"image-keyboard-response","42","86029","0.0-6.0-2.18","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"image-keyboard-response","43","87798","0.0-6.0-1.19","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1669","","trustrating_stim/white_00109_931230_fa_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","44","88000","0.0-6.0-2.19","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","45","89210","0.0-6.0-1.20","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1108","","trustrating_stim/white_00299_940422_fa_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","46","89411","0.0-6.0-2.20","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","47","90721","0.0-6.0-1.21","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1205","","trustrating_stim/white_00898_960530_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","48","90922","0.0-6.0-2.21","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","49","92397","0.0-6.0-1.22","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1374","","trustrating_stim/white_mw071.bmp","6","","","","","","","","","","",""
"image-keyboard-response","50","92599","0.0-6.0-2.22","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"image-keyboard-response","51","93454","0.0-6.0-1.23","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","754","","trustrating_stim/white_00340_940422_fa_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","52","93655","0.0-6.0-2.23","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","53","94996","0.0-6.0-1.24","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1240","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","",""
"image-keyboard-response","54","95197","0.0-6.0-2.24","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"image-keyboard-response","55","95881","0.0-6.0-1.25","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","583","","trustrating_stim/white_mw035.bmp","1","","","","","","","","","","",""
"image-keyboard-response","56","96083","0.0-6.0-2.25","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"image-keyboard-response","57","97380","0.0-6.0-1.26","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1196","","trustrating_stim/white_mw033.bmp","2","","","","","","","","","","",""
"image-keyboard-response","58","97581","0.0-6.0-2.26","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"image-keyboard-response","59","98703","0.0-6.0-1.27","5ecbd383243b3438410dae19","bdp_trlrn","Tue Mar 14 2023 19:33:24 GMT-0500 (Central Daylight Time)","778223","Untrustworthy,Trustworthy","","","","rating","","","1019","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","","","","","","","","","","",""
