"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","4","0.0-0.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","blur","1","2023","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","focus","1","4458","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","8385","0.0-1.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":8380}]","8380","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","fullscreenenter","2","10138","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","11121","0.0-2.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","25761","0.0-4.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":12621},{""page_index"":1,""viewing_time"":2018}]","14639","","","","","","","","","","","","","",""
"instructions","4","27185","0.0-5.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":1423}]","1423","","","","","","","","","","","","","",""
"image-keyboard-response","5","31322","0.0-6.0-1.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","rating","","","4032","","trustrating_stim/white_mw097.bmp","4","","","","","","","","","","",""
"image-keyboard-response","6","31524","0.0-6.0-2.0","5d13e3e6e51708001a43fa66","bdp_trlrn","Wed Mar 15 2023 11:41:15 GMT-0700 (Pacific Daylight Time)","564784","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
