"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","pavlovia","0","70","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","instructions","1","17132","0.0-1.0","[{""page_index"":0,""viewing_time"":17059}]","17059","","","","","","","","","","","","","",""
"fullscreenexit","2","61801","fullscreenexit","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","fullscreen","2","62255","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","3","69214","0.0-3.0-0.0","","6948","","","32","","","","","","","","","","",""
"","","","","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","instructions","4","100269","0.0-4.0","[{""page_index"":0,""viewing_time"":16521},{""page_index"":1,""viewing_time"":14271}]","30794","","","","","","","","","","","","","",""
"","","","","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","instructions","5","104663","0.0-5.0","[{""page_index"":0,""viewing_time"":4389}]","4389","","","","","","","","","","","","","",""
"","","","rating","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","6","109436","0.0-6.0-1.0","","4657","","trustrating_stim/white_00299_940422_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","7","109647","0.0-6.0-2.0","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","8","111756","0.0-6.0-1.1","","1998","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","",""
"","","","ratingFB","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","9","111974","0.0-6.0-2.1","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","10","114149","0.0-6.0-1.2","","2063","","trustrating_stim/white_mw071.bmp","5","","","","","","","","","","",""
"","","","ratingFB","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","11","114364","0.0-6.0-2.2","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","12","116406","0.0-6.0-1.3","","1930","","trustrating_stim/white_mw097.bmp","7","","","","","","","","","","",""
"","","","ratingFB","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","13","116614","0.0-6.0-2.3","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","14","118573","0.0-6.0-1.4","","1845","","trustrating_stim/white_mw084.bmp","8","","","","","","","","","","",""
"","","","ratingFB","60ed200c728ab881912aac11","bdp_trlrn","Mon Mar 13 2023 00:11:35 GMT-0400 (Eastern Daylight Time)","1076815","Trustworthy,Untrustworthy","image-keyboard-response","15","118786","0.0-6.0-2.4","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
