"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","46","132191","0.0-6.0-2.20","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","47","133315","0.0-6.0-1.21","","1022","","trustrating_stim/white_mw053.bmp","1","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","48","133516","0.0-6.0-2.21","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","49","134923","0.0-6.0-1.22","","1306","","trustrating_stim/white_mw056.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","50","135124","0.0-6.0-2.22","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","51","137382","0.0-6.0-1.23","","2157","","trustrating_stim/white_mw060.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","52","137584","0.0-6.0-2.23","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","53","139051","0.0-6.0-1.24","","1366","","trustrating_stim/white_mw097.bmp","1","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","54","139252","0.0-6.0-2.24","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","55","140499","0.0-6.0-1.25","","1145","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","56","140700","0.0-6.0-2.25","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","57","142870","0.0-6.0-1.26","","2068","","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","58","143071","0.0-6.0-2.26","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","59","147209","0.0-6.0-1.27","","4036","","trustrating_stim/white_mw089.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","60","147410","0.0-6.0-2.27","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","61","148647","0.0-6.0-1.28","","1135","","trustrating_stim/white_mw099.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","62","148848","0.0-6.0-2.28","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","63","151549","0.0-6.0-1.29","","2599","","trustrating_stim/white_mw066.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","64","151750","0.0-6.0-2.29","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","65","153184","0.0-6.0-1.30","","1332","","trustrating_stim/white_00299_940422_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","66","153385","0.0-6.0-2.30","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","67","154427","0.0-6.0-1.31","","940","","trustrating_stim/white_00807_941205_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","68","154628","0.0-6.0-2.31","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","69","157319","0.0-6.0-1.32","","2590","","trustrating_stim/white_mw033.bmp","3","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","70","157520","0.0-6.0-2.32","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","71","159581","0.0-6.0-1.33","","1959","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","72","159783","0.0-6.0-2.33","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","73","161318","0.0-6.0-1.34","","1434","","trustrating_stim/white_mw048.bmp","1","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","74","161519","0.0-6.0-2.34","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","75","162766","0.0-6.0-1.35","","1145","","trustrating_stim/white_mw097.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","76","162967","0.0-6.0-2.35","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","77","165273","0.0-6.0-1.36","","2205","","trustrating_stim/white_mw035.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","78","165474","0.0-6.0-2.36","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","79","166595","0.0-6.0-1.37","","1005","","trustrating_stim/white_00757_941201_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","80","166796","0.0-6.0-2.37","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","81","167968","0.0-6.0-1.38","","1071","","trustrating_stim/white_00129_931230_fb_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","82","168170","0.0-6.0-2.38","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","83","169807","0.0-6.0-1.39","","1534","","trustrating_stim/white_mw063.bmp","3","","","","","","","","","","",""
"","","","ratingFB","","63ea79021f0c43def6174042","bdp_trlrn","Mon Mar 13 2023 23:25:24 GMT-0500 (Central Daylight Time)","608452","Untrustworthy,Trustworthy","image-keyboard-response","84","170008","0.0-6.0-2.39","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
