"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","pavlovia","0","22","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","instructions","1","7311","0.0-1.0","[{""page_index"":0,""viewing_time"":7287}]","7287","","","","","","","","","","","","","",""
"fullscreenexit","2","11519","fullscreenexit","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","fullscreen","2","12104","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","3","19426","0.0-3.0-0.0","","7317","","","32","","","","","","","","","","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","instructions","4","55015","0.0-4.0","[{""page_index"":0,""viewing_time"":16577},{""page_index"":1,""viewing_time"":18752}]","35329","","","","","","","","","","","","","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","instructions","5","57152","0.0-5.0","[{""page_index"":0,""viewing_time"":2136}]","2136","","","","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","6","61901","0.0-6.0-1.0","","4639","","trustrating_stim/white_00577_940928_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","7","62110","0.0-6.0-2.0","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","8","64371","0.0-6.0-1.1","","2151","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","9","64581","0.0-6.0-2.1","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","10","67052","0.0-6.0-1.2","","2361","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","11","67259","0.0-6.0-2.2","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","12","70112","0.0-6.0-1.3","","2742","","trustrating_stim/white_mw063.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","13","70316","0.0-6.0-2.3","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","14","72331","0.0-6.0-1.4","","1903","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","15","72544","0.0-6.0-2.4","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","16","75167","0.0-6.0-1.5","","2513","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","17","75383","0.0-6.0-2.5","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","18","77317","0.0-6.0-1.6","","1822","","trustrating_stim/white_mw071.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","19","77530","0.0-6.0-2.6","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","20","81261","0.0-6.0-1.7","","3621","","trustrating_stim/white_mw066.bmp","4","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","21","81475","0.0-6.0-2.7","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","22","85412","0.0-6.0-1.8","","3826","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","23","85616","0.0-6.0-2.8","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","24","87634","0.0-6.0-1.9","","1907","","trustrating_stim/white_00223_940128_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","25","87843","0.0-6.0-2.9","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","26","90573","0.0-6.0-1.10","","2617","","trustrating_stim/white_mw084.bmp","4","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","27","90774","0.0-6.0-2.10","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","28","92884","0.0-6.0-1.11","","1997","","trustrating_stim/white_mw089.bmp","4","","","","","","","","","","",""
"","","","ratingFB","5bbc4bd1f83ac60001fe665e","bdp_trlrn","Mon Mar 13 2023 11:39:51 GMT-0700 (Pacific Daylight Time)","686704","Trustworthy,Untrustworthy","image-keyboard-response","29","93094","0.0-6.0-2.11","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
