"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","4","0.0-0.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","focus","1","569","focusevent","","","","","","","","","","","","","","","","",""
"","","","","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","blur","1","4234","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","focus","1","8633","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","10848","0.0-1.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":10844}]","10844","","","","","","","","","","","","","",""
"","","","","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","blur","2","14114","blurevent","2","","","","","","","","","","","","","","","",""
"","","","","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","focus","2","16230","focusevent","","","","","","","","","","","","","","","","",""
"","","","","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","fullscreenenter","2","18590","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","19571","0.0-2.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","43042","0.0-4.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":9516},{""page_index"":1,""viewing_time"":13954}]","23470","","","","","","","","","","","","","",""
"instructions","4","44203","0.0-5.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":1160}]","1160","","","","","","","","","","","","","",""
"image-keyboard-response","5","46457","0.0-6.0-1.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","rating","","","2138","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"image-keyboard-response","6","46662","0.0-6.0-2.0","63f3a6b6d4c4d564638f38ca","bdp_trlrn","Wed Mar 15 2023 14:23:18 GMT-0500 (Central Daylight Time)","544071","Trustworthy,Untrustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
