"trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs"
"image-keyboard-response","69","119223","0.0-6.0-1.32","","2206","","","","rating","","trustrating_stim/white_mw097.bmp","6",""
"image-keyboard-response","70","119430","0.0-6.0-2.32","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null",""
"image-keyboard-response","71","122833","0.0-6.0-1.33","","3298","","","","rating","","trustrating_stim/white_mw044.bmp","7",""
"image-keyboard-response","72","123040","0.0-6.0-2.33","","null","","","","ratingFB","","trustrating_stim/white_mw044.bmp","null",""
"image-keyboard-response","73","125019","0.0-6.0-1.34","","1872","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","4",""
"image-keyboard-response","74","125223","0.0-6.0-2.34","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null",""
"image-keyboard-response","75","129124","0.0-6.0-1.35","","3794","","","","rating","","trustrating_stim/white_mw013.bmp","5",""
"image-keyboard-response","76","129327","0.0-6.0-2.35","","null","","","","ratingFB","","trustrating_stim/white_mw013.bmp","null",""
"image-keyboard-response","77","130884","0.0-6.0-1.36","","1450","","","","rating","","trustrating_stim/white_mw099.bmp","6",""
"image-keyboard-response","78","131090","0.0-6.0-2.36","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null",""
"image-keyboard-response","79","133469","0.0-6.0-1.37","","2276","","","","rating","","trustrating_stim/white_mw051.bmp","4",""
"image-keyboard-response","80","133675","0.0-6.0-2.37","","null","","","","ratingFB","","trustrating_stim/white_mw051.bmp","null",""
"image-keyboard-response","81","137107","0.0-6.0-1.38","","3325","","","","rating","","trustrating_stim/white_mw082.bmp","9",""
"image-keyboard-response","82","137314","0.0-6.0-2.38","","null","","","","ratingFB","","trustrating_stim/white_mw082.bmp","null",""
"image-keyboard-response","83","139901","0.0-6.0-1.39","","2480","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","5",""
"image-keyboard-response","84","140107","0.0-6.0-2.39","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null",""
"instructions","85","142041","0.0-7.0","[{""page_index"":0,""viewing_time"":1829}]","1830","","","","","","","",""
"","","","","","","blur","86","392170","blurevent","","","","1"
"","","","","","","focus","86","956280","focusevent","","","",""
"","","","","","","fullscreenexit","86","957765","fullscreenexit","","","",""
"","","","","","","blur","86","968308","blurevent","","","",""
"","","","","","","focus","86","1132873","focusevent","","","",""
"","","","","","","blur","86","1134327","blurevent","","","",""
"","","","","","","focus","86","1507470","focusevent","","","",""
"","","","","","","blur","86","1525930","blurevent","","","",""
"","","","","","","focus","86","1538900","focusevent","","","",""
"","","","","","","blur","86","1538900","blurevent","","","",""
"","","","","","","focus","86","1606947","focusevent","","","",""
"","","","","","","blur","86","1622176","blurevent","","","",""
"","","","","","","focus","86","1718890","focusevent","","","",""
"","","","","","","blur","86","1719772","blurevent","","","",""
"","","","","","","focus","86","4956196","focusevent","","","",""
"","","","","","","blur","86","4958841","blurevent","","","",""
"","","","","","","focus","86","5114524","focusevent","","","",""
"","","","","","","blur","86","5116454","blurevent","","","",""
"","","","","","","focus","86","14148796","focusevent","","","",""
"","","","","","","blur","86","14151099","blurevent","","","",""
"","","","","","","focus","86","26104026","focusevent","","","",""
"","","","","","","blur","86","26105732","blurevent","","","",""
"","","","","","","focus","86","26109581","focusevent","","","",""
"","","","","","","blur","86","26111354","blurevent","","","",""
"","","","","","","focus","86","26111356","focusevent","","","",""
