"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","7","35550","0.0-6.0-1.1","","2410","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","8","35752","0.0-6.0-2.1","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","9","37281","0.0-6.0-1.2","","1427","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","10","37484","0.0-6.0-2.2","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","11","39615","0.0-6.0-1.3","","2028","","trustrating_stim/white_00761_941201_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","12","39823","0.0-6.0-2.3","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","13","42164","0.0-6.0-1.4","","2239","","trustrating_stim/white_mw084.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","14","42366","0.0-6.0-2.4","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","15","44111","0.0-6.0-1.5","","1642","","trustrating_stim/white_mw060.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","16","44312","0.0-6.0-2.5","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","17","45883","0.0-6.0-1.6","","1469","","trustrating_stim/white_00757_941201_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","18","46085","0.0-6.0-2.6","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","19","47660","0.0-6.0-1.7","","1472","","trustrating_stim/white_00577_940928_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","20","47861","0.0-6.0-2.7","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","21","49774","0.0-6.0-1.8","","1810","","trustrating_stim/white_mw089.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","22","49975","0.0-6.0-2.8","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","23","51605","0.0-6.0-1.9","","1527","","trustrating_stim/white_00785_941205_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","24","51807","0.0-6.0-2.9","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","25","53274","0.0-6.0-1.10","","1364","","trustrating_stim/white_mw033.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","26","53476","0.0-6.0-2.10","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","27","55317","0.0-6.0-1.11","","1739","","trustrating_stim/white_mw099.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","28","55518","0.0-6.0-2.11","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","29","57423","0.0-6.0-1.12","","1803","","trustrating_stim/white_00807_941205_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","30","57625","0.0-6.0-2.12","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","31","59768","0.0-6.0-1.13","","2041","","trustrating_stim/white_mw049.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","32","59970","0.0-6.0-2.13","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","33","61698","0.0-6.0-1.14","","1625","","trustrating_stim/white_00120_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","34","61900","0.0-6.0-2.14","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","35","64641","0.0-6.0-1.15","","2640","","trustrating_stim/white_00659_941121_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","36","64843","0.0-6.0-2.15","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","37","67690","0.0-6.0-1.16","","2745","","trustrating_stim/white_00340_940422_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","38","67893","0.0-6.0-2.16","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","39","69349","0.0-6.0-1.17","","1353","","trustrating_stim/white_00223_940128_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","40","69550","0.0-6.0-2.17","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","41","71739","0.0-6.0-1.18","","2086","","trustrating_stim/white_mw053.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","42","71941","0.0-6.0-2.18","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","43","73995","0.0-6.0-1.19","","1952","","trustrating_stim/white_mw035.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","44","74197","0.0-6.0-2.19","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","45","76428","0.0-6.0-1.20","","2129","","trustrating_stim/white_mw071.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","46","76631","0.0-6.0-2.20","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","47","81215","0.0-6.0-1.21","","4482","","trustrating_stim/white_mw056.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","48","81417","0.0-6.0-2.21","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","49","82850","0.0-6.0-1.22","","1331","","trustrating_stim/white_mw046.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","50","83052","0.0-6.0-2.22","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","51","85154","0.0-6.0-1.23","","1998","","trustrating_stim/white_00129_931230_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","52","85356","0.0-6.0-2.23","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","53","86670","0.0-6.0-1.24","","1210","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","54","86872","0.0-6.0-2.24","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","55","88440","0.0-6.0-1.25","","1465","","trustrating_stim/white_mw097.bmp","3","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","56","88641","0.0-6.0-2.25","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","57","90172","0.0-6.0-1.26","","1429","","trustrating_stim/white_00299_940422_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","58","90374","0.0-6.0-2.26","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","59","92377","0.0-6.0-1.27","","1900","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","60","92578","0.0-6.0-2.27","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","61","94251","0.0-6.0-1.28","","1569","","trustrating_stim/white_mw063.bmp","4","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","62","94453","0.0-6.0-2.28","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","63","96015","0.0-6.0-1.29","","1459","","trustrating_stim/white_00109_931230_fa_edt.bmp","9","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","64","96216","0.0-6.0-2.29","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","65","97666","0.0-6.0-1.30","","1347","","trustrating_stim/white_00120_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","66","97868","0.0-6.0-2.30","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","67","99736","0.0-6.0-1.31","","1766","","trustrating_stim/white_mw056.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","68","99938","0.0-6.0-2.31","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","69","101393","0.0-6.0-1.32","","1351","","trustrating_stim/white_mw089.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","70","101595","0.0-6.0-2.32","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","71","103250","0.0-6.0-1.33","","1551","","trustrating_stim/white_00109_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","72","103451","0.0-6.0-2.33","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","73","105468","0.0-6.0-1.34","","1913","","trustrating_stim/white_00340_940422_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","74","105669","0.0-6.0-2.34","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","75","107769","0.0-6.0-1.35","","1997","","trustrating_stim/white_00659_941121_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","76","107971","0.0-6.0-2.35","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","77","110426","0.0-6.0-1.36","","2351","","trustrating_stim/white_00602_940928_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","78","110629","0.0-6.0-2.36","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","79","114707","0.0-6.0-1.37","","3976","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","80","114910","0.0-6.0-2.37","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","81","117010","0.0-6.0-1.38","","1996","","trustrating_stim/white_mw097.bmp","3","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","82","117211","0.0-6.0-2.38","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","83","118953","0.0-6.0-1.39","","1637","","trustrating_stim/white_mw071.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","84","119155","0.0-6.0-2.39","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","","62715bfe8dcc19e21152dce0","bdp_trlrn","Wed Mar 15 2023 22:27:55 GMT-0500 (Central Daylight Time)","552761","Untrustworthy,Trustworthy","image-keyboard-response","85","120868","0.0-6.0-1.40","","1609","","trustrating_stim/white_mw048.bmp","6","","","","","","","","","","",""
