"trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs"
"image-keyboard-response","29","46610","0.0-6.0-1.12","","2815","","","","rating","","trustrating_stim/white_mw046.bmp","4",""
"image-keyboard-response","30","46811","0.0-6.0-2.12","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null",""
"image-keyboard-response","31","49301","0.0-6.0-1.13","","2377","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","5",""
"image-keyboard-response","32","49512","0.0-6.0-2.13","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null",""
"image-keyboard-response","33","51422","0.0-6.0-1.14","","1798","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","3",""
"image-keyboard-response","34","51628","0.0-6.0-2.14","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null",""
"image-keyboard-response","35","53419","0.0-6.0-1.15","","1679","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","4",""
"image-keyboard-response","36","53626","0.0-6.0-2.15","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null",""
"image-keyboard-response","37","55490","0.0-6.0-1.16","","1755","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","7",""
"image-keyboard-response","38","55703","0.0-6.0-2.16","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null",""
"image-keyboard-response","39","57607","0.0-6.0-1.17","","1793","","","","rating","","trustrating_stim/white_mw097.bmp","3",""
"image-keyboard-response","40","57812","0.0-6.0-2.17","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null",""
"image-keyboard-response","41","59791","0.0-6.0-1.18","","1867","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","5",""
"image-keyboard-response","42","60006","0.0-6.0-2.18","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null",""
"image-keyboard-response","43","62242","0.0-6.0-1.19","","2123","","","","rating","","trustrating_stim/white_mw033.bmp","7",""
"image-keyboard-response","44","62449","0.0-6.0-2.19","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null",""
"image-keyboard-response","45","64579","0.0-6.0-1.20","","2017","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","8",""
"image-keyboard-response","46","64782","0.0-6.0-2.20","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null",""
"image-keyboard-response","47","67157","0.0-6.0-1.21","","2263","","","","rating","","trustrating_stim/white_mw060.bmp","5",""
"image-keyboard-response","48","67360","0.0-6.0-2.21","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null",""
"image-keyboard-response","49","69669","0.0-6.0-1.22","","2196","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","2",""
"image-keyboard-response","50","69875","0.0-6.0-2.22","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null",""
"image-keyboard-response","51","72674","0.0-6.0-1.23","","2689","","","","rating","","trustrating_stim/white_mw053.bmp","6",""
"image-keyboard-response","52","72885","0.0-6.0-2.23","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null",""
"image-keyboard-response","53","74456","0.0-6.0-1.24","","1453","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","7",""
"image-keyboard-response","54","74664","0.0-6.0-2.24","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null",""
"image-keyboard-response","55","77962","0.0-6.0-1.25","","3186","","","","rating","","trustrating_stim/white_mw035.bmp","4",""
"image-keyboard-response","56","78172","0.0-6.0-2.25","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null",""
"image-keyboard-response","57","81606","0.0-6.0-1.26","","3321","","","","rating","","trustrating_stim/white_mw049.bmp","4",""
"image-keyboard-response","58","81811","0.0-6.0-2.26","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null",""
"image-keyboard-response","59","83381","0.0-6.0-1.27","","1457","","","","rating","","trustrating_stim/white_mw063.bmp","3",""
"image-keyboard-response","60","83586","0.0-6.0-2.27","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null",""
"image-keyboard-response","61","85091","0.0-6.0-1.28","","1393","","","","rating","","trustrating_stim/white_mw089.bmp","5",""
"image-keyboard-response","62","85297","0.0-6.0-2.28","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null",""
"image-keyboard-response","63","86989","0.0-6.0-1.29","","1579","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","6",""
"image-keyboard-response","64","87197","0.0-6.0-2.29","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null",""
"image-keyboard-response","65","90179","0.0-6.0-1.30","","2869","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","4",""
"image-keyboard-response","66","90394","0.0-6.0-2.30","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null",""
"image-keyboard-response","67","92094","0.0-6.0-1.31","","1587","","","","rating","","trustrating_stim/white_mw084.bmp","6",""
"image-keyboard-response","68","92297","0.0-6.0-2.31","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null",""
"image-keyboard-response","69","93673","0.0-6.0-1.32","","1266","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","7",""
"image-keyboard-response","70","93876","0.0-6.0-2.32","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null",""
"image-keyboard-response","71","95631","0.0-6.0-1.33","","1643","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","2",""
"image-keyboard-response","72","95841","0.0-6.0-2.33","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null",""
"image-keyboard-response","73","97764","0.0-6.0-1.34","","1812","","","","rating","","trustrating_stim/white_mw097.bmp","2",""
"image-keyboard-response","74","97967","0.0-6.0-2.34","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null",""
"image-keyboard-response","75","99703","0.0-6.0-1.35","","1623","","","","rating","","trustrating_stim/white_mw066.bmp","6",""
"image-keyboard-response","76","99915","0.0-6.0-2.35","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null",""
"image-keyboard-response","77","101539","0.0-6.0-1.36","","1512","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","7",""
"image-keyboard-response","78","101752","0.0-6.0-2.36","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null",""
"image-keyboard-response","79","103181","0.0-6.0-1.37","","1316","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","4",""
"image-keyboard-response","80","103391","0.0-6.0-2.37","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null",""
"image-keyboard-response","81","105656","0.0-6.0-1.38","","2152","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","8",""
"image-keyboard-response","82","105867","0.0-6.0-2.38","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null",""
"image-keyboard-response","83","107425","0.0-6.0-1.39","","1445","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","5",""
"image-keyboard-response","84","107633","0.0-6.0-2.39","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null",""
"image-keyboard-response","85","108894","0.0-6.0-1.40","","1150","","","","rating","","trustrating_stim/white_mw048.bmp","4",""
"image-keyboard-response","86","109104","0.0-6.0-2.40","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null",""
"image-keyboard-response","87","110556","0.0-6.0-1.41","","1340","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","4",""
"image-keyboard-response","88","110765","0.0-6.0-2.41","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null",""
"image-keyboard-response","89","112948","0.0-6.0-1.42","","2071","","","","rating","","trustrating_stim/white_mw071.bmp","6",""
"image-keyboard-response","90","113150","0.0-6.0-2.42","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null",""
"image-keyboard-response","91","116443","0.0-6.0-1.43","","3185","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","3",""
"image-keyboard-response","92","116644","0.0-6.0-2.43","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null",""
"image-keyboard-response","93","118646","0.0-6.0-1.44","","1889","","","","rating","","trustrating_stim/white_mw049.bmp","6",""
"image-keyboard-response","94","118847","0.0-6.0-2.44","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null",""
"image-keyboard-response","95","120880","0.0-6.0-1.45","","1921","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","4",""
"image-keyboard-response","96","121081","0.0-6.0-2.45","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null",""
"image-keyboard-response","97","122785","0.0-6.0-1.46","","1591","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","5",""
"image-keyboard-response","98","122999","0.0-6.0-2.46","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null",""
"image-keyboard-response","99","124184","0.0-6.0-1.47","","1072","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","5",""
"image-keyboard-response","100","124388","0.0-6.0-2.47","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null",""
"image-keyboard-response","101","127478","0.0-6.0-1.48","","2978","","","","rating","","trustrating_stim/white_mw056.bmp","5",""
"image-keyboard-response","102","127683","0.0-6.0-2.48","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null",""
"image-keyboard-response","103","129262","0.0-6.0-1.49","","1467","","","","rating","","trustrating_stim/white_mw033.bmp","7",""
"image-keyboard-response","104","129478","0.0-6.0-2.49","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null",""
"image-keyboard-response","105","131244","0.0-6.0-1.50","","1653","","","","rating","","trustrating_stim/white_mw099.bmp","4",""
"image-keyboard-response","106","131459","0.0-6.0-2.50","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null",""
"image-keyboard-response","107","132831","0.0-6.0-1.51","","1260","","","","rating","","trustrating_stim/white_mw046.bmp","5",""
"image-keyboard-response","108","133039","0.0-6.0-2.51","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null",""
"image-keyboard-response","109","134818","0.0-6.0-1.52","","1667","","","","rating","","trustrating_stim/white_mw053.bmp","6",""
"image-keyboard-response","110","135020","0.0-6.0-2.52","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null",""
"image-keyboard-response","111","136313","0.0-6.0-1.53","","1182","","","","rating","","trustrating_stim/white_mw063.bmp","3",""
"image-keyboard-response","112","136522","0.0-6.0-2.53","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null",""
"image-keyboard-response","113","138347","0.0-6.0-1.54","","1713","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","4",""
"image-keyboard-response","114","138549","0.0-6.0-2.54","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null",""
"image-keyboard-response","115","140691","0.0-6.0-1.55","","2029","","","","rating","","trustrating_stim/white_mw089.bmp","5",""
"image-keyboard-response","116","140892","0.0-6.0-2.55","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null",""
"image-keyboard-response","117","142634","0.0-6.0-1.56","","1630","","","","rating","","trustrating_stim/white_00299_940422_fa_edt.bmp","6",""
"image-keyboard-response","118","142840","0.0-6.0-2.56","","null","","","","ratingFB","","trustrating_stim/white_00299_940422_fa_edt.bmp","null",""
"image-keyboard-response","119","144040","0.0-6.0-1.57","","1088","","","","rating","","trustrating_stim/white_mw035.bmp","4",""
"image-keyboard-response","120","144248","0.0-6.0-2.57","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null",""
"image-keyboard-response","121","146478","0.0-6.0-1.58","","2117","","","","rating","","trustrating_stim/white_mw060.bmp","7",""
"image-keyboard-response","122","146679","0.0-6.0-2.58","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null",""
"image-keyboard-response","123","147652","0.0-6.0-1.59","","860","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","5",""
"image-keyboard-response","124","147863","0.0-6.0-2.59","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null",""
"instructions","125","149905","0.0-7.0","[{""page_index"":0,""viewing_time"":1931}]","1931","","","","","","","",""
"instructions","126","407050","0.0-8.0","[{""page_index"":0,""viewing_time"":14779},{""page_index"":1,""viewing_time"":9620},{""page_index"":2,""viewing_time"":195652},{""page_index"":3,""viewing_time"":5629},{""page_index"":4,""viewing_time"":3784},{""page_index"":5,""viewing_time"":4784},{""page_index"":6,""viewing_time"":20990},{""page_index"":7,""viewing_time"":1793}]","257031","","","","","","","",""
"html-keyboard-response","127","412655","0.0-9.0","","5604","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C",""
"html-keyboard-response","128","415821","0.0-10.0","","3060","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#FF0000'>c) 5</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ",""
"html-keyboard-response","129","424138","0.0-11.0","","8215","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","A",""
"html-keyboard-response","130","426855","0.0-12.0","","2615","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p style='color:#FF0000'>a) 8</p><p>b) 5</p><p>c) 3</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ",""
"html-keyboard-response","131","432760","0.0-13.0","","5799","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","B",""
"html-keyboard-response","132","435589","0.0-14.0","","2722","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p style='color:#FF0000'>b) It doubles</p><p>c) It quadruples</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ",""
"","","","","","","fullscreenexit","133","440156","fullscreenexit","","","",""
"","","","","","","blur","133","442603","blurevent","","","","1"
