"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","17","82117","0.0-6.0-2.5","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","18","83605","0.0-6.0-1.6","","","1377","","trustrating_stim/white_00807_941205_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","19","83821","0.0-6.0-2.6","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","20","85436","0.0-6.0-1.7","","","1506","","trustrating_stim/white_00120_931230_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","21","85653","0.0-6.0-2.7","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","22","87294","0.0-6.0-1.8","","","1529","","trustrating_stim/white_00519_940519_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","23","87510","0.0-6.0-2.8","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","24","89831","0.0-6.0-1.9","","","2210","","trustrating_stim/white_mw084.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","25","90041","0.0-6.0-2.9","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","26","93118","0.0-6.0-1.10","","","2966","","trustrating_stim/white_mw049.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","27","93331","0.0-6.0-2.10","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","28","95282","0.0-6.0-1.11","","","1841","","trustrating_stim/white_mw089.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","29","95498","0.0-6.0-2.11","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","30","98425","0.0-6.0-1.12","","","2817","","trustrating_stim/white_00299_940422_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","31","98641","0.0-6.0-2.12","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","32","100314","0.0-6.0-1.13","","","1563","","trustrating_stim/white_00659_941121_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","33","100521","0.0-6.0-2.13","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","34","106338","0.0-6.0-1.14","","","5707","","trustrating_stim/white_00761_941201_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","35","106542","0.0-6.0-2.14","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","36","108994","0.0-6.0-1.15","","","2341","","trustrating_stim/white_00602_940928_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","37","109202","0.0-6.0-2.15","","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","38","111423","0.0-6.0-1.16","","","2111","","trustrating_stim/white_00129_931230_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","39","111638","0.0-6.0-2.16","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","40","115552","0.0-6.0-1.17","","","3803","","trustrating_stim/white_mw056.bmp","5","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","41","115760","0.0-6.0-2.17","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","42","118626","0.0-6.0-1.18","","","2757","","trustrating_stim/white_mw035.bmp","4","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","43","118836","0.0-6.0-2.18","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","44","121505","0.0-6.0-1.19","","","2558","","trustrating_stim/white_00340_940422_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","45","121710","0.0-6.0-2.19","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","46","126130","0.0-6.0-1.20","","","4310","","trustrating_stim/white_mw063.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","47","126336","0.0-6.0-2.20","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","48","128281","0.0-6.0-1.21","","","1835","","trustrating_stim/white_mw071.bmp","2","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","49","128484","0.0-6.0-2.21","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","50","130307","0.0-6.0-1.22","","","1714","","trustrating_stim/white_00223_940128_fb_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","51","130511","0.0-6.0-2.22","","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","52","133236","0.0-6.0-1.23","","","2615","","trustrating_stim/white_00109_931230_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","53","133451","0.0-6.0-2.23","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","54","136740","0.0-6.0-1.24","","","3179","","trustrating_stim/white_00577_940928_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","55","136947","0.0-6.0-2.24","","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","56","139034","0.0-6.0-1.25","","","1977","","trustrating_stim/white_mw099.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","57","139242","0.0-6.0-2.25","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","58","140999","0.0-6.0-1.26","","","1647","","trustrating_stim/white_mw097.bmp","2","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","59","141211","0.0-6.0-2.26","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","60","144024","0.0-6.0-1.27","","","2703","","trustrating_stim/white_mw053.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","61","144241","0.0-6.0-2.27","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","62","147071","0.0-6.0-1.28","","","2721","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","63","147272","0.0-6.0-2.28","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","64","149903","0.0-6.0-1.29","","","2519","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","65","150116","0.0-6.0-2.29","","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","66","155219","0.0-6.0-1.30","","","4993","","trustrating_stim/white_00761_941201_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","67","155428","0.0-6.0-2.30","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","68","157254","0.0-6.0-1.31","","","1717","","trustrating_stim/white_00519_940519_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","69","157471","0.0-6.0-2.31","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","70","160938","0.0-6.0-1.32","","","3356","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","71","161140","0.0-6.0-2.32","","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","72","166838","0.0-6.0-1.33","","","5588","","trustrating_stim/white_mw066.bmp","7","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","73","167039","0.0-6.0-2.33","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","74","168316","0.0-6.0-1.34","","","1166","","trustrating_stim/white_00659_941121_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","75","168522","0.0-6.0-2.34","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","76","169989","0.0-6.0-1.35","","","1356","","trustrating_stim/white_mw089.bmp","3","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","77","170191","0.0-6.0-2.35","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","78","171239","0.0-6.0-1.36","","","933","","trustrating_stim/white_mw071.bmp","2","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","79","171445","0.0-6.0-2.36","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","80","173397","0.0-6.0-1.37","","","1841","","trustrating_stim/white_mw053.bmp","6","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","81","173604","0.0-6.0-2.37","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","82","176683","0.0-6.0-1.38","","","2968","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","83","176886","0.0-6.0-2.38","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","84","180763","0.0-6.0-1.39","","","3765","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","image-keyboard-response","85","180964","0.0-6.0-2.39","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
