"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","3","0.0-0.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","blur","1","733","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","focus","1","3483","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","4814","0.0-1.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":4810}]","4810","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","blur","2","7846","blurevent","2","","","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","focus","2","10013","focusevent","","","","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","blur","2","10981","blurevent","","","","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","focus","2","11900","focusevent","","","","","","","","","","","","","","","","",""
"","","","","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","fullscreenenter","2","12813","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","13794","0.0-2.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","16357","0.0-4.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":1554},{""page_index"":1,""viewing_time"":1008}]","2562","","","","","","","","","","","","","",""
"instructions","4","16943","0.0-5.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":585}]","585","","","","","","","","","","","","","",""
"image-keyboard-response","5","18481","0.0-6.0-1.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","rating","","","1424","","trustrating_stim/white_mw099.bmp","2","","","","","","","","","","",""
"image-keyboard-response","6","18694","0.0-6.0-2.0","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","20483","0.0-6.0-1.1","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","rating","","","1686","","trustrating_stim/white_00519_940519_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","8","20696","0.0-6.0-2.1","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","22960","0.0-6.0-1.2","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","rating","","","2147","","trustrating_stim/white_mw053.bmp","5","","","","","","","","","","",""
"image-keyboard-response","10","23163","0.0-6.0-2.2","63d69e4d6648b39324fdf0ad","bdp_trlrn","Tue Mar 14 2023 14:52:19 GMT-0400 (Eastern Daylight Time)","519021","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
