"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","instructions","1","4508","0.0-1.0","[{""page_index"":0,""viewing_time"":4504}]","4505","","","","","","","","","","","","","",""
"fullscreenexit","2","7434","fullscreenexit","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","fullscreen","2","8422","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","image-keyboard-response","3","10205","0.0-3.0-0.0","","1778","","","32","","","","","","","","","","",""
"","","","","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","instructions","4","17995","0.0-4.0","[{""page_index"":0,""viewing_time"":5428},{""page_index"":1,""viewing_time"":2104}]","7532","","","","","","","","","","","","","",""
"","","","","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","instructions","5","19100","0.0-5.0","[{""page_index"":0,""viewing_time"":1102}]","1103","","","","","","","","","","","","","",""
"","","","rating","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","image-keyboard-response","6","22051","0.0-6.0-1.0","","2844","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","","",""
"","","","ratingFB","5d5af711bb10640001afd133","bdp_trlrn","Mon Mar 13 2023 13:32:46 GMT-0500 (Central Daylight Time)","503307","Untrustworthy,Trustworthy","image-keyboard-response","7","22252","0.0-6.0-2.0","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
