"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","7","0.0-0.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","2871","0.0-1.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":2863}]","2863","","","","","","","","","","","","","","","","","",""
"","","","","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","","fullscreenenter","2","5619","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","6605","0.0-2.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","46863","0.0-4.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":19191},{""page_index"":1,""viewing_time"":21063}]","40254","","","","","","","","","","","","","","","","","",""
"instructions","4","47822","0.0-5.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":958}]","958","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","49287","0.0-6.0-1.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","1350","","","","rating","","trustrating_stim/white_mw084.bmp","3","","","","","","","","","","",""
"image-keyboard-response","6","49497","0.0-6.0-2.0","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","50558","0.0-6.0-1.1","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","958","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","8","50762","0.0-6.0-2.1","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","52095","0.0-6.0-1.2","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","1230","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","10","52306","0.0-6.0-2.2","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","53639","0.0-6.0-1.3","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","1221","","","","rating","","trustrating_stim/white_mw060.bmp","3","","","","","","","","","","",""
"image-keyboard-response","12","53841","0.0-6.0-2.3","63e5b3e89a3823139cb9d35e","bdp_trlrn","Fri Mar 10 2023 15:15:04 GMT-0500 (Eastern Standard Time)","657417","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
