"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"pavlovia","0","3","0.0-0.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","",""
"instructions","1","5245","0.0-1.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":5241}]","5241","","","","","","","","","","","","","","","",""
"","","","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","","fullscreenenter","2","7687","fullscreenenter","","","","","","","","","","","",""
"fullscreen","2","8659","0.0-2.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","",""
"instructions","3","24380","0.0-4.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":7992},{""page_index"":1,""viewing_time"":7727}]","15719","","","","","","","","","","","","","","","",""
"instructions","4","25587","0.0-5.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1207}]","1207","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","30602","0.0-6.0-1.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","4911","","","","rating","","trustrating_stim/white_mw051.bmp","5","","","","","","","","",""
"image-keyboard-response","6","30805","0.0-6.0-2.0","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw051.bmp","null","","","","","","","","",""
"image-keyboard-response","7","33240","0.0-6.0-1.1","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","2333","","","","rating","","trustrating_stim/white_00253_940128_fa_edt.bmp","5","","","","","","","","",""
"image-keyboard-response","8","33443","0.0-6.0-2.1","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00253_940128_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","9","36082","0.0-6.0-1.2","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","2537","","","","rating","","trustrating_stim/white_mw085.bmp","5","","","","","","","","",""
"image-keyboard-response","10","36285","0.0-6.0-2.2","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw085.bmp","null","","","","","","","","",""
"image-keyboard-response","11","38317","0.0-6.0-1.3","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1929","","","","rating","","trustrating_stim/white_mw084.bmp","5","","","","","","","","",""
"image-keyboard-response","12","38519","0.0-6.0-2.3","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","",""
"image-keyboard-response","13","40285","0.0-6.0-1.4","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1663","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","5","","","","","","","","",""
"image-keyboard-response","14","40487","0.0-6.0-2.4","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","15","42437","0.0-6.0-1.5","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1848","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","6","","","","","","","","",""
"image-keyboard-response","16","42640","0.0-6.0-2.5","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","17","44497","0.0-6.0-1.6","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1755","","","","rating","","trustrating_stim/white_mw006.bmp","5","","","","","","","","",""
"image-keyboard-response","18","44700","0.0-6.0-2.6","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw006.bmp","null","","","","","","","","",""
"image-keyboard-response","19","46085","0.0-6.0-1.7","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1283","","","","rating","","trustrating_stim/white_mw089.bmp","5","","","","","","","","",""
"image-keyboard-response","20","46287","0.0-6.0-2.7","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","",""
"image-keyboard-response","21","47547","0.0-6.0-1.8","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1158","","","","rating","","trustrating_stim/white_mw046.bmp","5","","","","","","","","",""
"image-keyboard-response","22","47749","0.0-6.0-2.8","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","",""
"image-keyboard-response","23","49805","0.0-6.0-1.9","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1952","","","","rating","","trustrating_stim/white_mw019.bmp","5","","","","","","","","",""
"image-keyboard-response","24","50007","0.0-6.0-2.9","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw019.bmp","null","","","","","","","","",""
"image-keyboard-response","25","55310","0.0-6.0-1.10","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","5201","","","","rating","","trustrating_stim/white_mw054.bmp","5","","","","","","","","",""
"image-keyboard-response","26","55513","0.0-6.0-2.10","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw054.bmp","null","","","","","","","","",""
"image-keyboard-response","27","57033","0.0-6.0-1.11","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1418","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","",""
"image-keyboard-response","28","57236","0.0-6.0-2.11","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","29","59104","0.0-6.0-1.12","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1766","","","","rating","","trustrating_stim/white_mw066.bmp","5","","","","","","","","",""
"image-keyboard-response","30","59306","0.0-6.0-2.12","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","",""
"image-keyboard-response","31","60733","0.0-6.0-1.13","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","1325","","","","rating","","trustrating_stim/white_mw012.bmp","5","","","","","","","","",""
"image-keyboard-response","32","60935","0.0-6.0-2.13","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_08OIJSgkXY2rA8e","bdp_trlrn","Mon Nov 08 2021 10:00:28 GMT-0500 (EST)","701384","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw012.bmp","null","","","","","","","","",""
