"trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs"
"image-keyboard-response","19","42694","0.0-6.0-1.7","","902","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","4",""
"image-keyboard-response","20","42903","0.0-6.0-2.7","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null",""
"image-keyboard-response","21","44136","0.0-6.0-1.8","","1120","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","3",""
"image-keyboard-response","22","44338","0.0-6.0-2.8","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null",""
"image-keyboard-response","23","45530","0.0-6.0-1.9","","1081","","","","rating","","trustrating_stim/white_mw056.bmp","4",""
"image-keyboard-response","24","45731","0.0-6.0-2.9","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null",""
"image-keyboard-response","25","47775","0.0-6.0-1.10","","1934","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","3",""
"image-keyboard-response","26","47977","0.0-6.0-2.10","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null",""
"image-keyboard-response","27","48668","0.0-6.0-1.11","","575","","","","rating","","trustrating_stim/white_00299_940422_fa_edt.bmp","3",""
"image-keyboard-response","28","48877","0.0-6.0-2.11","","null","","","","ratingFB","","trustrating_stim/white_00299_940422_fa_edt.bmp","null",""
"image-keyboard-response","29","49320","0.0-6.0-1.12","","341","","","","rating","","trustrating_stim/white_mw049.bmp","4",""
"image-keyboard-response","30","49522","0.0-6.0-2.12","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null",""
"image-keyboard-response","31","50172","0.0-6.0-1.13","","549","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","4",""
"image-keyboard-response","32","50379","0.0-6.0-2.13","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null",""
"image-keyboard-response","33","50771","0.0-6.0-1.14","","285","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","3",""
"image-keyboard-response","34","50975","0.0-6.0-2.14","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null",""
"image-keyboard-response","35","51439","0.0-6.0-1.15","","353","","","","rating","","trustrating_stim/white_mw066.bmp","4",""
"image-keyboard-response","36","51643","0.0-6.0-2.15","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null",""
"image-keyboard-response","37","52038","0.0-6.0-1.16","","280","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","4",""
"image-keyboard-response","38","52245","0.0-6.0-2.16","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null",""
"image-keyboard-response","39","52598","0.0-6.0-1.17","","247","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","3",""
"image-keyboard-response","40","52809","0.0-6.0-2.17","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null",""
"image-keyboard-response","41","54023","0.0-6.0-1.18","","1105","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","4",""
"image-keyboard-response","42","54228","0.0-6.0-2.18","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null",""
"image-keyboard-response","43","55226","0.0-6.0-1.19","","893","","","","rating","","trustrating_stim/white_mw089.bmp","3",""
"image-keyboard-response","44","55441","0.0-6.0-2.19","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null",""
"image-keyboard-response","45","56531","0.0-6.0-1.20","","980","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","4",""
"image-keyboard-response","46","56733","0.0-6.0-2.20","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null",""
"image-keyboard-response","47","57619","0.0-6.0-1.21","","777","","","","rating","","trustrating_stim/white_mw033.bmp","5",""
"image-keyboard-response","48","57822","0.0-6.0-2.21","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null",""
"image-keyboard-response","49","58232","0.0-6.0-1.22","","300","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","3",""
"image-keyboard-response","50","58438","0.0-6.0-2.22","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null",""
"image-keyboard-response","51","59203","0.0-6.0-1.23","","648","","","","rating","","trustrating_stim/white_mw060.bmp","3",""
"image-keyboard-response","52","59414","0.0-6.0-2.23","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null",""
"image-keyboard-response","53","59737","0.0-6.0-1.24","","215","","","","rating","","trustrating_stim/white_mw097.bmp","5",""
"image-keyboard-response","54","59943","0.0-6.0-2.24","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null",""
"image-keyboard-response","55","60237","0.0-6.0-1.25","","191","","","","rating","","trustrating_stim/white_mw048.bmp","3",""
"image-keyboard-response","56","60448","0.0-6.0-2.25","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null",""
"image-keyboard-response","57","60802","0.0-6.0-1.26","","243","","","","rating","","trustrating_stim/white_mw053.bmp","4",""
"image-keyboard-response","58","61005","0.0-6.0-2.26","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null",""
"image-keyboard-response","59","61359","0.0-6.0-1.27","","244","","","","rating","","trustrating_stim/white_mw035.bmp","5",""
"image-keyboard-response","60","61567","0.0-6.0-2.27","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null",""
"image-keyboard-response","61","61938","0.0-6.0-1.28","","267","","","","rating","","trustrating_stim/white_mw046.bmp","5",""
"image-keyboard-response","62","62149","0.0-6.0-2.28","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null",""
"image-keyboard-response","63","62503","0.0-6.0-1.29","","244","","","","rating","","trustrating_stim/white_mw063.bmp","4",""
"image-keyboard-response","64","62709","0.0-6.0-2.29","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null",""
"image-keyboard-response","65","62996","0.0-6.0-1.30","","185","","","","rating","","trustrating_stim/white_mw049.bmp","3",""
"image-keyboard-response","66","63201","0.0-6.0-2.30","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null",""
"image-keyboard-response","67","63439","0.0-6.0-1.31","","131","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","5",""
"image-keyboard-response","68","63646","0.0-6.0-2.31","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null",""
"image-keyboard-response","69","64300","0.0-6.0-1.32","","545","","","","rating","","trustrating_stim/white_mw063.bmp","2",""
"image-keyboard-response","70","64513","0.0-6.0-2.32","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null",""
"image-keyboard-response","71","64900","0.0-6.0-1.33","","283","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","3",""
"image-keyboard-response","72","65108","0.0-6.0-2.33","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null",""
"image-keyboard-response","73","65479","0.0-6.0-1.34","","257","","","","rating","","trustrating_stim/white_mw033.bmp","2",""
"image-keyboard-response","74","65686","0.0-6.0-2.34","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null",""
"image-keyboard-response","75","66420","0.0-6.0-1.35","","625","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","3",""
"image-keyboard-response","76","66621","0.0-6.0-2.35","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null",""
"image-keyboard-response","77","66916","0.0-6.0-1.36","","185","","","","rating","","trustrating_stim/white_mw035.bmp","4",""
"image-keyboard-response","78","67122","0.0-6.0-2.36","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null",""
"image-keyboard-response","79","67366","0.0-6.0-1.37","","135","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","5",""
"image-keyboard-response","80","67570","0.0-6.0-2.37","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null",""
"image-keyboard-response","81","67811","0.0-6.0-1.38","","139","","","","rating","","trustrating_stim/white_mw056.bmp","6",""
"image-keyboard-response","82","68021","0.0-6.0-2.38","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null",""
"image-keyboard-response","83","68268","0.0-6.0-1.39","","136","","","","rating","","trustrating_stim/white_mw048.bmp","4",""
"image-keyboard-response","84","68475","0.0-6.0-2.39","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null",""
"image-keyboard-response","85","68813","0.0-6.0-1.40","","226","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","3",""
"image-keyboard-response","86","69024","0.0-6.0-2.40","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null",""
"image-keyboard-response","87","69352","0.0-6.0-1.41","","211","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","4",""
"image-keyboard-response","88","69556","0.0-6.0-2.41","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null",""
"","","","","","","fullscreenexit","89","70143","fullscreenexit","","","",""
"","","","","","","blur","89","74115","blurevent","","","","1"
