"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","7","0.0-0.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","blur","1","7389","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","focus","1","9736","focusevent","","","","","","","","","","","","","","","","",""
"","","","","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","blur","1","10618","blurevent","","","","","","","","","","","","","","","","",""
"","","","","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","focus","1","12760","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","13606","0.0-1.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":13598}]","13598","","","","","","","","","","","","","",""
"","","","","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","fullscreenenter","2","15725","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","16657","0.0-2.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","21739","0.0-4.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":2886},{""page_index"":1,""viewing_time"":2194}]","5081","","","","","","","","","","","","","",""
"instructions","4","23145","0.0-5.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":1405}]","1405","","","","","","","","","","","","","",""
"image-keyboard-response","5","24778","0.0-6.0-1.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","1527","","trustrating_stim/white_mw033.bmp","3","","","","","","","","","","",""
"image-keyboard-response","6","24995","0.0-6.0-2.0","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","26734","0.0-6.0-1.1","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","1630","","trustrating_stim/white_00577_940928_fa_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","8","26936","0.0-6.0-2.1","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","28215","0.0-6.0-1.2","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","1170","","trustrating_stim/white_mw063.bmp","4","","","","","","","","","","",""
"image-keyboard-response","10","28418","0.0-6.0-2.2","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","29679","0.0-6.0-1.3","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","1158","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"image-keyboard-response","12","29881","0.0-6.0-2.3","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"image-keyboard-response","13","30481","0.0-6.0-1.4","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","498","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","14","30682","0.0-6.0-2.4","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","15","31405","0.0-6.0-1.5","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","621","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","",""
"image-keyboard-response","16","31608","0.0-6.0-2.5","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","17","32229","0.0-6.0-1.6","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","520","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","",""
"image-keyboard-response","18","32431","0.0-6.0-2.6","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"image-keyboard-response","19","32997","0.0-6.0-1.7","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","463","","trustrating_stim/white_mw099.bmp","5","","","","","","","","","","",""
"image-keyboard-response","20","33199","0.0-6.0-2.7","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","21","34057","0.0-6.0-1.8","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","756","","trustrating_stim/white_00757_941201_fa_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","22","34259","0.0-6.0-2.8","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","23","34885","0.0-6.0-1.9","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","518","","trustrating_stim/white_00785_941205_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","24","35087","0.0-6.0-2.9","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","25","35581","0.0-6.0-1.10","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","392","","trustrating_stim/white_00299_940422_fa_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","26","35782","0.0-6.0-2.10","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","27","36275","0.0-6.0-1.11","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","390","","trustrating_stim/white_00129_931230_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","28","36477","0.0-6.0-2.11","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","29","37108","0.0-6.0-1.12","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","528","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"image-keyboard-response","30","37310","0.0-6.0-2.12","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"image-keyboard-response","31","37915","0.0-6.0-1.13","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","504","","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","",""
"image-keyboard-response","32","38117","0.0-6.0-2.13","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","33","38414","0.0-6.0-1.14","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","195","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"image-keyboard-response","34","38615","0.0-6.0-2.14","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"image-keyboard-response","35","38774","0.0-6.0-1.15","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","57","","trustrating_stim/white_mw035.bmp","3","","","","","","","","","","",""
"image-keyboard-response","36","38976","0.0-6.0-2.15","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"image-keyboard-response","37","39428","0.0-6.0-1.16","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","rating","","","349","","trustrating_stim/white_mw046.bmp","2","","","","","","","","","","",""
"image-keyboard-response","38","39629","0.0-6.0-2.16","5e87900b524dca41065df104","bdp_trlrn","Sun Mar 12 2023 23:18:42 GMT-0400 (Eastern Daylight Time)","332716","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
