"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","11","53328","0.0-6.0-1.3","","","1071","","trustrating_stim/white_00659_941121_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","12","53540","0.0-6.0-2.3","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","13","55945","0.0-6.0-1.4","","","2290","","trustrating_stim/white_00299_940422_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","14","56148","0.0-6.0-2.4","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","15","57255","0.0-6.0-1.5","","","1006","","trustrating_stim/white_00898_960530_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","16","57466","0.0-6.0-2.5","","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","17","58446","0.0-6.0-1.6","","","865","","trustrating_stim/white_00602_940928_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","18","58658","0.0-6.0-2.6","","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","19","59946","0.0-6.0-1.7","","","1174","","trustrating_stim/white_00761_941201_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","20","60148","0.0-6.0-2.7","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","21","61279","0.0-6.0-1.8","","","1017","","trustrating_stim/white_mw049.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","22","61491","0.0-6.0-2.8","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","23","62161","0.0-6.0-1.9","","","554","","trustrating_stim/white_00109_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","24","62371","0.0-6.0-2.9","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","25","63173","0.0-6.0-1.10","","","686","","trustrating_stim/white_mw089.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","26","63382","0.0-6.0-2.10","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","27","64125","0.0-6.0-1.11","","","626","","trustrating_stim/white_00120_931230_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","28","64335","0.0-6.0-2.11","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","29","64923","0.0-6.0-1.12","","","473","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","30","65133","0.0-6.0-2.12","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","31","65756","0.0-6.0-1.13","","","510","","trustrating_stim/white_mw033.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","32","65968","0.0-6.0-2.13","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","33","66673","0.0-6.0-1.14","","","592","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","34","66884","0.0-6.0-2.14","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","35","67543","0.0-6.0-1.15","","","546","","trustrating_stim/white_00807_941205_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","36","67754","0.0-6.0-2.15","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","37","68448","0.0-6.0-1.16","","","577","","trustrating_stim/white_00785_941205_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","38","68659","0.0-6.0-2.16","","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","39","69269","0.0-6.0-1.17","","","495","","trustrating_stim/white_00129_931230_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","40","69476","0.0-6.0-2.17","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","41","70150","0.0-6.0-1.18","","","561","","trustrating_stim/white_mw060.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","42","70363","0.0-6.0-2.18","","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","43","71020","0.0-6.0-1.19","","","544","","trustrating_stim/white_mw053.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","44","71231","0.0-6.0-2.19","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","45","71830","0.0-6.0-1.20","","","483","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","46","72039","0.0-6.0-2.20","","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","47","72642","0.0-6.0-1.21","","","489","","trustrating_stim/white_00519_940519_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","48","72851","0.0-6.0-2.21","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","49","73497","0.0-6.0-1.22","","","537","","trustrating_stim/white_mw035.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","50","73709","0.0-6.0-2.22","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","51","74319","0.0-6.0-1.23","","","499","","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","52","74530","0.0-6.0-2.23","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","53","75270","0.0-6.0-1.24","","","624","","trustrating_stim/white_mw099.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","54","75481","0.0-6.0-2.24","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","55","76151","0.0-6.0-1.25","","","556","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","56","76358","0.0-6.0-2.25","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","57","76998","0.0-6.0-1.26","","","537","","trustrating_stim/white_mw097.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","58","77210","0.0-6.0-2.26","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","59","77808","0.0-6.0-1.27","","","484","","trustrating_stim/white_00757_941201_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","60","78020","0.0-6.0-2.27","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","61","78688","0.0-6.0-1.28","","","552","","trustrating_stim/white_00340_940422_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","62","78899","0.0-6.0-2.28","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","63","79461","0.0-6.0-1.29","","","448","","trustrating_stim/white_mw046.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","64","79674","0.0-6.0-2.29","","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","65","80419","0.0-6.0-1.30","","","629","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","66","80629","0.0-6.0-2.30","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","67","81225","0.0-6.0-1.31","","","481","","trustrating_stim/white_00659_941121_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","68","81436","0.0-6.0-2.31","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","69","85561","0.0-6.0-1.32","","","4009","","trustrating_stim/white_mw063.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","70","85773","0.0-6.0-2.32","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","71","87762","0.0-6.0-1.33","","","1874","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","72","87973","0.0-6.0-2.33","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","73","88990","0.0-6.0-1.34","","","903","","trustrating_stim/white_mw046.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","74","89202","0.0-6.0-2.34","","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","75","91073","0.0-6.0-1.35","","","1756","","trustrating_stim/white_mw089.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","76","91285","0.0-6.0-2.35","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","77","92454","0.0-6.0-1.36","","","1053","","trustrating_stim/white_00785_941205_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","78","92668","0.0-6.0-2.36","","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","79","93977","0.0-6.0-1.37","","","1195","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","80","94187","0.0-6.0-2.37","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","81","95239","0.0-6.0-1.38","","","936","","trustrating_stim/white_mw066.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d42387aba51e699ab9ce5c","bdp_trlrn","Sun Mar 12 2023 16:48:43 GMT-0400 (Eastern Daylight Time)","640219","Trustworthy,Untrustworthy","image-keyboard-response","82","95451","0.0-6.0-2.38","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
