"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","2","0.0-0.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","2133","0.0-1.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":2131}]","2131","","","","","","","","","","","","","","","","","",""
"","","","","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","","fullscreenenter","2","5103","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","6095","0.0-2.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","11332","0.0-4.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":4453},{""page_index"":1,""viewing_time"":784}]","5237","","","","","","","","","","","","","","","","","",""
"instructions","4","12099","0.0-5.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":767}]","767","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","13886","0.0-6.0-1.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1679","","","","rating","","trustrating_stim/white_mw056.bmp","4","","","","","","","","","","",""
"image-keyboard-response","6","14094","0.0-6.0-2.0","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","15681","0.0-6.0-1.1","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1478","","","","rating","","trustrating_stim/white_mw071.bmp","3","","","","","","","","","","",""
"image-keyboard-response","8","15886","0.0-6.0-2.1","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","17436","0.0-6.0-1.2","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1449","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","10","17637","0.0-6.0-2.2","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","19211","0.0-6.0-1.3","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1469","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","12","19427","0.0-6.0-2.3","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","13","21389","0.0-6.0-1.4","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1854","","","","rating","","trustrating_stim/white_mw084.bmp","7","","","","","","","","","","",""
"image-keyboard-response","14","21591","0.0-6.0-2.4","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"image-keyboard-response","15","23150","0.0-6.0-1.5","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1458","","","","rating","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","",""
"image-keyboard-response","16","23352","0.0-6.0-2.5","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"image-keyboard-response","17","24993","0.0-6.0-1.6","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1540","","","","rating","","trustrating_stim/white_mw060.bmp","4","","","","","","","","","","",""
"image-keyboard-response","18","25205","0.0-6.0-2.6","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"image-keyboard-response","19","26664","0.0-6.0-1.7","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1350","","","","rating","","trustrating_stim/white_mw063.bmp","2","","","","","","","","","","",""
"image-keyboard-response","20","26875","0.0-6.0-2.7","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"image-keyboard-response","21","28576","0.0-6.0-1.8","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1595","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","22","28778","0.0-6.0-2.8","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","23","30630","0.0-6.0-1.9","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1751","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","24","30831","0.0-6.0-2.9","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","25","33097","0.0-6.0-1.10","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","2164","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","6","","","","","","","","","","",""
"image-keyboard-response","26","33298","0.0-6.0-2.10","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","27","34940","0.0-6.0-1.11","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1539","","","","rating","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"image-keyboard-response","28","35140","0.0-6.0-2.11","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","29","37034","0.0-6.0-1.12","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1792","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","30","37235","0.0-6.0-2.12","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","31","38917","0.0-6.0-1.13","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1580","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","",""
"image-keyboard-response","32","39118","0.0-6.0-2.13","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","33","41074","0.0-6.0-1.14","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1854","","","","rating","","trustrating_stim/white_mw049.bmp","8","","","","","","","","","","",""
"image-keyboard-response","34","41274","0.0-6.0-2.14","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"image-keyboard-response","35","42769","0.0-6.0-1.15","5722c95274e7ff0011a6f011","bdp_trlrn","Wed Mar 15 2023 12:25:32 GMT-0600 (Mountain Daylight Time)","530465","Untrustworthy,Trustworthy","","1394","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","7","","","","","","","","","","",""
