"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","pavlovia","0","11","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","instructions","1","2951","0.0-1.0","[{""page_index"":0,""viewing_time"":2938}]","2939","","","","","","","","","","","","","",""
"fullscreenexit","2","4689","fullscreenexit","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","fullscreen","2","5372","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","image-keyboard-response","3","8143","0.0-3.0-0.0","","2767","","","32","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","instructions","4","12775","0.0-4.0","[{""page_index"":0,""viewing_time"":2745},{""page_index"":1,""viewing_time"":1632}]","4377","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","instructions","5","13469","0.0-5.0","[{""page_index"":0,""viewing_time"":692}]","692","","","","","","","","","","","","","",""
"","","","rating","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","image-keyboard-response","6","15197","0.0-6.0-1.0","","1624","","trustrating_stim/white_00109_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","image-keyboard-response","7","15405","0.0-6.0-2.0","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d13bce0971871b9ff88f56","bdp_trlrn","Wed Mar 15 2023 15:15:31 GMT-0400 (Eastern Daylight Time)","475775","Trustworthy,Untrustworthy","image-keyboard-response","8","17302","0.0-6.0-1.1","","1781","","trustrating_stim/white_00129_931230_fb_edt.bmp","3","","","","","","","","","","",""
