"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","52","40556","0.0-6.0-2.23","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","53","41050","0.0-6.0-1.24","","389","","trustrating_stim/white_00602_940928_fb_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","54","41261","0.0-6.0-2.24","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","55","41768","0.0-6.0-1.25","","398","","trustrating_stim/white_00659_941121_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","56","41973","0.0-6.0-2.25","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","57","43167","0.0-6.0-1.26","","1085","","trustrating_stim/white_mw089.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","58","43376","0.0-6.0-2.26","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","59","44278","0.0-6.0-1.27","","799","","trustrating_stim/white_mw060.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","60","44482","0.0-6.0-2.27","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","61","45465","0.0-6.0-1.28","","873","","trustrating_stim/white_00577_940928_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","62","45678","0.0-6.0-2.28","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","63","46937","0.0-6.0-1.29","","1149","","trustrating_stim/white_00757_941201_fa_edt.bmp","9","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","64","47140","0.0-6.0-2.29","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","65","48041","0.0-6.0-1.30","","789","","trustrating_stim/white_mw066.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","66","48248","0.0-6.0-2.30","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","67","49064","0.0-6.0-1.31","","706","","trustrating_stim/white_mw033.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","68","49273","0.0-6.0-2.31","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","69","50123","0.0-6.0-1.32","","737","","trustrating_stim/white_00898_960530_fa_edt.bmp","9","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","70","50325","0.0-6.0-2.32","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","71","51159","0.0-6.0-1.33","","727","","trustrating_stim/white_00807_941205_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","72","51362","0.0-6.0-2.33","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","73","52059","0.0-6.0-1.34","","593","","trustrating_stim/white_00340_940422_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","74","52267","0.0-6.0-2.34","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","75","53010","0.0-6.0-1.35","","632","","trustrating_stim/white_00757_941201_fa_edt.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","76","53218","0.0-6.0-2.35","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","77","54245","0.0-6.0-1.36","","917","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","78","54453","0.0-6.0-2.36","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","79","56005","0.0-6.0-1.37","","1440","","trustrating_stim/white_mw056.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","80","56215","0.0-6.0-2.37","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","81","57005","0.0-6.0-1.38","","687","","trustrating_stim/white_mw060.bmp","8","","","","","","","","","","",""
"","","","ratingFB","","62fd76d3f0824c29d4b1e6bd","bdp_trlrn","Wed Mar 15 2023 14:43:25 GMT-0400 (Eastern Daylight Time)","495467","Untrustworthy,Trustworthy","image-keyboard-response","82","57214","0.0-6.0-2.38","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
