"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"pavlovia","0","3","0.0-0.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","",""
"instructions","1","5563","0.0-1.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":5560}]","5560","","","","","","","","","","","","","","","",""
"","","","","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","","fullscreenenter","2","10336","fullscreenenter","","","","","","","","","","","",""
"fullscreen","2","11323","0.0-2.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","",""
"instructions","3","44012","0.0-4.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":15080},{""page_index"":1,""viewing_time"":17607}]","32687","","","","","","","","","","","","","","","",""
"instructions","4","45955","0.0-5.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1943}]","1943","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","47627","0.0-6.0-1.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1570","","","","rating","","trustrating_stim/white_mw019.bmp","3","","","","","","","","",""
"image-keyboard-response","6","47829","0.0-6.0-2.0","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw019.bmp","null","","","","","","","","",""
"image-keyboard-response","7","49307","0.0-6.0-1.1","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1377","","","","rating","","trustrating_stim/white_00657_941121_fa_edt.bmp","6","","","","","","","","",""
"image-keyboard-response","8","49508","0.0-6.0-2.1","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00657_941121_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","9","51155","0.0-6.0-1.2","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1545","","","","rating","","trustrating_stim/white_00253_940128_fa_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","10","51357","0.0-6.0-2.2","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00253_940128_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","11","52691","0.0-6.0-1.3","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1232","","","","rating","","trustrating_stim/white_mw054.bmp","2","","","","","","","","",""
"image-keyboard-response","12","52892","0.0-6.0-2.3","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw054.bmp","null","","","","","","","","",""
"image-keyboard-response","13","54267","0.0-6.0-1.4","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1273","","","","rating","","trustrating_stim/white_mw016.bmp","1","","","","","","","","",""
"image-keyboard-response","14","54468","0.0-6.0-2.4","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw016.bmp","null","","","","","","","","",""
"image-keyboard-response","15","55611","0.0-6.0-1.5","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1041","","","","rating","","trustrating_stim/white_mw097.bmp","1","","","","","","","","",""
"image-keyboard-response","16","55813","0.0-6.0-2.5","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null","","","","","","","","",""
"image-keyboard-response","17","57019","0.0-6.0-1.6","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1105","","","","rating","","trustrating_stim/white_mw082.bmp","7","","","","","","","","",""
"image-keyboard-response","18","57221","0.0-6.0-2.6","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw082.bmp","null","","","","","","","","",""
"image-keyboard-response","19","58707","0.0-6.0-1.7","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1384","","","","rating","","trustrating_stim/white_mw084.bmp","6","","","","","","","","",""
"image-keyboard-response","20","58909","0.0-6.0-2.7","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","",""
"image-keyboard-response","21","60443","0.0-6.0-1.8","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1433","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","22","60645","0.0-6.0-2.8","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","23","61731","0.0-6.0-1.9","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","985","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","24","61932","0.0-6.0-2.9","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","25","63539","0.0-6.0-1.10","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1506","","","","rating","","trustrating_stim/white_00897_960530_fb_edt.bmp","7","","","","","","","","",""
"image-keyboard-response","26","63740","0.0-6.0-2.10","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00897_960530_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","27","65211","0.0-6.0-1.11","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1370","","","","rating","","trustrating_stim/white_mw099.bmp","1","","","","","","","","",""
"image-keyboard-response","28","65412","0.0-6.0-2.11","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null","","","","","","","","",""
"image-keyboard-response","29","66891","0.0-6.0-1.12","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1377","","","","rating","","trustrating_stim/white_mw057.bmp","1","","","","","","","","",""
"image-keyboard-response","30","67092","0.0-6.0-2.12","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw057.bmp","null","","","","","","","","",""
"image-keyboard-response","31","68091","0.0-6.0-1.13","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","898","","","","rating","","trustrating_stim/white_mw046.bmp","1","","","","","","","","",""
"image-keyboard-response","32","68292","0.0-6.0-2.13","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","",""
"image-keyboard-response","33","69123","0.0-6.0-1.14","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","728","","","","rating","","trustrating_stim/white_mw043.bmp","1","","","","","","","","",""
"image-keyboard-response","34","69325","0.0-6.0-2.14","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw043.bmp","null","","","","","","","","",""
"image-keyboard-response","35","70467","0.0-6.0-1.15","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1040","","","","rating","","trustrating_stim/white_mw066.bmp","7","","","","","","","","",""
"image-keyboard-response","36","70668","0.0-6.0-2.15","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","",""
"image-keyboard-response","37","71771","0.0-6.0-1.16","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1002","","","","rating","","trustrating_stim/white_mw071.bmp","8","","","","","","","","",""
"image-keyboard-response","38","71972","0.0-6.0-2.16","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","",""
"image-keyboard-response","39","73795","0.0-6.0-1.17","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1720","","","","rating","","trustrating_stim/white_mw058.bmp","9","","","","","","","","",""
"image-keyboard-response","40","73996","0.0-6.0-2.17","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw058.bmp","null","","","","","","","","",""
"image-keyboard-response","41","75180","0.0-6.0-1.18","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1082","","","","rating","","trustrating_stim/white_mw004.bmp","9","","","","","","","","",""
"image-keyboard-response","42","75382","0.0-6.0-2.18","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw004.bmp","null","","","","","","","","",""
"image-keyboard-response","43","77403","0.0-6.0-1.19","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1919","","","","rating","","trustrating_stim/white_mw089.bmp","6","","","","","","","","",""
"image-keyboard-response","44","77604","0.0-6.0-2.19","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","",""
"image-keyboard-response","45","79107","0.0-6.0-1.20","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1401","","","","rating","","trustrating_stim/white_00960_960627_fb_edt.bmp","1","","","","","","","","",""
"image-keyboard-response","46","79308","0.0-6.0-2.20","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00960_960627_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","47","80619","0.0-6.0-1.21","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1210","","","","rating","","trustrating_stim/white_mw012.bmp","5","","","","","","","","",""
"image-keyboard-response","48","80820","0.0-6.0-2.21","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw012.bmp","null","","","","","","","","",""
"image-keyboard-response","49","81907","0.0-6.0-1.22","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","986","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","1","","","","","","","","",""
"image-keyboard-response","50","82109","0.0-6.0-2.22","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","51","82955","0.0-6.0-1.23","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","745","","","","rating","","trustrating_stim/white_mw040.bmp","1","","","","","","","","",""
"image-keyboard-response","52","83156","0.0-6.0-2.23","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw040.bmp","null","","","","","","","","",""
"image-keyboard-response","53","83971","0.0-6.0-1.24","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","714","","","","rating","","trustrating_stim/white_mw022.bmp","1","","","","","","","","",""
"image-keyboard-response","54","84172","0.0-6.0-2.24","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw022.bmp","null","","","","","","","","",""
"image-keyboard-response","55","85707","0.0-6.0-1.25","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1433","","","","rating","","trustrating_stim/white_mw051.bmp","6","","","","","","","","",""
"image-keyboard-response","56","85908","0.0-6.0-2.25","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw051.bmp","null","","","","","","","","",""
"image-keyboard-response","57","87435","0.0-6.0-1.26","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1425","","","","rating","","trustrating_stim/white_mw013.bmp","1","","","","","","","","",""
"image-keyboard-response","58","87636","0.0-6.0-2.26","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw013.bmp","null","","","","","","","","",""
"image-keyboard-response","59","89067","0.0-6.0-1.27","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1329","","","","rating","","trustrating_stim/white_mw085.bmp","7","","","","","","","","",""
"image-keyboard-response","60","89268","0.0-6.0-2.27","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw085.bmp","null","","","","","","","","",""
"image-keyboard-response","61","90715","0.0-6.0-1.28","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1345","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","9","","","","","","","","",""
"image-keyboard-response","62","90917","0.0-6.0-2.28","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","63","92187","0.0-6.0-1.29","5bad8fc39c0cc900017a6a28","bdp_trlrn","Tue May 11 2021 21:48:16 GMT-0500 (Central Daylight Time)","666895","Untrustworthy,Trustworthy","","1169","","","","rating","","trustrating_stim/white_00658_941121_fb_edt.bmp","7","","","","","","","","",""
