"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","instructions","1","3465","0.0-1.0","[{""page_index"":0,""viewing_time"":3462}]","3463","","","","","","","","","","","","","",""
"fullscreenexit","2","8553","fullscreenexit","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","fullscreen","2","9360","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","image-keyboard-response","3","10220","0.0-3.0-0.0","","857","","","32","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","instructions","4","20536","0.0-4.0","[{""page_index"":0,""viewing_time"":4518},{""page_index"":1,""viewing_time"":5534}]","10052","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","instructions","5","27847","0.0-5.0","[{""page_index"":0,""viewing_time"":7310}]","7310","","","","","","","","","","","","","",""
"","","","rating","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","image-keyboard-response","6","30250","0.0-6.0-1.0","","2293","","trustrating_stim/white_00299_940422_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","image-keyboard-response","7","30459","0.0-6.0-2.0","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","image-keyboard-response","8","31663","0.0-6.0-1.1","","1094","","trustrating_stim/white_mw063.bmp","2","","","","","","","","","","",""
"","","","ratingFB","582009dd87f6b90001f13e40","bdp_trlrn","Wed Mar 15 2023 13:11:38 GMT-0500 (Central Daylight Time)","488927","Untrustworthy,Trustworthy","image-keyboard-response","9","31870","0.0-6.0-2.1","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
