"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","9","23249","0.0-6.0-2.1","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","10","24492","0.0-6.0-1.2","","","1135","","trustrating_stim/white_mw089.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","11","24695","0.0-6.0-2.2","","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","12","25723","0.0-6.0-1.3","","","919","","trustrating_stim/white_mw071.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","13","25927","0.0-6.0-2.3","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","14","27376","0.0-6.0-1.4","","","1339","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","15","27579","0.0-6.0-2.4","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","16","28736","0.0-6.0-1.5","","","1049","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","17","28937","0.0-6.0-2.5","","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","18","30095","0.0-6.0-1.6","","","1050","","trustrating_stim/white_mw053.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","19","30307","0.0-6.0-2.6","","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","20","31328","0.0-6.0-1.7","","","913","","trustrating_stim/white_00109_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","21","31539","0.0-6.0-2.7","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","22","32649","0.0-6.0-1.8","","","1002","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","23","32851","0.0-6.0-2.8","","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","24","34134","0.0-6.0-1.9","","","1174","","trustrating_stim/white_mw099.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","25","34349","0.0-6.0-2.9","","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","26","35468","0.0-6.0-1.10","","","1011","","trustrating_stim/white_mw060.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","27","35679","0.0-6.0-2.10","","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","28","36713","0.0-6.0-1.11","","","925","","trustrating_stim/white_mw035.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","29","36919","0.0-6.0-2.11","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","30","37206","0.0-6.0-1.12","","","179","","trustrating_stim/white_mw049.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","31","37413","0.0-6.0-2.12","","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","32","38149","0.0-6.0-1.13","","","628","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","33","38355","0.0-6.0-2.13","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","34","39081","0.0-6.0-1.14","","","619","","trustrating_stim/white_mw056.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","35","39295","0.0-6.0-2.14","","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","36","40033","0.0-6.0-1.15","","","629","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","37","40235","0.0-6.0-2.15","","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","38","41333","0.0-6.0-1.16","","","990","","trustrating_stim/white_mw046.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","39","41546","0.0-6.0-2.16","","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","40","42450","0.0-6.0-1.17","","","795","","trustrating_stim/white_00602_940928_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","41","42658","0.0-6.0-2.17","","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","42","43713","0.0-6.0-1.18","","","946","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","43","43925","0.0-6.0-2.18","","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","44","45088","0.0-6.0-1.19","","","1054","","trustrating_stim/white_00785_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","45","45299","0.0-6.0-2.19","","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","46","46440","0.0-6.0-1.20","","","1031","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","47","46641","0.0-6.0-2.20","","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","48","47662","0.0-6.0-1.21","","","912","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","49","47876","0.0-6.0-2.21","","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","50","48755","0.0-6.0-1.22","","","771","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","51","48957","0.0-6.0-2.22","","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","52","49895","0.0-6.0-1.23","","","830","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","53","50099","0.0-6.0-2.23","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","54","51043","0.0-6.0-1.24","","","836","","trustrating_stim/white_00129_931230_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","55","51254","0.0-6.0-2.24","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","56","51924","0.0-6.0-1.25","","","561","","trustrating_stim/white_mw063.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","57","52134","0.0-6.0-2.25","","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","58","52892","0.0-6.0-1.26","","","650","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","59","53105","0.0-6.0-2.26","","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","60","53878","0.0-6.0-1.27","","","663","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","61","54090","0.0-6.0-2.27","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","62","54914","0.0-6.0-1.28","","","715","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","63","55123","0.0-6.0-2.28","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","64","55770","0.0-6.0-1.29","","","538","","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","65","55970","0.0-6.0-2.29","","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","66","57430","0.0-6.0-1.30","","","1350","","trustrating_stim/white_mw048.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","67","57634","0.0-6.0-2.30","","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","68","58371","0.0-6.0-1.31","","","629","","trustrating_stim/white_00109_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","69","58577","0.0-6.0-2.31","","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","70","59280","0.0-6.0-1.32","","","596","","trustrating_stim/white_mw071.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","71","59486","0.0-6.0-2.32","","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","72","60222","0.0-6.0-1.33","","","627","","trustrating_stim/white_00602_940928_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","73","60428","0.0-6.0-2.33","","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","74","61230","0.0-6.0-1.34","","","694","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","75","61446","0.0-6.0-2.34","","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","76","62173","0.0-6.0-1.35","","","618","","trustrating_stim/white_mw035.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","77","62373","0.0-6.0-2.35","","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","78","63244","0.0-6.0-1.36","","","762","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","79","63454","0.0-6.0-2.36","","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","80","64156","0.0-6.0-1.37","","","594","","trustrating_stim/white_00129_931230_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","81","64363","0.0-6.0-2.37","","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","82","65688","0.0-6.0-1.38","","","1216","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d842d3e9626bd5fe5c17b1","bdp_trlrn","Fri Mar 10 2023 12:10:49 GMT-0800 (Pacific Standard Time)","465260","Untrustworthy,Trustworthy","image-keyboard-response","83","65904","0.0-6.0-2.38","","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
