"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","instructions","1","4654","0.0-1.0","[{""page_index"":0,""viewing_time"":4652}]","4652","","","","","","","","","","","","","",""
"fullscreenenter","2","7399","fullscreenenter","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","fullscreen","2","8385","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","instructions","3","26806","0.0-4.0","[{""page_index"":0,""viewing_time"":15491},{""page_index"":1,""viewing_time"":2929}]","18420","","","","","","","","","","","","","",""
"","","","","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","instructions","4","27997","0.0-5.0","[{""page_index"":0,""viewing_time"":1191}]","1191","","","","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","5","32186","0.0-6.0-1.0","","4073","","trustrating_stim/white_00223_940128_fb_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","6","32396","0.0-6.0-2.0","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","7","33694","0.0-6.0-1.1","","1192","","trustrating_stim/white_mw097.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","8","33897","0.0-6.0-2.1","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","9","35753","0.0-6.0-1.2","","1750","","trustrating_stim/white_00299_940422_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","10","35964","0.0-6.0-2.2","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","11","38842","0.0-6.0-1.3","","2770","","trustrating_stim/white_00761_941201_fb_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","12","39052","0.0-6.0-2.3","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","13","40383","0.0-6.0-1.4","","1224","","trustrating_stim/white_mw084.bmp","2","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","14","40587","0.0-6.0-2.4","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","15","43250","0.0-6.0-1.5","","2556","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","16","43456","0.0-6.0-2.5","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","17","45017","0.0-6.0-1.6","","1454","","trustrating_stim/white_mw071.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","18","45225","0.0-6.0-2.6","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","19","47013","0.0-6.0-1.7","","1682","","trustrating_stim/white_mw035.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","20","47224","0.0-6.0-2.7","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","21","48370","0.0-6.0-1.8","","1036","","trustrating_stim/white_00659_941121_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","22","48579","0.0-6.0-2.8","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","23","50496","0.0-6.0-1.9","","1811","","trustrating_stim/white_mw046.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","24","50697","0.0-6.0-2.9","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","25","52784","0.0-6.0-1.10","","1979","","trustrating_stim/white_mw099.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","26","52998","0.0-6.0-2.10","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","27","54032","0.0-6.0-1.11","","926","","trustrating_stim/white_00577_940928_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","28","54234","0.0-6.0-2.11","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","29","55924","0.0-6.0-1.12","","1583","","trustrating_stim/white_00120_931230_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","30","56135","0.0-6.0-2.12","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","31","57180","0.0-6.0-1.13","","937","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","32","57387","0.0-6.0-2.13","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d7a8a2591096e22405d64a","bdp_trlrn","Wed Mar 15 2023 13:17:28 GMT-0600 (Mountain Daylight Time)","517250","Trustworthy,Untrustworthy","image-keyboard-response","33","58559","0.0-6.0-1.14","","1064","","trustrating_stim/white_00129_931230_fb_edt.bmp","6","","","","","","","","","","",""
