"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","instructions","1","4422","0.0-1.0","[{""page_index"":0,""viewing_time"":4419}]","4420","","","","","","","","","","","","","",""
"fullscreenexit","2","8278","fullscreenexit","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","fullscreen","2","9084","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","3","17203","0.0-3.0-0.0","","8118","","","32","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","instructions","4","23121","0.0-4.0","[{""page_index"":0,""viewing_time"":4631},{""page_index"":1,""viewing_time"":1033}]","5664","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","instructions","5","24641","0.0-5.0","[{""page_index"":0,""viewing_time"":1520}]","1520","","","","","","","","","","","","","",""
"","","","rating","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","6","27366","0.0-6.0-1.0","","2618","","trustrating_stim/white_00129_931230_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","7","27578","0.0-6.0-2.0","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","8","30120","0.0-6.0-1.1","","2434","","trustrating_stim/white_00659_941121_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","9","30324","0.0-6.0-2.1","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","10","33004","0.0-6.0-1.2","","2570","","trustrating_stim/white_mw097.bmp","4","","","","","","","","","","",""
"","","","ratingFB","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","11","33216","0.0-6.0-2.2","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","12","35276","0.0-6.0-1.3","","1951","","trustrating_stim/white_00223_940128_fb_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","13","35482","0.0-6.0-2.3","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","14","38375","0.0-6.0-1.4","","2786","","trustrating_stim/white_mw053.bmp","7","","","","","","","","","","",""
"","","","ratingFB","6156a0460b95fa57be8312c4","bdp_trlrn","Wed Mar 15 2023 20:38:04 GMT-0700 (Pacific Daylight Time)","710740","Untrustworthy,Trustworthy","image-keyboard-response","15","38578","0.0-6.0-2.4","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
