"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","188","544625","0.0-19.0-1.17","","392","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","103","18"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","189","544884","0.0-19.0-2.17","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","98","18"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","190","545898","0.0-19.0-3.17","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","108","18"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","191","547112","0.0-19.0-1.18","","1213","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Jason","2","Kept","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","113","19"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","192","547373","0.0-19.0-2.18","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Jason","2","Kept","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","112","19"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","193","548377","0.0-19.0-3.18","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Jason","2","Kept","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","112","19"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","194","549654","0.0-19.0-1.19","","1276","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","117","20"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","195","549917","0.0-19.0-2.19","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","116","20"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","196","550930","0.0-19.0-3.19","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","116","20"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","197","551225","0.0-19.0-1.20","","294","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","121","21"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","198","551477","0.0-19.0-2.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","116","21"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","199","552491","0.0-19.0-3.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","126","21"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","200","552752","0.0-19.0-1.21","","260","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","131","22"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","201","553004","0.0-19.0-2.21","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","130","22"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","202","554018","0.0-19.0-3.21","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","132","22"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","203","554251","0.0-19.0-1.22","","233","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","137","23"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","204","554515","0.0-19.0-2.22","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","136","23"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","205","555516","0.0-19.0-3.22","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","138","23"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","206","555903","0.0-19.0-1.23","","386","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","143","24"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","207","556159","0.0-19.0-2.23","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","142","24"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","208","557168","0.0-19.0-3.23","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","142","24"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","209","558128","0.0-19.0-1.24","","959","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","147","25"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","210","558381","0.0-19.0-2.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","146","25"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","211","559396","0.0-19.0-3.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","148","25"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","212","559962","0.0-19.0-1.25","","565","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","153","26"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","213","560216","0.0-19.0-2.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","152","26"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","214","561229","0.0-19.0-3.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","152","26"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","215","561664","0.0-19.0-1.26","","435","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","157","27"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","216","561926","0.0-19.0-2.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","152","27"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","217","562941","0.0-19.0-3.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","162","27"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","218","563193","0.0-19.0-1.27","","252","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","167","28"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","219","563455","0.0-19.0-2.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","166","28"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","220","564467","0.0-19.0-3.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Brian","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","166","28"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","221","564779","0.0-19.0-1.28","","310","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","171","29"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","222","565044","0.0-19.0-2.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","170","29"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","223","566057","0.0-19.0-3.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Richard","8","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw046.bmp","7","172","29"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","224","566259","0.0-19.0-1.29","","201","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","177","30"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","225","566510","0.0-19.0-2.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","176","30"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","226","567521","0.0-19.0-3.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Jason","2","Shared","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","178","30"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","227","568113","0.0-19.0-1.30","","591","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","11","Brian","4","Shared","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","183","31"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","228","568366","0.0-19.0-2.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","11","Brian","4","Shared","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","182","31"
"","","","feedback","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","229","569377","0.0-19.0-3.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Brian","4","Shared","0.2,0.65","14","0.2","trustrating_stim/white_mw035.bmp","4.5","184","31"
"","","","decision","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","230","569978","0.0-19.0-1.31","","601","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","11","Jason","2","Kept","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","189","32"
"","","","decisionFB","63210b26bd58960c97b47ddc","bdp_trlrn","Sat Apr 08 2023 16:22:42 GMT+0100 (British Summer Time)","805402","Trustworthy,Untrustworthy","","html-keyboard-response","231","570233","0.0-19.0-2.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00519_940519_fb_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","11","Jason","2","Kept","0.8,0.2","9","0.8","trustrating_stim/white_00519_940519_fb_edt.bmp","2.5","188","32"
