"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","instructions","1","3642","0.0-1.0","[{""page_index"":0,""viewing_time"":3638}]","3638","","","","","","","","","","","","","",""
"fullscreenexit","2","7169","fullscreenexit","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","fullscreen","2","8163","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","3","10260","0.0-3.0-0.0","","2095","","","32","","","","","","","","","","",""
"","","","","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","instructions","4","44838","0.0-4.0","[{""page_index"":0,""viewing_time"":11942},{""page_index"":1,""viewing_time"":22383}]","34325","","","","","","","","","","","","","",""
"","","","","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","instructions","5","47176","0.0-5.0","[{""page_index"":0,""viewing_time"":2337}]","2337","","","","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","6","49718","0.0-6.0-1.0","","2437","","trustrating_stim/white_00577_940928_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","7","49925","0.0-6.0-2.0","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","8","52206","0.0-6.0-1.1","","2179","","trustrating_stim/white_mw084.bmp","4","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","9","52407","0.0-6.0-2.1","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","10","53843","0.0-6.0-1.2","","1333","","trustrating_stim/white_mw063.bmp","3","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","11","54044","0.0-6.0-2.2","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","12","55777","0.0-6.0-1.3","","1628","","trustrating_stim/white_mw035.bmp","4","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","13","55982","0.0-6.0-2.3","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","14","57501","0.0-6.0-1.4","","1414","","trustrating_stim/white_00898_960530_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","15","57707","0.0-6.0-2.4","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","16","59343","0.0-6.0-1.5","","1534","","trustrating_stim/white_mw053.bmp","7","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","17","59544","0.0-6.0-2.5","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","18","62267","0.0-6.0-1.6","","2621","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","19","62468","0.0-6.0-2.6","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","20","63812","0.0-6.0-1.7","","1238","","trustrating_stim/white_00299_940422_fa_edt.bmp","6","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","21","64014","0.0-6.0-2.7","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","22","67134","0.0-6.0-1.8","","3016","","trustrating_stim/white_mw097.bmp","3","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","23","67335","0.0-6.0-2.8","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","24","69825","0.0-6.0-1.9","","2383","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","25","70029","0.0-6.0-2.9","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","26","73321","0.0-6.0-1.10","","3186","","trustrating_stim/white_mw056.bmp","5","","","","","","","","","","",""
"","","","ratingFB","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","27","73526","0.0-6.0-2.10","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","6310ceffa120ca2c1fbe1d92","bdp_trlrn","Mon Mar 13 2023 00:23:00 GMT-0500 (Central Daylight Time)","897203","Untrustworthy,Trustworthy","image-keyboard-response","28","76398","0.0-6.0-1.11","","2767","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","",""
