"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","4","0.0-0.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","blur","1","3405","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","focus","1","5695","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","10295","0.0-1.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":10291}]","10291","","","","","","","","","","","","","",""
"","","","","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","fullscreenenter","2","12829","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","13822","0.0-2.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","41563","0.0-4.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":15903},{""page_index"":1,""viewing_time"":11838}]","27741","","","","","","","","","","","","","",""
"instructions","4","42900","0.0-5.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","","","[{""page_index"":0,""viewing_time"":1336}]","1336","","","","","","","","","","","","","",""
"image-keyboard-response","5","45179","0.0-6.0-1.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","rating","","","2174","","trustrating_stim/white_00120_931230_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","6","45387","0.0-6.0-2.0","6131415f7e41bb553ed1add4","bdp_trlrn","Sun Mar 12 2023 18:02:39 GMT-0400 (Eastern Daylight Time)","982395","Untrustworthy,Trustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
